name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
1980 Belgian Grand Prix 🇧🇪,5,23,12,Ligier 🇫🇷,1980-05-04,R,,1980,Didier Pironi 🇫🇷
1980 Monaco Grand Prix 🇲🇨,6,0,0,Williams 🇬🇧,1980-05-18,F,,1980,Carlos Reutemann 🇦🇷
