position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,trulli,0.0,12,de,10,9.0,444444,FFFF01,Jarno Trulli 🇮🇹,🇩🇪,Germany
,marques,0.0,11,gb,21,0.0,444444,1B1D1D,Tarso Marques 🇧🇷,🇬🇧,UK
,panis,0.0,11,gb,12,5.0,444444,FFFFFF,Olivier Panis 🇫🇷,🇬🇧,UK
,trulli,0.0,11,gb,9,9.0,444444,FFFF01,Jarno Trulli 🇮🇹,🇬🇧,UK
,coulthard,0.0,11,gb,2,47.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇬🇧,UK
,burti,0.0,11,gb,20,0.0,444444,0D1773,Luciano Burti 🇧🇷,🇬🇧,UK
,ralf_schumacher,0.0,11,gb,4,31.0,082957,EAE4ED,Ralf Schumacher 🇩🇪,🇬🇧,UK
,hakkinen,0.0,10,fr,7,9.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇫🇷,France
,villeneuve,0.0,10,fr,9,7.0,444444,FFFFFF,Jacques Villeneuve 🇨🇦,🇫🇷,France
,bernoldi,0.0,10,fr,22,0.0,444444,FFA500,Enrique Bernoldi 🇧🇷,🇫🇷,France
,montoya,0.0,10,fr,5,12.0,082957,EAE4ED,Juan Pablo Montoya 🇨🇴,🇫🇷,France
,irvine,0.0,10,fr,13,4.0,444444,095921,Eddie Irvine 🇬🇧,🇫🇷,France
,marques,0.0,9,de,21,0.0,444444,1B1D1D,Tarso Marques 🇧🇷,🇩🇪,Germany
,panis,0.0,9,de,12,5.0,444444,FFFFFF,Olivier Panis 🇫🇷,🇩🇪,Germany
,alesi,0.0,17,jp,15,5.0,444444,FFFF01,Jean Alesi 🇫🇷,🇯🇵,Japan
,frentzen,0.0,9,de,11,6.0,444444,FFFF01,Heinz-Harald Frentzen 🇩🇪,🇩🇪,Germany
,barrichello,0.0,5,es,3,14.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇪🇸,Spain
,irvine,0.0,5,es,20,0.0,444444,095921,Eddie Irvine 🇬🇧,🇪🇸,Spain
,ralf_schumacher,0.0,5,es,4,12.0,082957,EAE4ED,Ralf Schumacher 🇩🇪,🇪🇸,Spain
,bernoldi,0.0,5,es,19,0.0,444444,FFA500,Enrique Bernoldi 🇧🇷,🇪🇸,Spain
,frentzen,0.0,5,es,8,6.0,444444,FFFF01,Heinz-Harald Frentzen 🇩🇪,🇪🇸,Spain
,heidfeld,0.0,9,de,7,8.0,A17A5D,0736A5,Nick Heidfeld 🇩🇪,🇩🇪,Germany
,verstappen,0.0,9,de,15,1.0,444444,FFA500,Jos Verstappen 🇳🇱,🇩🇪,Germany
,fisichella,0.0,8,ca,16,1.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇨🇦,Canada
,irvine,0.0,8,ca,13,4.0,444444,095921,Eddie Irvine 🇬🇧,🇨🇦,Canada
,heidfeld,0.0,8,ca,5,8.0,A17A5D,0736A5,Nick Heidfeld 🇩🇪,🇨🇦,Canada
,alonso,0.0,8,ca,23,0.0,444444,1B1D1D,Fernando Alonso 🇪🇸,🇨🇦,Canada
,button,0.0,8,ca,18,0.0,444444,73C2FB,Jenson Button 🇬🇧,🇨🇦,Canada
,barrichello,0.0,8,ca,3,24.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇨🇦,Canada
,montoya,0.0,8,ca,10,6.0,082957,EAE4ED,Juan Pablo Montoya 🇨🇴,🇨🇦,Canada
,bernoldi,0.0,8,ca,22,0.0,444444,FFA500,Enrique Bernoldi 🇧🇷,🇨🇦,Canada
,villeneuve,0.0,8,ca,7,7.0,444444,FFFFFF,Jacques Villeneuve 🇨🇦,🇨🇦,Canada
,button,0.0,6,at,19,0.0,444444,73C2FB,Jenson Button 🇬🇧,🇦🇹,Austria
,montoya,0.0,6,at,7,6.0,082957,EAE4ED,Juan Pablo Montoya 🇨🇴,🇦🇹,Austria
,alonso,0.0,6,at,21,0.0,444444,1B1D1D,Fernando Alonso 🇪🇸,🇦🇹,Austria
,marques,0.0,6,at,18,0.0,444444,1B1D1D,Tarso Marques 🇧🇷,🇦🇹,Austria
,bernoldi,0.0,6,at,20,0.0,444444,FFA500,Enrique Bernoldi 🇧🇷,🇦🇹,Austria
,trulli,0.0,6,at,6,7.0,444444,FFFF01,Jarno Trulli 🇮🇹,🇦🇹,Austria
,ralf_schumacher,0.0,6,at,4,12.0,082957,EAE4ED,Ralf Schumacher 🇩🇪,🇦🇹,Austria
,fisichella,0.0,6,at,14,1.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇦🇹,Austria
,hakkinen,0.0,6,at,12,4.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇦🇹,Austria
,frentzen,0.0,6,at,8,6.0,444444,FFFF01,Heinz-Harald Frentzen 🇩🇪,🇦🇹,Austria
,panis,0.0,8,ca,12,5.0,444444,FFFFFF,Olivier Panis 🇫🇷,🇨🇦,Canada
,coulthard,0.0,8,ca,2,40.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇨🇦,Canada
,heidfeld,0.0,7,mc,5,8.0,A17A5D,0736A5,Nick Heidfeld 🇩🇪,🇲🇨,Monaco
,montoya,0.0,7,mc,8,6.0,082957,EAE4ED,Juan Pablo Montoya 🇨🇴,🇲🇨,Monaco
,panis,0.0,7,mc,10,5.0,444444,FFFFFF,Olivier Panis 🇫🇷,🇲🇨,Monaco
,hakkinen,0.0,7,mc,13,4.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇲🇨,Monaco
,burti,0.0,7,mc,18,0.0,444444,0D1773,Luciano Burti 🇧🇷,🇲🇨,Monaco
,trulli,0.0,7,mc,7,7.0,444444,FFFF01,Jarno Trulli 🇮🇹,🇲🇨,Monaco
,fisichella,0.0,7,mc,16,1.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇲🇨,Monaco
,frentzen,0.0,7,mc,9,6.0,444444,FFFF01,Heinz-Harald Frentzen 🇩🇪,🇲🇨,Monaco
,ralf_schumacher,0.0,7,mc,4,12.0,082957,EAE4ED,Ralf Schumacher 🇩🇪,🇲🇨,Monaco
,marques,0.0,7,mc,20,0.0,444444,1B1D1D,Tarso Marques 🇧🇷,🇲🇨,Monaco
,alonso,0.0,7,mc,21,0.0,444444,1B1D1D,Fernando Alonso 🇪🇸,🇲🇨,Monaco
,irvine,0.0,15,it,15,4.0,444444,095921,Eddie Irvine 🇬🇧,🇮🇹,Italy
1,michael_schumacher,10.0,13,hu,1,94.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇭🇺,Hungary
1,hakkinen,10.0,11,gb,5,19.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇬🇧,UK
1,michael_schumacher,10.0,5,es,1,36.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇪🇸,Spain
1,ralf_schumacher,10.0,4,it,4,12.0,082957,EAE4ED,Ralf Schumacher 🇩🇪,🇮🇹,Italy
1,michael_schumacher,10.0,14,be,1,104.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇧🇪,Belgium
1,michael_schumacher,10.0,10,fr,1,78.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇫🇷,France
1,michael_schumacher,10.0,1,au,1,10.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇦🇺,Australia
1,ralf_schumacher,10.0,8,ca,4,22.0,082957,EAE4ED,Ralf Schumacher 🇩🇪,🇨🇦,Canada
1,ralf_schumacher,10.0,12,de,3,41.0,082957,EAE4ED,Ralf Schumacher 🇩🇪,🇩🇪,Germany
1,michael_schumacher,10.0,17,jp,1,123.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇯🇵,Japan
1,coulthard,10.0,6,at,2,38.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇦🇹,Austria
1,coulthard,10.0,3,br,2,20.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇧🇷,Brazil
1,montoya,10.0,15,it,5,25.0,082957,EAE4ED,Juan Pablo Montoya 🇨🇴,🇮🇹,Italy
1,michael_schumacher,10.0,9,de,1,68.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇩🇪,Germany
1,michael_schumacher,10.0,2,my,1,20.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇲🇾,Malaysia
1,hakkinen,10.0,16,us,5,34.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇺🇸,USA
1,michael_schumacher,10.0,7,mc,1,52.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇲🇨,Monaco
10,raikkonen,0.0,7,mc,12,4.0,A17A5D,0736A5,Kimi Räikkönen 🇫🇮,🇲🇨,Monaco
10,villeneuve,0.0,17,jp,7,12.0,444444,FFFFFF,Jacques Villeneuve 🇨🇦,🇯🇵,Japan
10,alesi,0.0,13,hu,15,4.0,444444,FFFF01,Jean Alesi 🇫🇷,🇭🇺,Hungary
10,verstappen,0.0,8,ca,15,1.0,444444,FFA500,Jos Verstappen 🇳🇱,🇨🇦,Canada
10,alesi,0.0,5,es,15,0.0,444444,0D1773,Jean Alesi 🇫🇷,🇪🇸,Spain
10,alesi,0.0,6,at,16,0.0,444444,0D1773,Jean Alesi 🇫🇷,🇦🇹,Austria
10,burti,0.0,10,fr,20,0.0,444444,0D1773,Luciano Burti 🇧🇷,🇫🇷,France
10,frentzen,0.0,16,us,13,6.0,444444,0D1773,Heinz-Harald Frentzen 🇩🇪,🇺🇸,USA
10,button,0.0,3,br,17,0.0,444444,73C2FB,Jenson Button 🇬🇧,🇧🇷,Brazil
10,verstappen,0.0,14,be,17,1.0,444444,FFA500,Jos Verstappen 🇳🇱,🇧🇪,Belgium
10,alonso,0.0,12,de,23,0.0,444444,1B1D1D,Fernando Alonso 🇪🇸,🇩🇪,Germany
10,verstappen,0.0,1,au,10,0.0,444444,FFA500,Jos Verstappen 🇳🇱,🇦🇺,Australia
10,verstappen,0.0,11,gb,15,1.0,444444,FFA500,Jos Verstappen 🇳🇱,🇬🇧,UK
10,raikkonen,0.0,9,de,9,7.0,A17A5D,0736A5,Kimi Räikkönen 🇫🇮,🇩🇪,Germany
10,bernoldi,0.0,4,it,18,0.0,444444,FFA500,Enrique Bernoldi 🇧🇷,🇮🇹,Italy
10,fisichella,0.0,15,it,11,8.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇮🇹,Italy
10,burti,0.0,2,my,11,0.0,444444,095921,Luciano Burti 🇧🇷,🇲🇾,Malaysia
11,panis,0.0,14,be,13,5.0,444444,FFFFFF,Olivier Panis 🇫🇷,🇧🇪,Belgium
11,button,0.0,2,my,14,0.0,444444,73C2FB,Jenson Button 🇬🇧,🇲🇾,Malaysia
11,rosa,0.0,13,hu,18,1.0,444444,095921,Pedro de la Rosa 🇪🇸,🇭🇺,Hungary
11,burti,0.0,6,at,17,0.0,444444,0D1773,Luciano Burti 🇧🇷,🇦🇹,Austria
11,heidfeld,0.0,15,it,8,11.0,A17A5D,0736A5,Nick Heidfeld 🇩🇪,🇮🇹,Italy
11,alesi,0.0,11,gb,14,3.0,444444,0D1773,Jean Alesi 🇫🇷,🇬🇧,UK
11,fisichella,0.0,9,de,17,1.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇩🇪,Germany
11,burti,0.0,5,es,16,0.0,444444,0D1773,Luciano Burti 🇧🇷,🇪🇸,Spain
11,burti,0.0,4,it,15,0.0,444444,095921,Luciano Burti 🇧🇷,🇮🇹,Italy
11,fisichella,0.0,10,fr,17,1.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇫🇷,France
11,panis,0.0,16,us,14,5.0,444444,FFFFFF,Olivier Panis 🇫🇷,🇺🇸,USA
11,irvine,0.0,1,au,11,0.0,444444,095921,Eddie Irvine 🇬🇧,🇦🇺,Australia
11,frentzen,0.0,3,br,5,5.0,444444,FFFF01,Heinz-Harald Frentzen 🇩🇪,🇧🇷,Brazil
11,trulli,0.0,8,ca,9,7.0,444444,FFFF01,Jarno Trulli 🇮🇹,🇨🇦,Canada
11,alonso,0.0,17,jp,23,0.0,444444,1B1D1D,Fernando Alonso 🇪🇸,🇯🇵,Japan
12,alesi,0.0,10,fr,14,3.0,444444,0D1773,Jean Alesi 🇫🇷,🇫🇷,France
12,rosa,0.0,16,us,16,3.0,444444,095921,Pedro de la Rosa 🇪🇸,🇺🇸,USA
12,verstappen,0.0,5,es,14,0.0,444444,FFA500,Jos Verstappen 🇳🇱,🇪🇸,Spain
12,frentzen,0.0,17,jp,13,6.0,444444,0D1773,Heinz-Harald Frentzen 🇩🇪,🇯🇵,Japan
12,button,0.0,4,it,17,0.0,444444,73C2FB,Jenson Button 🇬🇧,🇮🇹,Italy
12,bernoldi,0.0,14,be,21,0.0,444444,FFA500,Enrique Bernoldi 🇧🇷,🇧🇪,Belgium
12,alonso,0.0,1,au,12,0.0,444444,1B1D1D,Fernando Alonso 🇪🇸,🇦🇺,Australia
12,rosa,0.0,11,gb,16,1.0,444444,095921,Pedro de la Rosa 🇪🇸,🇬🇧,UK
12,verstappen,0.0,13,hu,17,1.0,444444,FFA500,Jos Verstappen 🇳🇱,🇭🇺,Hungary
12,mazzacane,0.0,2,my,17,0.0,444444,0D1773,Gastón Mazzacane 🇦🇷,🇲🇾,Malaysia
12,burti,0.0,9,de,20,0.0,444444,0D1773,Luciano Burti 🇧🇷,🇩🇪,Germany
12,enge,0.0,15,it,24,0.0,444444,0D1773,Tomáš Enge 🇨🇿,🇮🇹,Italy
13,fisichella,0.0,11,gb,17,1.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇬🇧,UK
13,bernoldi,0.0,16,us,21,0.0,444444,FFA500,Enrique Bernoldi 🇧🇷,🇺🇸,USA
13,panis,0.0,17,jp,14,5.0,444444,FFFFFF,Olivier Panis 🇫🇷,🇯🇵,Japan
13,verstappen,0.0,10,fr,15,1.0,444444,FFA500,Jos Verstappen 🇳🇱,🇫🇷,France
13,alonso,0.0,2,my,16,0.0,444444,1B1D1D,Fernando Alonso 🇪🇸,🇲🇾,Malaysia
13,fisichella,0.0,1,au,13,0.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇦🇺,Australia
13,marques,0.0,14,be,22,0.0,444444,1B1D1D,Tarso Marques 🇧🇷,🇧🇪,Belgium
13,button,0.0,9,de,18,0.0,444444,73C2FB,Jenson Button 🇬🇧,🇩🇪,Germany
13,alonso,0.0,5,es,21,0.0,444444,1B1D1D,Fernando Alonso 🇪🇸,🇪🇸,Spain
13,alonso,0.0,15,it,23,0.0,444444,1B1D1D,Fernando Alonso 🇪🇸,🇮🇹,Italy
14,rosa,0.0,10,fr,16,1.0,444444,095921,Pedro de la Rosa 🇪🇸,🇫🇷,France
14,enge,0.0,16,us,24,0.0,444444,0D1773,Tomáš Enge 🇨🇿,🇺🇸,USA
14,alonso,0.0,9,de,23,0.0,444444,1B1D1D,Fernando Alonso 🇪🇸,🇩🇪,Germany
14,bernoldi,0.0,17,jp,21,0.0,444444,FFA500,Enrique Bernoldi 🇧🇷,🇯🇵,Japan
14,fisichella,0.0,5,es,13,1.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇪🇸,Spain
14,bernoldi,0.0,11,gb,22,0.0,444444,FFA500,Enrique Bernoldi 🇧🇷,🇬🇧,UK
14,marques,0.0,2,my,19,0.0,444444,1B1D1D,Tarso Marques 🇧🇷,🇲🇾,Malaysia
15,marques,0.0,10,fr,21,0.0,444444,1B1D1D,Tarso Marques 🇧🇷,🇫🇷,France
15,button,0.0,5,es,18,0.0,444444,73C2FB,Jenson Button 🇬🇧,🇪🇸,Spain
15,alesi,0.0,9,de,14,3.0,444444,0D1773,Jean Alesi 🇫🇷,🇩🇪,Germany
15,barrichello,0.0,16,us,3,54.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇺🇸,USA
15,verstappen,0.0,17,jp,18,1.0,444444,FFA500,Jos Verstappen 🇳🇱,🇯🇵,Japan
15,button,0.0,11,gb,18,0.0,444444,73C2FB,Jenson Button 🇬🇧,🇬🇧,UK
16,button,0.0,10,fr,18,0.0,444444,73C2FB,Jenson Button 🇬🇧,🇫🇷,France
16,marques,0.0,5,es,17,0.0,444444,1B1D1D,Tarso Marques 🇧🇷,🇪🇸,Spain
16,yoong,0.0,17,jp,26,0.0,444444,1B1D1D,Alex Yoong 🇲🇾,🇯🇵,Japan
16,alonso,0.0,11,gb,23,0.0,444444,1B1D1D,Fernando Alonso 🇪🇸,🇬🇧,UK
17,alonso,0.0,10,fr,23,0.0,444444,1B1D1D,Fernando Alonso 🇪🇸,🇫🇷,France
17,fisichella,0.0,17,jp,11,8.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇯🇵,Japan
2,michael_schumacher,6.0,8,ca,1,58.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇨🇦,Canada
2,michael_schumacher,6.0,16,us,1,113.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇺🇸,USA
2,michael_schumacher,6.0,11,gb,1,84.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇬🇧,UK
2,michael_schumacher,6.0,6,at,1,42.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇦🇹,Austria
2,barrichello,6.0,13,hu,3,46.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇭🇺,Hungary
2,montoya,6.0,5,es,7,6.0,082957,EAE4ED,Juan Pablo Montoya 🇨🇴,🇪🇸,Spain
2,coulthard,6.0,4,it,2,26.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇮🇹,Italy
2,barrichello,6.0,12,de,4,40.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇩🇪,Germany
2,montoya,6.0,17,jp,6,31.0,082957,EAE4ED,Juan Pablo Montoya 🇨🇴,🇯🇵,Japan
2,michael_schumacher,6.0,3,br,1,26.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇧🇷,Brazil
2,ralf_schumacher,6.0,10,fr,3,31.0,082957,EAE4ED,Ralf Schumacher 🇩🇪,🇫🇷,France
2,coulthard,6.0,1,au,2,6.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇦🇺,Australia
2,barrichello,6.0,7,mc,3,24.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇲🇨,Monaco
2,barrichello,6.0,2,my,2,10.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇲🇾,Malaysia
2,montoya,6.0,9,de,5,12.0,082957,EAE4ED,Juan Pablo Montoya 🇨🇴,🇩🇪,Germany
2,barrichello,6.0,15,it,3,54.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇮🇹,Italy
2,coulthard,6.0,14,be,2,57.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇧🇪,Belgium
3,coulthard,4.0,2,my,3,10.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇲🇾,Malaysia
3,heidfeld,4.0,3,br,4,7.0,A17A5D,0736A5,Nick Heidfeld 🇩🇪,🇧🇷,Brazil
3,coulthard,4.0,9,de,2,44.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇩🇪,Germany
3,barrichello,4.0,10,fr,4,30.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇫🇷,France
3,irvine,4.0,7,mc,11,4.0,444444,095921,Eddie Irvine 🇬🇧,🇲🇨,Monaco
3,barrichello,4.0,6,at,3,18.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇦🇹,Austria
