name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
1998 Argentine Grand Prix 🇦🇷,14,13,1998-04-12,12,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,3,21,70,,0.0
1998 Australian Grand Prix 🇦🇺,R,13,1998-03-08,R,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,1,19,1,,0.0
1998 Austrian Grand Prix 🇦🇹,12,20,1998-07-26,R,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,10,22,0,,0.0
1998 Belgian Grand Prix 🇧🇪,W,19,1998-08-30,R,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,13,20,10,,0.0
1998 Brazilian Grand Prix 🇧🇷,R,17,1998-03-29,R,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,2,21,19,,0.0
1998 British Grand Prix 🇬🇧,R,17,1998-07-12,9,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,9,20,56,,0.0
1998 Canadian Grand Prix 🇨🇦,8,16,1998-06-07,R,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,7,22,0,,0.0
1998 French Grand Prix 🇫🇷,R,20,1998-06-28,R,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,8,18,60,,0.0
1998 Italian Grand Prix 🇮🇹,12,19,1998-09-13,9,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,14,18,52,,0.0
1998 Japanese Grand Prix 🇯🇵,F,17,1998-11-01,R,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,16,0,28,,0.0
1998 Luxembourg Grand Prix 🇩🇪,R,19,1998-09-27,16,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,15,22,65,,0.0
1998 Monaco Grand Prix 🇲🇨,F,20,1998-05-24,11,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,6,0,76,,0.0
1998 San Marino Grand Prix 🇮🇹,R,15,1998-04-26,R,1998,Ricardo Rosset 🇧🇷,Tyrrell 🇬🇧,4,22,40,,0.0
1999 Australian Grand Prix 🇦🇺,6,17,1999-03-07,7,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,1,18,57,+1:26.288,0.0
1999 Austrian Grand Prix 🇦🇹,R,20,1999-07-25,R,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,9,21,25,,0.0
1999 Belgian Grand Prix 🇧🇪,R,19,1999-08-29,R,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,12,22,0,,0.0
1999 Brazilian Grand Prix 🇧🇷,R,19,1999-04-11,8,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,2,17,69,,0.0
1999 British Grand Prix 🇬🇧,R,19,1999-07-11,16,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,8,20,58,,0.0
1999 Canadian Grand Prix 🇨🇦,R,19,1999-06-13,R,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,6,20,41,,0.0
1999 European Grand Prix 🇩🇪,R,21,1999-09-26,R,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,14,22,42,,0.0
1999 French Grand Prix 🇫🇷,11,22,1999-06-27,D,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,7,21,71,,0.0
1999 German Grand Prix 🇩🇪,R,22,1999-08-01,R,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,10,20,15,,0.0
1999 Hungarian Grand Prix 🇭🇺,15,21,1999-08-15,R,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,11,20,26,,0.0
1999 Italian Grand Prix 🇮🇹,R,22,1999-09-12,R,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,13,21,35,,0.0
1999 Japanese Grand Prix 🇯🇵,13,19,1999-10-31,R,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,16,21,43,,0.0
1999 Malaysian Grand Prix 🇲🇾,R,22,1999-10-17,R,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,15,20,7,,0.0
1999 Monaco Grand Prix 🇲🇨,R,19,1999-05-16,R,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,4,21,36,,0.0
1999 San Marino Grand Prix 🇮🇹,R,20,1999-05-02,R,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,3,18,29,,0.0
1999 Spanish Grand Prix 🇪🇸,11,20,1999-05-30,12,1999,Pedro de la Rosa 🇪🇸,Arrows 🇬🇧,5,19,62,,0.0
