name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
1952 Belgian Grand Prix 🇧🇪,3,21,31,Ferrari 🇮🇹,1952-06-22,13,,1952,Alberto Ascari 🇮🇹
1953 Belgian Grand Prix 🇧🇪,4,19,0,Ferrari 🇮🇹,1953-06-21,R,,1953,Alberto Ascari 🇮🇹
