Alfa Romeo 🇮🇹,2
BRM 🇬🇧,1
Benetton 🇮🇹,1
Brabham 🇬🇧,2
Brabham-Climax 🇬🇧,1
Cooper-Climax 🇬🇧,1
Cooper-Maserati 🇬🇧,1
Ferrari 🇮🇹,14
Honda 🇯🇵,1
Lotus-Climax 🇬🇧,2
Lotus-Ford 🇬🇧,2
Maserati 🇮🇹,2
McLaren 🇬🇧,11
McLaren-Ford 🇬🇧,1
Mercedes 🇩🇪,4
Red Bull 🇦🇹,4
Renault 🇫🇷,1
Team Lotus 🇬🇧,3
Tyrrell 🇬🇧,3
Vanwall 🇬🇧,2
Williams 🇬🇧,8
