Daniel Ricciardo 🇦🇺,1
Felipe Massa 🇧🇷,17
Fernando Alonso 🇪🇸,93
Jarno Trulli 🇮🇹,5
Jenson Button 🇬🇧,3
Kimi Räikkönen 🇫🇮,1
Lewis Hamilton 🇬🇧,135
Nico Rosberg 🇩🇪,70
Sebastian Vettel 🇩🇪,221
