name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
1991 Australian Grand Prix 🇦🇺,14,26,1991-11-03T00:00:00.000Z,20,1991,Maurício Gugelmin 🇧🇷,Leyton House 🇬🇧,16,14,12,,0.0
1991 Japanese Grand Prix 🇯🇵,8,22,1991-10-20T00:00:00.000Z,R,1991,Maurício Gugelmin 🇧🇷,Leyton House 🇬🇧,15,18,1,,0.0
1992 Belgian Grand Prix 🇧🇪,12,18,1992-08-30T00:00:00.000Z,11,1992,Emanuele Naspetti 🇮🇹,March 🇬🇧,12,21,43,,0.0
1992 Brazilian Grand Prix 🇧🇷,F,9,1992-04-05T00:00:00.000Z,R,1992,Paul Belmondo 🇫🇷,March 🇬🇧,3,0,55,,0.0
1992 British Grand Prix 🇬🇧,F,21,1992-07-12T00:00:00.000Z,R,1992,Paul Belmondo 🇫🇷,March 🇬🇧,9,0,27,,0.0
1992 Canadian Grand Prix 🇨🇦,14,12,1992-06-14T00:00:00.000Z,4,1992,Paul Belmondo 🇫🇷,March 🇬🇧,7,20,68,,3.0
1992 French Grand Prix 🇫🇷,F,21,1992-07-05T00:00:00.000Z,R,1992,Paul Belmondo 🇫🇷,March 🇬🇧,8,0,33,,0.0
1992 German Grand Prix 🇩🇪,13,10,1992-07-26T00:00:00.000Z,16,1992,Paul Belmondo 🇫🇷,March 🇬🇧,10,22,42,,0.0
1992 Hungarian Grand Prix 🇭🇺,9,23,1992-08-16T00:00:00.000Z,R,1992,Paul Belmondo 🇫🇷,March 🇬🇧,11,17,13,,0.0
1992 Italian Grand Prix 🇮🇹,R,17,1992-09-13T00:00:00.000Z,10,1992,Emanuele Naspetti 🇮🇹,March 🇬🇧,13,24,50,,0.0
1992 Mexican Grand Prix 🇲🇽,F,19,1992-03-22T00:00:00.000Z,R,1992,Paul Belmondo 🇫🇷,March 🇬🇧,2,0,0,,0.0
1992 Monaco Grand Prix 🇲🇨,F,16,1992-05-31T00:00:00.000Z,R,1992,Paul Belmondo 🇫🇷,March 🇬🇧,6,0,1,,0.0
1992 Portuguese Grand Prix 🇵🇹,11,22,1992-09-27T00:00:00.000Z,R,1992,Emanuele Naspetti 🇮🇹,March 🇬🇧,14,23,48,,0.0
1992 San Marino Grand Prix 🇮🇹,13,12,1992-05-17T00:00:00.000Z,12,1992,Paul Belmondo 🇫🇷,March 🇬🇧,5,24,57,,0.0
1992 South African Grand Prix 🇿🇦,F,7,1992-03-01T00:00:00.000Z,R,1992,Paul Belmondo 🇫🇷,March 🇬🇧,1,0,13,,0.0
1992 Spanish Grand Prix 🇪🇸,12,9,1992-05-03T00:00:00.000Z,8,1992,Paul Belmondo 🇫🇷,March 🇬🇧,4,23,63,,0.0
1993 Australian Grand Prix 🇦🇺,R,11,1993-11-07T00:00:00.000Z,15,1993,Jyrki Järvilehto 🇫🇮,Sauber 🇨🇭,16,12,73,,0.0
1993 Belgian Grand Prix 🇧🇪,9,12,1993-08-29T00:00:00.000Z,R,1993,Jyrki Järvilehto 🇫🇮,Sauber 🇨🇭,12,9,27,,0.0
1993 Brazilian Grand Prix 🇧🇷,R,8,1993-03-28T00:00:00.000Z,R,1993,Jyrki Järvilehto 🇫🇮,Sauber 🇨🇭,2,7,61,,0.0
1993 British Grand Prix 🇬🇧,8,18,1993-07-11T00:00:00.000Z,R,1993,Jyrki Järvilehto 🇫🇮,Sauber 🇨🇭,9,16,24,,0.0
1993 Canadian Grand Prix 🇨🇦,7,9,1993-06-13T00:00:00.000Z,6,1993,Jyrki Järvilehto 🇫🇮,Sauber 🇨🇭,7,11,68,,1.0
1993 European Grand Prix 🇬🇧,R,5,1993-04-11T00:00:00.000Z,R,1993,Jyrki Järvilehto 🇫🇮,Sauber 🇨🇭,3,7,0,,0.0
1993 French Grand Prix 🇫🇷,R,11,1993-07-04T00:00:00.000Z,R,1993,Jyrki Järvilehto 🇫🇮,Sauber 🇨🇭,8,18,25,,0.0
1993 German Grand Prix 🇩🇪,R,14,1993-07-25T00:00:00.000Z,9,1993,Jyrki Järvilehto 🇫🇮,Sauber 🇨🇭,10,18,44,,0.0
1993 Hungarian Grand Prix 🇭🇺,R,17,1993-08-15T00:00:00.000Z,6,1993,Jyrki Järvilehto 🇫🇮,Sauber 🇨🇭,11,15,76,,1.0
