name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
1950 British Grand Prix 🇬🇧,7,13,1950-05-13,6,1950,Cuth Harrison 🇬🇧,ERA 🇬🇧,1,15,67,,0.0
1950 British Grand Prix 🇬🇧,R,13,1950-05-13,6,1950,Peter Walker 🇬🇧,ERA 🇬🇧,1,10,67,,0.0
1950 British Grand Prix 🇬🇧,R,13,1950-05-13,6,1950,Leslie Johnson 🇬🇧,ERA 🇬🇧,1,12,67,,0.0
1950 British Grand Prix 🇬🇧,R,13,1950-05-13,6,1950,Tony Rolt 🇬🇧,ERA 🇬🇧,1,10,67,,0.0
1950 Monaco Grand Prix 🇲🇨,R,16,1950-05-21,6,1950,Cuth Harrison 🇬🇧,ERA 🇬🇧,2,14,94,,0.0
1951 British Grand Prix 🇬🇧,8,10,1951-07-14,11,1951,Brian Shawe Taylor 🇬🇧,ERA 🇬🇧,5,12,82,,0.0
1953 French Grand Prix 🇫🇷,R,12,1953-07-05,11,1953,Stirling Moss 🇬🇧,Cooper 🇬🇧,5,13,55,,0.0
1953 French Grand Prix 🇫🇷,R,12,1953-07-05,11,1953,Ken Wharton 🇬🇧,Cooper 🇬🇧,5,14,55,,0.0
1954 British Grand Prix 🇬🇧,15,18,1954-07-17,10,1954,Horace Gould 🇬🇧,Cooper 🇬🇧,5,20,85,,0.0
1954 British Grand Prix 🇬🇧,R,18,1954-07-17,10,1954,Peter Whitehead 🇬🇧,Cooper 🇬🇧,5,24,85,,0.0
1954 British Grand Prix 🇬🇧,R,18,1954-07-17,10,1954,Eric Brandon 🇬🇧,Cooper 🇬🇧,5,25,85,,0.0
1954 British Grand Prix 🇬🇧,W,18,1954-07-17,10,1954,Alan Brown 🇬🇧,Cooper 🇬🇧,5,26,85,,0.0
1954 British Grand Prix 🇬🇧,W,18,1954-07-17,10,1954,Rodney Nuckey 🇬🇧,Cooper 🇬🇧,5,29,85,,0.0
1957 British Grand Prix 🇬🇧,5,18,1957-07-20,6,1957,Roy Salvadori 🇬🇧,Cooper 🇬🇧,5,15,82,,0.0
1957 British Grand Prix 🇬🇧,R,18,1957-07-20,6,1957,Jack Brabham 🇦🇺,Cooper 🇬🇧,5,13,82,,0.0
