name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
1950 British Grand Prix 🇬🇧,6,10,1950-05-13,R,1950,Bob Gerard 🇬🇧,ERA 🇬🇧,1,13,5,,0.0
1950 British Grand Prix 🇬🇧,7,10,1950-05-13,R,1950,Cuth Harrison 🇬🇧,ERA 🇬🇧,1,15,5,,0.0
1950 British Grand Prix 🇬🇧,R,10,1950-05-13,R,1950,Leslie Johnson 🇬🇧,ERA 🇬🇧,1,12,5,,0.0
1950 British Grand Prix 🇬🇧,R,10,1950-05-13,R,1950,Tony Rolt 🇬🇧,ERA 🇬🇧,1,10,5,,0.0
1951 British Grand Prix 🇬🇧,5,19,1951-07-14,7,1951,Reg Parnell 🇬🇧,BRM 🇬🇧,5,20,84,,0.0
1955 British Grand Prix 🇬🇧,R,14,1955-07-16,R,1955,Kenneth McAlpine 🇬🇧,Connaught 🇬🇧,6,17,19,,0.0
1955 British Grand Prix 🇬🇧,R,14,1955-07-16,R,1955,Tony Rolt 🇬🇧,Connaught 🇬🇧,6,14,19,,0.0
1955 British Grand Prix 🇬🇧,R,14,1955-07-16,R,1955,Leslie Marr 🇬🇧,Connaught 🇬🇧,6,19,19,,0.0
1955 British Grand Prix 🇬🇧,W,14,1955-07-16,R,1955,Jack Fairman 🇬🇧,Connaught 🇬🇧,6,21,19,,0.0
1955 Dutch Grand Prix 🇳🇱,3,10,1955-06-19,R,1955,Luigi Musso 🇮🇹,Maserati 🇮🇹,5,4,2,,0.0
1955 Dutch Grand Prix 🇳🇱,4,10,1955-06-19,R,1955,Roberto Mieres 🇦🇷,Maserati 🇮🇹,5,7,2,,0.0
1955 Dutch Grand Prix 🇳🇱,6,10,1955-06-19,R,1955,Jean Behra 🇫🇷,Maserati 🇮🇹,5,6,2,,0.0
1955 Dutch Grand Prix 🇳🇱,9,10,1955-06-19,R,1955,Louis Rosier 🇫🇷,Maserati 🇮🇹,5,13,2,,0.0
1955 Dutch Grand Prix 🇳🇱,R,10,1955-06-19,R,1955,Horace Gould 🇬🇧,Maserati 🇮🇹,5,15,2,,0.0
