position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
12,vettel,0.0,11,be,3,160.0,16191A,EB212E,Sebastian Vettel 🇩🇪,🇧🇪,Belgium
12,max_verstappen,0.0,12,it,12,26.0,FC181D,2039C3,Max Verstappen 🇳🇱,🇮🇹,Italy
12,rossi,0.0,16,us,20,0.0,444444,5E0A16,Alexander Rossi 🇺🇸,🇺🇸,USA
12,button,0.0,19,ae,16,16.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇦🇪,UAE
12,massa,0.0,10,hu,6,74.0,082957,EAE4ED,Felipe Massa 🇧🇷,🇭🇺,Hungary
12,sainz,0.0,7,ca,13,9.0,FC181D,2039C3,Carlos Sainz 🇪🇸,🇨🇦,Canada
12,ericsson,0.0,17,mx,18,9.0,A17A5D,0736A5,Marcus Ericsson 🇸🇪,🇲🇽,Mexico
12,nasr,0.0,5,es,9,14.0,A17A5D,0736A5,Felipe Nasr 🇧🇷,🇪🇸,Spain
12,maldonado,0.0,13,sg,14,12.0,444444,F6CA46,Pastor Maldonado 🇻🇪,🇸🇬,Singapore
12,alonso,0.0,3,cn,17,0.0,0D1D20,FCA13B,Fernando Alonso 🇪🇸,🇨🇳,China
12,bottas,0.0,15,ru,5,111.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇷🇺,Russia
12,merhi,0.0,9,gb,19,0.0,444444,5E0A16,Roberto Merhi 🇪🇸,🇬🇧,UK
12,nasr,0.0,4,bh,8,14.0,A17A5D,0736A5,Felipe Nasr 🇧🇷,🇧🇭,Bahrain
12,nasr,0.0,2,my,6,10.0,A17A5D,0736A5,Felipe Nasr 🇧🇷,🇲🇾,Malaysia
12,perez,0.0,18,br,9,68.0,C81625,F6AFC1,Sergio Pérez 🇲🇽,🇧🇷,Brazil
12,grosjean,0.0,6,mc,10,16.0,444444,F6CA46,Romain Grosjean 🇫🇷,🇲🇨,Monaco
12,perez,0.0,14,jp,10,39.0,C81625,F6AFC1,Sergio Pérez 🇲🇽,🇯🇵,Japan
12,kvyat,0.0,8,at,8,19.0,FDCC2F,121D32,Daniil Kvyat 🇷🇺,🇦🇹,Austria
13,ericsson,0.0,8,at,16,5.0,A17A5D,0736A5,Marcus Ericsson 🇸🇪,🇦🇹,Austria
13,alonso,0.0,11,be,15,11.0,0D1D20,FCA13B,Fernando Alonso 🇪🇸,🇧🇪,Belgium
13,bottas,0.0,19,ae,5,136.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇦🇪,UAE
13,nasr,0.0,12,it,13,16.0,A17A5D,0736A5,Felipe Nasr 🇧🇷,🇮🇹,Italy
13,bottas,0.0,10,hu,4,77.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇭🇺,Hungary
13,kvyat,0.0,14,jp,8,66.0,FDCC2F,121D32,Daniil Kvyat 🇷🇺,🇯🇵,Japan
13,ricciardo,0.0,7,ca,7,35.0,FDCC2F,121D32,Daniel Ricciardo 🇦🇺,🇨🇦,Canada
13,ericsson,0.0,6,mc,15,5.0,A17A5D,0736A5,Marcus Ericsson 🇸🇪,🇲🇨,Monaco
13,perez,0.0,5,es,13,5.0,C81625,F6AFC1,Sergio Pérez 🇲🇽,🇪🇸,Spain
13,grosjean,0.0,13,sg,10,38.0,444444,F6CA46,Romain Grosjean 🇫🇷,🇸🇬,Singapore
13,merhi,0.0,15,ru,19,0.0,444444,5E0A16,Roberto Merhi 🇪🇸,🇷🇺,Russia
13,sainz,0.0,3,cn,12,6.0,FC181D,2039C3,Carlos Sainz 🇪🇸,🇨🇳,China
13,nasr,0.0,18,br,13,27.0,A17A5D,0736A5,Felipe Nasr 🇧🇷,🇧🇷,Brazil
13,stevens,0.0,9,gb,20,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇬🇧,UK
13,perez,0.0,2,my,14,1.0,C81625,F6AFC1,Sergio Pérez 🇲🇽,🇲🇾,Malaysia
13,sainz,0.0,17,mx,15,18.0,FC181D,2039C3,Carlos Sainz 🇪🇸,🇲🇽,Mexico
13,hulkenberg,0.0,4,bh,10,6.0,C81625,F6AFC1,Nico Hülkenberg 🇩🇪,🇧🇭,Bahrain
14,button,0.0,18,br,16,16.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇧🇷,Brazil
14,merhi,0.0,8,at,19,0.0,444444,5E0A16,Roberto Merhi 🇪🇸,🇦🇹,Austria
14,hulkenberg,0.0,2,my,9,6.0,C81625,F6AFC1,Nico Hülkenberg 🇩🇪,🇲🇾,Malaysia
14,button,0.0,17,mx,16,16.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇲🇽,Mexico
14,button,0.0,11,be,18,6.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇧🇪,Belgium
14,ericsson,0.0,19,ae,18,9.0,A17A5D,0736A5,Marcus Ericsson 🇸🇪,🇦🇪,UAE
14,button,0.0,12,it,18,6.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇮🇹,Italy
14,button,0.0,3,cn,16,0.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇨🇳,China
14,ericsson,0.0,7,ca,16,5.0,A17A5D,0736A5,Marcus Ericsson 🇸🇪,🇨🇦,Canada
14,maldonado,0.0,10,hu,14,12.0,444444,F6CA46,Pastor Maldonado 🇻🇪,🇭🇺,Hungary
14,ericsson,0.0,4,bh,14,5.0,A17A5D,0736A5,Marcus Ericsson 🇸🇪,🇧🇭,Bahrain
14,ericsson,0.0,14,jp,17,9.0,A17A5D,0736A5,Marcus Ericsson 🇸🇪,🇯🇵,Japan
14,rossi,0.0,13,sg,21,0.0,444444,5E0A16,Alexander Rossi 🇺🇸,🇸🇬,Singapore
14,bottas,0.0,6,mc,5,42.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇲🇨,Monaco
14,stevens,0.0,15,ru,20,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇷🇺,Russia
14,ericsson,0.0,5,es,14,5.0,A17A5D,0736A5,Marcus Ericsson 🇸🇪,🇪🇸,Spain
15,stevens,0.0,3,cn,19,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇨🇳,China
15,hulkenberg,0.0,5,es,12,6.0,C81625,F6AFC1,Nico Hülkenberg 🇩🇪,🇪🇸,Spain
15,ricciardo,0.0,14,jp,7,73.0,FDCC2F,121D32,Daniel Ricciardo 🇦🇺,🇯🇵,Japan
15,maldonado,0.0,4,bh,20,0.0,444444,F6CA46,Pastor Maldonado 🇻🇪,🇧🇭,Bahrain
15,massa,0.0,6,mc,6,39.0,082957,EAE4ED,Felipe Massa 🇧🇷,🇲🇨,Monaco
15,ricciardo,0.0,15,ru,8,73.0,FDCC2F,121D32,Daniel Ricciardo 🇦🇺,🇷🇺,Russia
15,rossi,0.0,17,mx,20,0.0,444444,5E0A16,Alexander Rossi 🇺🇸,🇲🇽,Mexico
15,alonso,0.0,18,br,17,11.0,0D1D20,FCA13B,Fernando Alonso 🇪🇸,🇧🇷,Brazil
15,merhi,0.0,2,my,17,0.0,444444,5E0A16,Roberto Merhi 🇪🇸,🇲🇾,Malaysia
15,merhi,0.0,10,hu,19,0.0,444444,5E0A16,Roberto Merhi 🇪🇸,🇭🇺,Hungary
15,stevens,0.0,13,sg,20,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇸🇬,Singapore
15,merhi,0.0,11,be,19,0.0,444444,5E0A16,Roberto Merhi 🇪🇸,🇧🇪,Belgium
15,stevens,0.0,12,it,20,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇮🇹,Italy
15,max_verstappen,0.0,7,ca,14,6.0,FC181D,2039C3,Max Verstappen 🇳🇱,🇨🇦,Canada
15,nasr,0.0,19,ae,13,27.0,A17A5D,0736A5,Felipe Nasr 🇧🇷,🇦🇪,UAE
16,button,0.0,14,jp,18,6.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇯🇵,Japan
16,nasr,0.0,7,ca,10,16.0,A17A5D,0736A5,Felipe Nasr 🇧🇷,🇨🇦,Canada
16,merhi,0.0,3,cn,18,0.0,444444,5E0A16,Roberto Merhi 🇪🇸,🇨🇳,China
16,ericsson,0.0,18,br,18,9.0,A17A5D,0736A5,Marcus Ericsson 🇸🇪,🇧🇷,Brazil
16,max_verstappen,0.0,19,ae,12,49.0,FC181D,2039C3,Max Verstappen 🇳🇱,🇦🇪,UAE
16,stevens,0.0,11,be,20,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇧🇪,Belgium
16,merhi,0.0,6,mc,18,0.0,444444,5E0A16,Roberto Merhi 🇪🇸,🇲🇨,Monaco
16,stevens,0.0,10,hu,20,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇭🇺,Hungary
16,stevens,0.0,17,mx,21,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇲🇽,Mexico
16,merhi,0.0,12,it,19,0.0,444444,5E0A16,Roberto Merhi 🇪🇸,🇮🇹,Italy
16,stevens,0.0,4,bh,19,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇧🇭,Bahrain
16,button,0.0,5,es,17,0.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇪🇸,Spain
17,massa,0.0,14,jp,6,97.0,082957,EAE4ED,Felipe Massa 🇧🇷,🇯🇵,Japan
17,alonso,0.0,19,ae,17,11.0,0D1D20,FCA13B,Fernando Alonso 🇪🇸,🇦🇪,UAE
17,max_verstappen,0.0,3,cn,11,6.0,FC181D,2039C3,Max Verstappen 🇳🇱,🇨🇳,China
17,stevens,0.0,7,ca,20,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇨🇦,Canada
17,rosberg,0.0,12,it,2,199.0,D7D7D5,18A19B,Nico Rosberg 🇩🇪,🇮🇹,Italy
17,stevens,0.0,6,mc,19,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇲🇨,Monaco
17,stevens,0.0,5,es,19,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇪🇸,Spain
17,merhi,0.0,4,bh,18,0.0,444444,5E0A16,Roberto Merhi 🇪🇸,🇧🇭,Bahrain
17,stevens,0.0,18,br,21,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇧🇷,Brazil
18,alonso,0.0,12,it,15,11.0,0D1D20,FCA13B,Fernando Alonso 🇪🇸,🇮🇹,Italy
18,stevens,0.0,19,ae,21,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇦🇪,UAE
18,merhi,0.0,5,es,18,0.0,444444,5E0A16,Roberto Merhi 🇪🇸,🇪🇸,Spain
18,rossi,0.0,14,jp,21,0.0,444444,5E0A16,Alexander Rossi 🇺🇸,🇯🇵,Japan
18,rossi,0.0,18,br,20,0.0,444444,5E0A16,Alexander Rossi 🇺🇸,🇧🇷,Brazil
19,merhi,0.0,19,ae,19,0.0,444444,5E0A16,Roberto Merhi 🇪🇸,🇦🇪,UAE
19,stevens,0.0,14,jp,20,0.0,444444,5E0A16,Will Stevens 🇬🇧,🇯🇵,Japan
2,vettel,18.0,15,ru,2,236.0,16191A,EB212E,Sebastian Vettel 🇩🇪,🇷🇺,Russia
2,rosberg,18.0,1,au,2,18.0,D7D7D5,18A19B,Nico Rosberg 🇩🇪,🇦🇺,Australia
2,raikkonen,18.0,4,bh,4,42.0,16191A,EB212E,Kimi Räikkönen 🇫🇮,🇧🇭,Bahrain
2,rosberg,18.0,11,be,2,199.0,D7D7D5,18A19B,Nico Rosberg 🇩🇪,🇧🇪,Belgium
2,hamilton,18.0,18,br,1,363.0,D7D7D5,18A19B,Lewis Hamilton 🇬🇧,🇧🇷,Brazil
2,vettel,18.0,12,it,3,178.0,16191A,EB212E,Sebastian Vettel 🇩🇪,🇮🇹,Italy
2,hamilton,18.0,8,at,1,169.0,D7D7D5,18A19B,Lewis Hamilton 🇬🇧,🇦🇹,Austria
2,rosberg,18.0,16,us,3,247.0,D7D7D5,18A19B,Nico Rosberg 🇩🇪,🇺🇸,USA
2,rosberg,18.0,7,ca,2,134.0,D7D7D5,18A19B,Nico Rosberg 🇩🇪,🇨🇦,Canada
2,hamilton,18.0,2,my,1,43.0,D7D7D5,18A19B,Lewis Hamilton 🇬🇧,🇲🇾,Malaysia
