name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
1956 British Grand Prix 🇬🇧,6,23,12,Ferrari 🇮🇹,1956-07-14,R,,1956,Juan Fangio 🇦🇷
1958 Monaco Grand Prix 🇲🇨,2,0,0,Cooper 🇬🇧,1958-05-18,F,,1958,Maurice Trintignant 🇫🇷
