position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,cade,0.0,9,us,57,0.0,444444,C0BEC3,Phil Cade 🇺🇸,🇺🇸,USA
,said,0.0,9,us,56,0.0,444444,888888,Bob Said 🇺🇸,🇺🇸,USA
,stacey,0.0,9,us,30,0.0,444444,09630C,Alan Stacey 🇬🇧,🇺🇸,USA
,constantine,0.0,9,us,51,0.0,444444,888888,George Constantine 🇺🇸,🇺🇸,USA
,schell,0.0,9,us,13,5.0,444444,273027,Harry Schell 🇺🇸,🇺🇸,USA
,moss,0.0,9,us,3,25.5,444444,273027,Stirling Moss 🇬🇧,🇺🇸,USA
,moss,0.0,1,mc,7,0.0,444444,273027,Stirling Moss 🇬🇧,🇲🇨,Monaco
,flockhart,0.0,1,mc,8,0.0,444444,144D44,Ron Flockhart 🇬🇧,🇲🇨,Monaco
,schell,0.0,1,mc,9,0.0,444444,144D44,Harry Schell 🇺🇸,🇲🇨,Monaco
,bonnier,0.0,1,mc,10,0.0,444444,144D44,Jo Bonnier 🇸🇪,🇲🇨,Monaco
,behra,0.0,1,mc,11,0.0,16191A,EB212E,Jean Behra 🇫🇷,🇲🇨,Monaco
,hill,0.0,1,mc,12,0.0,444444,09630C,Graham Hill 🇬🇧,🇲🇨,Monaco
,gregory,0.0,1,mc,13,0.0,444444,273027,Masten Gregory 🇺🇸,🇲🇨,Monaco
,allison,0.0,1,mc,15,0.0,16191A,EB212E,Cliff Allison 🇬🇧,🇲🇨,Monaco
,halford,0.0,1,mc,16,0.0,444444,09630C,Bruce Halford 🇬🇧,🇲🇨,Monaco
,bueb,0.0,1,mc,17,0.0,444444,273027,Ivor Bueb 🇬🇧,🇲🇨,Monaco
,scarlatti,0.0,1,mc,18,0.0,444444,C0BEC3,Giorgio Scarlatti 🇮🇹,🇲🇨,Monaco
,Changy,0.0,1,mc,19,0.0,444444,273027,Alain de Changy 🇧🇪,🇲🇨,Monaco
,bianchi,0.0,1,mc,20,0.0,444444,273027,Lucien Bianchi 🇧🇪,🇲🇨,Monaco
,filippis,0.0,1,mc,21,0.0,444444,DDDDDD,Maria de Filippis 🇮🇹,🇲🇨,Monaco
,lovely,0.0,1,mc,22,0.0,444444,09630C,Pete Lovely 🇺🇸,🇲🇨,Monaco
,lucienbonnet,0.0,1,mc,23,0.0,444444,273027,Jean Lucienbonnet 🇫🇷,🇲🇨,Monaco
