1,4
10,0
11,0
12,1
13,0
14,0
15,0
16,1
17,0
18,0
19,0
2,2
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
3,5
4,4
5,2
6,0
7,0
8,1
9,0
