name,race_duration,round,laps_completed,winning_constructor,date,winning_driver,season
Russian Grand Prix,,4,,,2017-04-30,,2017
Russian Grand Prix,1:32:41.997,4,53,Mercedes 🇩🇪,2016-05-01,Nico Rosberg 🇩🇪,2016
Russian Grand Prix,1:37:11.024,15,53,Mercedes 🇩🇪,2015-10-11,Lewis Hamilton 🇬🇧,2015
Russian Grand Prix,1:31:50.744,16,53,Mercedes 🇩🇪,2014-10-12,Lewis Hamilton 🇬🇧,2014
