1,Will Stevens 🇬🇧
1,Roberto Merhi 🇪🇸
1,Rio Haryanto 🇮🇩
1,Pascal Wehrlein 🇩🇪
1,Max Chilton 🇬🇧
1,Kamui Kobayashi 🇯🇵
1,Jolyon Palmer 🇬🇧
1,Jean-Éric Vergne 🇫🇷
1,Adrian Sutil 🇩🇪
2,Max Verstappen 🇳🇱
2,Pastor Maldonado 🇻🇪
2,Kevin Magnussen 🇩🇰
2,Felipe Nasr 🇧🇷
2,Esteban Gutiérrez 🇲🇽
2,Carlos Sainz 🇪🇸
3,Valtteri Bottas 🇫🇮
3,Sergio Pérez 🇲🇽
3,Sebastian Vettel 🇩🇪
3,Nico Rosberg 🇩🇪
3,Romain Grosjean 🇫🇷
3,Nico Hülkenberg 🇩🇪
3,Marcus Ericsson 🇸🇪
3,Lewis Hamilton 🇬🇧
3,Kimi Räikkönen 🇫🇮
3,Jenson Button 🇬🇧
3,Fernando Alonso 🇪🇸
3,Felipe Massa 🇧🇷
3,Daniil Kvyat 🇷🇺
3,Daniel Ricciardo 🇦🇺
