name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
1965 United States Grand Prix 🇺🇸,9,1,110,BRM 🇬🇧,1965-10-03,1,2:20:36.1,1965,Graham Hill 🇬🇧
1966 Belgian Grand Prix 🇧🇪,2,9,0,Ferrari 🇮🇹,1966-06-12,R,,1966,John Surtees 🇬🇧
1966 British Grand Prix 🇬🇧,4,4,79,Brabham-Repco 🇬🇧,1966-07-16,3,,1966,Jack Brabham 🇦🇺
1966 Dutch Grand Prix 🇳🇱,5,7,89,Brabham-Repco 🇬🇧,1966-07-24,2,,1966,Jack Brabham 🇦🇺
1966 French Grand Prix 🇫🇷,3,8,13,Brabham-Repco 🇬🇧,1966-07-03,R,,1966,Jack Brabham 🇦🇺
1966 German Grand Prix 🇩🇪,6,10,15,Brabham-Repco 🇬🇧,1966-08-07,4,+6:41.4,1966,Jack Brabham 🇦🇺
1966 Italian Grand Prix 🇮🇹,7,11,0,Ferrari 🇮🇹,1966-09-04,R,,1966,Ludovico Scarfiotti 🇮🇹
1966 Mexican Grand Prix 🇲🇽,9,7,18,Cooper-Maserati 🇬🇧,1966-10-23,R,,1966,John Surtees 🇬🇧
1966 Monaco Grand Prix 🇲🇨,1,4,99,BRM 🇬🇧,1966-05-22,3,,1966,Jackie Stewart 🇬🇧
1966 United States Grand Prix 🇺🇸,8,5,52,Lotus-BRM 🇬🇧,1966-10-02,R,,1966,Jim Clark 🇬🇧
1967 Belgian Grand Prix 🇧🇪,4,3,3,Eagle-Weslake 🇺🇸,1967-06-18,R,,1967,Dan Gurney 🇺🇸
1967 British Grand Prix 🇬🇧,6,2,64,Lotus-Ford 🇬🇧,1967-07-15,R,,1967,Jim Clark 🇬🇧
1967 Canadian Grand Prix 🇨🇦,8,2,88,Brabham-Repco 🇬🇧,1967-08-27,4,,1967,Jack Brabham 🇦🇺
1967 Dutch Grand Prix 🇳🇱,3,1,11,Lotus-Ford 🇬🇧,1967-06-04,R,,1967,Jim Clark 🇬🇧
1967 French Grand Prix 🇫🇷,5,1,13,Brabham-Repco 🇬🇧,1967-07-02,R,,1967,Jack Brabham 🇦🇺
1967 German Grand Prix 🇩🇪,7,13,8,Brabham-Repco 🇬🇧,1967-08-06,R,,1967,Denny Hulme 🇳🇿
1967 Italian Grand Prix 🇮🇹,9,8,58,Honda 🇯🇵,1967-09-10,R,,1967,John Surtees 🇬🇧
1967 Mexican Grand Prix 🇲🇽,11,4,18,Lotus-Ford 🇬🇧,1967-10-22,R,,1967,Jim Clark 🇬🇧
1967 Monaco Grand Prix 🇲🇨,2,8,99,Brabham-Repco 🇬🇧,1967-05-07,2,,1967,Denny Hulme 🇳🇿
1967 South African Grand Prix 🇿🇦,1,15,6,Cooper-Maserati 🇬🇧,1967-01-02,R,,1967,Pedro Rodríguez 🇲🇽
1967 United States Grand Prix 🇺🇸,10,1,108,Lotus-Ford 🇬🇧,1967-10-01,2,+6.3,1967,Jim Clark 🇬🇧
1968 Belgian Grand Prix 🇧🇪,4,14,5,McLaren-Ford 🇬🇧,1968-06-09,R,,1968,Bruce McLaren 🇳🇿
1968 British Grand Prix 🇬🇧,7,1,26,Lotus-Ford 🇬🇧,1968-07-20,R,,1968,Jo Siffert 🇨🇭
1968 Canadian Grand Prix 🇨🇦,10,5,86,McLaren-Ford 🇬🇧,1968-09-22,4,,1968,Denny Hulme 🇳🇿
1968 Dutch Grand Prix 🇳🇱,5,3,81,Matra-Ford 🇫🇷,1968-06-23,9,,1968,Jackie Stewart 🇬🇧
1968 French Grand Prix 🇫🇷,6,9,14,Ferrari 🇮🇹,1968-07-07,R,,1968,Jacky Ickx 🇧🇪
1968 German Grand Prix 🇩🇪,8,4,14,Matra-Ford 🇫🇷,1968-08-04,2,+4:03.2,1968,Jackie Stewart 🇬🇧
1968 Italian Grand Prix 🇮🇹,9,5,10,McLaren-Ford 🇬🇧,1968-09-08,R,,1968,Denny Hulme 🇳🇿
1968 Mexican Grand Prix 🇲🇽,12,3,65,Lotus-Ford 🇬🇧,1968-11-03,1,1:56:43.95,1968,Graham Hill 🇬🇧
1968 Monaco Grand Prix 🇲🇨,3,1,80,Lotus-Ford 🇬🇧,1968-05-26,1,2:00:32.3,1968,Graham Hill 🇬🇧
1968 South African Grand Prix 🇿🇦,1,2,80,Lotus-Ford 🇬🇧,1968-01-01,2,+25.3,1968,Jim Clark 🇬🇧
1968 Spanish Grand Prix 🇪🇸,2,6,90,Lotus-Ford 🇬🇧,1968-05-12,1,2:15:02.1,1968,Graham Hill 🇬🇧
1968 United States Grand Prix 🇺🇸,11,3,108,Matra-Ford 🇫🇷,1968-10-06,2,+24.68,1968,Jackie Stewart 🇬🇧
1969 British Grand Prix 🇬🇧,6,12,82,Matra-Ford 🇫🇷,1969-07-19,7,,1969,Jackie Stewart 🇬🇧
1969 Canadian Grand Prix 🇨🇦,9,7,42,Brabham-Ford 🇬🇧,1969-09-20,R,,1969,Jacky Ickx 🇧🇪
1969 Dutch Grand Prix 🇳🇱,4,3,88,Matra-Ford 🇫🇷,1969-06-21,7,,1969,Jackie Stewart 🇬🇧
1969 French Grand Prix 🇫🇷,5,8,37,Matra-Ford 🇫🇷,1969-07-06,6,,1969,Jackie Stewart 🇬🇧
1969 German Grand Prix 🇩🇪,7,9,14,Brabham-Ford 🇬🇧,1969-08-03,4,+3:58.8,1969,Jacky Ickx 🇧🇪
