position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,beltoise,0.0,7,gb,7,9.0,444444,888888,Jean-Pierre Beltoise 🇫🇷,🇬🇧,UK
,mario_andretti,0.0,7,gb,13,4.0,444444,E53524,Mario Andretti 🇺🇸,🇬🇧,UK
,siffert,0.0,13,mx,26,0.0,444444,E53524,Jo Siffert 🇨🇭,🇲🇽,Mexico
,hill,0.0,13,mx,13,7.0,444444,09630C,Graham Hill 🇬🇧,🇲🇽,Mexico
,cevert,0.0,13,mx,22,1.0,444444,E53524,François Cevert 🇫🇷,🇲🇽,Mexico
,stommelen,0.0,13,mx,11,10.0,444444,243F73,Rolf Stommelen 🇩🇪,🇲🇽,Mexico
,gethin,0.0,13,mx,23,1.0,444444,AAAAAA,Peter Gethin 🇬🇧,🇲🇽,Mexico
,stewart,0.0,13,mx,5,25.0,444444,274B72,Jackie Stewart 🇬🇧,🇲🇽,Mexico
,jack_brabham,0.0,13,mx,6,25.0,444444,243F73,Jack Brabham 🇦🇺,🇲🇽,Mexico
,wisell,0.0,13,mx,15,4.0,444444,09630C,Reine Wisell 🇸🇪,🇲🇽,Mexico
,adamich,0.0,12,us,28,0.0,444444,888888,Andrea de Adamich 🇮🇹,🇺🇸,USA
,lovely,0.0,12,us,34,0.0,444444,09630C,Pete Lovely 🇺🇸,🇺🇸,USA
,westbury,0.0,12,us,42,0.0,444444,144D44,Peter Westbury 🇬🇧,🇺🇸,USA
,ickx,0.0,1,za,14,0.0,16191A,EB212E,Jacky Ickx 🇧🇪,🇿🇦,South Africa
,surtees,0.0,1,za,15,0.0,444444,AAAAAA,John Surtees 🇬🇧,🇿🇦,South Africa
,gavin,0.0,1,za,17,0.0,444444,E53524,Johnny Servoz-Gavin 🇫🇷,🇿🇦,South Africa
,mclaren,0.0,1,za,18,0.0,444444,AAAAAA,Bruce McLaren 🇳🇿,🇿🇦,South Africa
,courage,0.0,1,za,19,0.0,444444,888888,Piers Courage 🇬🇧,🇿🇦,South Africa
,mario_andretti,0.0,1,za,20,0.0,444444,E53524,Mario Andretti 🇺🇸,🇿🇦,South Africa
,stommelen,0.0,1,za,21,0.0,444444,243F73,Rolf Stommelen 🇩🇪,🇿🇦,South Africa
,oliver,0.0,1,za,22,0.0,444444,144D44,Jackie Oliver 🇬🇧,🇿🇦,South Africa
,amon,0.0,1,za,23,0.0,444444,E53524,Chris Amon 🇳🇿,🇿🇦,South Africa
,surtees,0.0,12,us,18,3.0,444444,888888,John Surtees 🇬🇧,🇺🇸,USA
,eaton,0.0,12,us,30,0.0,444444,144D44,George Eaton 🇨🇦,🇺🇸,USA
,oliver,0.0,12,us,20,2.0,444444,144D44,Jackie Oliver 🇬🇧,🇺🇸,USA
,hutchison,0.0,12,us,38,0.0,444444,243F73,Gus Hutchison 🇺🇸,🇺🇸,USA
,beltoise,0.0,12,us,9,14.0,444444,888888,Jean-Pierre Beltoise 🇫🇷,🇺🇸,USA
,surtees,0.0,2,es,17,0.0,444444,AAAAAA,John Surtees 🇬🇧,🇪🇸,Spain
,jack_brabham,0.0,2,es,2,9.0,444444,243F73,Jack Brabham 🇦🇺,🇪🇸,Spain
,stommelen,0.0,2,es,18,0.0,444444,243F73,Rolf Stommelen 🇩🇪,🇪🇸,Spain
,pescarolo,0.0,2,es,10,0.0,444444,888888,Henri Pescarolo 🇫🇷,🇪🇸,Spain
,beltoise,0.0,2,es,7,3.0,444444,888888,Jean-Pierre Beltoise 🇫🇷,🇪🇸,Spain
,hulme,0.0,2,es,3,6.0,444444,AAAAAA,Denny Hulme 🇳🇿,🇪🇸,Spain
,amon,0.0,2,es,19,0.0,444444,E53524,Chris Amon 🇳🇿,🇪🇸,Spain
,rindt,0.0,2,es,16,0.0,444444,09630C,Jochen Rindt 🇦🇹,🇪🇸,Spain
