position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,katayama,0.0,9,gb,24,0.0,444444,1B1D1D,Ukyo Katayama 🇯🇵,🇬🇧,UK
,diniz,0.0,17,es,16,2.0,444444,FFA500,Pedro Diniz 🇧🇷,🇪🇸,Spain
,barrichello,0.0,17,es,13,6.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇪🇸,Spain
,ralf_schumacher,0.0,17,es,11,13.0,444444,FFFF01,Ralf Schumacher 🇩🇪,🇪🇸,Spain
,damon_hill,0.0,17,es,12,7.0,444444,FFA500,Damon Hill 🇬🇧,🇪🇸,Spain
,michael_schumacher,0.0,17,es,26,78.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇪🇸,Spain
,morbidelli,0.0,16,jp,23,0.0,A17A5D,0736A5,Gianni Morbidelli 🇮🇹,🇯🇵,Japan
,magnussen,0.0,16,jp,21,0.0,444444,FFFFFF,Jan Magnussen 🇩🇰,🇯🇵,Japan
,barrichello,0.0,16,jp,14,6.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇯🇵,Japan
,katayama,0.0,16,jp,25,0.0,444444,1B1D1D,Ukyo Katayama 🇯🇵,🇯🇵,Japan
,nakano,0.0,16,jp,19,2.0,444444,0D1773,Shinji Nakano 🇯🇵,🇯🇵,Japan
,panis,0.0,16,jp,10,16.0,444444,0D1773,Olivier Panis 🇫🇷,🇯🇵,Japan
,salo,0.0,16,jp,18,2.0,444444,274B72,Mika Salo 🇫🇮,🇯🇵,Japan
,marques,0.0,16,jp,26,0.0,444444,1B1D1D,Tarso Marques 🇧🇷,🇯🇵,Japan
,villeneuve,0.0,16,jp,2,77.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇯🇵,Japan
,fisichella,0.0,15,de,7,20.0,444444,FFFF01,Giancarlo Fisichella 🇮🇹,🇩🇪,Germany
,katayama,0.0,15,de,25,0.0,444444,1B1D1D,Ukyo Katayama 🇯🇵,🇩🇪,Germany
,marques,0.0,15,de,26,0.0,444444,1B1D1D,Tarso Marques 🇧🇷,🇩🇪,Germany
,michael_schumacher,0.0,15,de,2,68.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇩🇪,Germany
,nakano,0.0,15,de,19,2.0,444444,0D1773,Shinji Nakano 🇯🇵,🇩🇪,Germany
,irvine,0.0,15,de,8,18.0,16191A,EB212E,Eddie Irvine 🇬🇧,🇩🇪,Germany
,magnussen,0.0,15,de,21,0.0,444444,FFFFFF,Jan Magnussen 🇩🇰,🇩🇪,Germany
,coulthard,0.0,15,de,5,30.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇩🇪,Germany
,barrichello,0.0,15,de,14,6.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇩🇪,Germany
,hakkinen,0.0,15,de,10,14.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇩🇪,Germany
,verstappen,0.0,15,de,22,0.0,444444,274B72,Jos Verstappen 🇳🇱,🇩🇪,Germany
,marques,0.0,14,at,26,0.0,444444,1B1D1D,Tarso Marques 🇧🇷,🇦🇹,Austria
,diniz,0.0,2,br,14,0.0,444444,FFA500,Pedro Diniz 🇧🇷,🇧🇷,Brazil
,hakkinen,0.0,14,at,10,14.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇦🇹,Austria
,alesi,0.0,14,at,5,28.0,444444,73C2FB,Jean Alesi 🇫🇷,🇦🇹,Austria
,irvine,0.0,14,at,8,18.0,16191A,EB212E,Eddie Irvine 🇬🇧,🇦🇹,Austria
,salo,0.0,14,at,17,2.0,444444,274B72,Mika Salo 🇫🇮,🇦🇹,Austria
,nakano,0.0,14,at,18,2.0,444444,0D1773,Shinji Nakano 🇯🇵,🇦🇹,Austria
,magnussen,0.0,14,at,21,0.0,444444,FFFFFF,Jan Magnussen 🇩🇰,🇦🇹,Austria
