position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,reutemann,0.0,5,be,6,9.0,444444,243F73,Carlos Reutemann 🇦🇷,🇧🇪,Belgium
,peterson,0.0,5,be,13,1.0,444444,09630C,Ronnie Peterson 🇸🇪,🇧🇪,Belgium
,depailler,0.0,5,be,11,4.0,444444,274B72,Patrick Depailler 🇫🇷,🇧🇪,Belgium
,mass,0.0,5,be,31,0.0,444444,888888,Jochen Mass 🇩🇪,🇧🇪,Belgium
,larrousse,0.0,5,be,39,0.0,444444,243F73,Gérard Larrousse 🇫🇷,🇧🇪,Belgium
,pace,0.0,5,be,12,3.0,444444,888888,Carlos Pace 🇧🇷,🇧🇪,Belgium
,opel,0.0,5,be,37,0.0,444444,243F73,Rikky von Opel 🇱🇮,🇧🇪,Belgium
,hunt,0.0,5,be,18,0.0,444444,FFFFFF,James Hunt 🇬🇧,🇧🇪,Belgium
,merzario,0.0,5,be,14,1.0,444444,888888,Arturo Merzario 🇮🇹,🇧🇪,Belgium
,pescarolo,0.0,5,be,20,0.0,444444,144D44,Henri Pescarolo 🇫🇷,🇧🇪,Belgium
,stuck,0.0,5,be,9,5.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇧🇪,Belgium
,kinnunen,0.0,5,be,41,0.0,444444,888888,Leo Kinnunen 🇫🇮,🇧🇪,Belgium
,beltoise,0.0,11,de,11,10.0,444444,144D44,Jean-Pierre Beltoise 🇫🇷,🇩🇪,Germany
,merzario,0.0,11,de,19,1.0,444444,888888,Arturo Merzario 🇮🇹,🇩🇪,Germany
,depailler,0.0,11,de,10,11.0,444444,274B72,Patrick Depailler 🇫🇷,🇩🇪,Germany
,hunt,0.0,11,de,14,4.0,444444,FFFFFF,James Hunt 🇬🇧,🇩🇪,Germany
,mass,0.0,11,de,31,0.0,444444,888888,Jochen Mass 🇩🇪,🇩🇪,Germany
,kinnunen,0.0,10,gb,40,0.0,444444,888888,Leo Kinnunen 🇫🇮,🇬🇧,UK
,wilds,0.0,10,gb,51,0.0,444444,E53524,Mike Wilds 🇬🇧,🇬🇧,UK
,ganley,0.0,10,gb,22,0.0,444444,888888,Howden Ganley 🇳🇿,🇬🇧,UK
,nicholson,0.0,10,gb,50,0.0,444444,888888,John Nicholson 🇳🇿,🇬🇧,UK
,pescarolo,0.0,6,mc,23,0.0,444444,144D44,Henri Pescarolo 🇫🇷,🇲🇨,Monaco
,ickx,0.0,6,mc,12,4.0,444444,09630C,Jacky Ickx 🇧🇪,🇲🇨,Monaco
,lauda,0.0,6,mc,3,21.0,16191A,EB212E,Niki Lauda 🇦🇹,🇲🇨,Monaco
,hunt,0.0,6,mc,21,0.0,444444,FFFFFF,James Hunt 🇬🇧,🇲🇨,Monaco
,hailwood,0.0,6,mc,9,9.0,0D1D20,FCA13B,Mike Hailwood 🇬🇧,🇲🇨,Monaco
,reutemann,0.0,6,mc,8,9.0,444444,243F73,Carlos Reutemann 🇦🇷,🇲🇨,Monaco
,migault,0.0,6,mc,28,0.0,444444,144D44,François Migault 🇫🇷,🇲🇨,Monaco
,schuppan,0.0,6,mc,30,0.0,444444,888888,Vern Schuppan 🇦🇺,🇲🇨,Monaco
,stuck,0.0,6,mc,10,5.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇲🇨,Monaco
,beltoise,0.0,6,mc,7,10.0,444444,144D44,Jean-Pierre Beltoise 🇫🇷,🇲🇨,Monaco
,hulme,0.0,6,mc,5,11.0,0D1D20,FCA13B,Denny Hulme 🇳🇿,🇲🇨,Monaco
,merzario,0.0,6,mc,16,1.0,444444,888888,Arturo Merzario 🇮🇹,🇲🇨,Monaco
,brambilla,0.0,6,mc,22,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇲🇨,Monaco
,redman,0.0,6,mc,18,0.0,444444,FA9B27,Brian Redman 🇬🇧,🇲🇨,Monaco
,pace,0.0,6,mc,14,3.0,444444,888888,Carlos Pace 🇧🇷,🇲🇨,Monaco
,schenken,0.0,6,mc,24,0.0,444444,888888,Tim Schenken 🇦🇺,🇲🇨,Monaco
,mass,0.0,6,mc,31,0.0,444444,888888,Jochen Mass 🇩🇪,🇲🇨,Monaco
,opel,0.0,6,mc,37,0.0,444444,243F73,Rikky von Opel 🇱🇮,🇲🇨,Monaco
,schuppan,0.0,10,gb,34,0.0,444444,888888,Vern Schuppan 🇦🇺,🇬🇧,UK
,lombardi,0.0,10,gb,49,0.0,444444,243F73,Lella Lombardi 🇮🇹,🇬🇧,UK
,belso,0.0,10,gb,23,0.0,444444,888888,Tom Belsø 🇩🇰,🇬🇧,UK
,bell,0.0,10,gb,47,0.0,444444,888888,Derek Bell 🇬🇧,🇬🇧,UK
,purley,0.0,10,gb,46,0.0,444444,888888,David Purley 🇬🇧,🇬🇧,UK
,gethin,0.0,10,gb,43,0.0,444444,888888,Peter Gethin 🇬🇧,🇬🇧,UK
,hunt,0.0,10,gb,14,4.0,444444,FFFFFF,James Hunt 🇬🇧,🇬🇧,UK
,schenken,0.0,10,gb,27,0.0,444444,888888,Tim Schenken 🇦🇺,🇬🇧,UK
,brambilla,0.0,10,gb,25,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇬🇧,UK
,merzario,0.0,10,gb,18,1.0,444444,888888,Arturo Merzario 🇮🇹,🇬🇧,UK
,depailler,0.0,10,gb,8,11.0,444444,274B72,Patrick Depailler 🇫🇷,🇬🇧,UK
,schuppan,0.0,7,se,32,0.0,444444,888888,Vern Schuppan 🇦🇺,🇸🇪,Sweden
,lauda,0.0,7,se,3,21.0,16191A,EB212E,Niki Lauda 🇦🇹,🇸🇪,Sweden
,wisell,0.0,7,se,36,0.0,444444,E53524,Reine Wisell 🇸🇪,🇸🇪,Sweden
,hulme,0.0,7,se,5,11.0,0D1D20,FCA13B,Denny Hulme 🇳🇿,🇸🇪,Sweden
,mass,0.0,7,se,33,0.0,444444,888888,Jochen Mass 🇩🇪,🇸🇪,Sweden
,reutemann,0.0,7,se,9,9.0,444444,243F73,Carlos Reutemann 🇦🇷,🇸🇪,Sweden
,ickx,0.0,7,se,14,4.0,444444,09630C,Jacky Ickx 🇧🇪,🇸🇪,Sweden
,regazzoni,0.0,7,se,2,22.0,16191A,EB212E,Clay Regazzoni 🇨🇭,🇸🇪,Sweden
,pace,0.0,7,se,15,3.0,444444,888888,Carlos Pace 🇧🇷,🇸🇪,Sweden
,peterson,0.0,7,se,6,10.0,444444,09630C,Ronnie Peterson 🇸🇪,🇸🇪,Sweden
,kinnunen,0.0,7,se,40,0.0,444444,888888,Leo Kinnunen 🇫🇮,🇸🇪,Sweden
,hailwood,0.0,7,se,10,9.0,0D1D20,FCA13B,Mike Hailwood 🇬🇧,🇸🇪,Sweden
,beltoise,0.0,7,se,8,10.0,444444,144D44,Jean-Pierre Beltoise 🇫🇷,🇸🇪,Sweden
,roos,0.0,7,se,43,0.0,444444,FA9B27,Bertil Roos 🇸🇪,🇸🇪,Sweden
,pescarolo,0.0,7,se,24,0.0,444444,144D44,Henri Pescarolo 🇫🇷,🇸🇪,Sweden
,robarts,0.0,7,se,31,0.0,444444,888888,Richard Robarts 🇬🇧,🇸🇪,Sweden
,stuck,0.0,10,gb,13,5.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇬🇧,UK
,jarier,0.0,10,gb,12,6.0,444444,FA9B27,Jean-Pierre Jarier 🇫🇷,🇬🇧,UK
,hailwood,0.0,10,gb,7,12.0,0D1D20,FCA13B,Mike Hailwood 🇬🇧,🇬🇧,UK
,migault,0.0,10,gb,29,0.0,444444,144D44,François Migault 🇫🇷,🇬🇧,UK
,pescarolo,0.0,10,gb,26,0.0,444444,144D44,Henri Pescarolo 🇫🇷,🇬🇧,UK
,larrousse,0.0,9,fr,41,0.0,444444,243F73,Gérard Larrousse 🇫🇷,🇫🇷,France
,kinnunen,0.0,9,fr,40,0.0,444444,888888,Leo Kinnunen 🇫🇮,🇫🇷,France
,dolhem,0.0,9,fr,45,0.0,444444,888888,José Dolhem 🇫🇷,🇫🇷,France
,stuck,0.0,9,fr,13,5.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇫🇷,France
,jabouille,0.0,9,fr,44,0.0,444444,888888,Jean-Pierre Jabouille 🇫🇷,🇫🇷,France
,pace,0.0,9,fr,15,3.0,444444,243F73,Carlos Pace 🇧🇷,🇫🇷,France
,opel,0.0,9,fr,23,0.0,444444,243F73,Rikky von Opel 🇱🇮,🇫🇷,France
,schuppan,0.0,8,nl,32,0.0,444444,888888,Vern Schuppan 🇦🇺,🇳🇱,Netherlands
,hulme,0.0,8,nl,6,11.0,0D1D20,FCA13B,Denny Hulme 🇳🇿,🇳🇱,Netherlands
,migault,0.0,8,nl,30,0.0,444444,144D44,François Migault 🇫🇷,🇳🇱,Netherlands
,merzario,0.0,8,nl,18,1.0,444444,888888,Arturo Merzario 🇮🇹,🇳🇱,Netherlands
,edwards,0.0,8,nl,19,0.0,444444,888888,Guy Edwards 🇬🇧,🇳🇱,Netherlands
,jarier,0.0,8,nl,11,6.0,444444,FA9B27,Jean-Pierre Jarier 🇫🇷,🇳🇱,Netherlands
,beltoise,0.0,8,nl,9,10.0,444444,144D44,Jean-Pierre Beltoise 🇫🇷,🇳🇱,Netherlands
,hill,0.0,8,nl,16,1.0,444444,888888,Graham Hill 🇬🇧,🇳🇱,Netherlands
,pescarolo,0.0,8,nl,25,0.0,444444,144D44,Henri Pescarolo 🇫🇷,🇳🇱,Netherlands
,mass,0.0,8,nl,33,0.0,444444,888888,Jochen Mass 🇩🇪,🇳🇱,Netherlands
,hunt,0.0,8,nl,13,4.0,444444,FFFFFF,James Hunt 🇬🇧,🇳🇱,Netherlands
,pryce,0.0,8,nl,37,0.0,444444,FA9B27,Tom Pryce 🇬🇧,🇳🇱,Netherlands
,stuck,0.0,8,nl,12,5.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇳🇱,Netherlands
,schenken,0.0,8,nl,26,0.0,444444,888888,Tim Schenken 🇦🇺,🇳🇱,Netherlands
,schuppan,0.0,9,fr,32,0.0,444444,888888,Vern Schuppan 🇦🇺,🇫🇷,France
,hunt,0.0,9,fr,14,4.0,444444,FFFFFF,James Hunt 🇬🇧,🇫🇷,France
,pescarolo,0.0,9,fr,25,0.0,444444,144D44,Henri Pescarolo 🇫🇷,🇫🇷,France
,pryce,0.0,9,fr,37,0.0,444444,FA9B27,Tom Pryce 🇬🇧,🇫🇷,France
,mass,0.0,9,fr,33,0.0,444444,888888,Jochen Mass 🇩🇪,🇫🇷,France
,reutemann,0.0,9,fr,10,9.0,444444,243F73,Carlos Reutemann 🇦🇷,🇫🇷,France
,emerson_fittipaldi,0.0,9,fr,3,31.0,0D1D20,FCA13B,Emerson Fittipaldi 🇧🇷,🇫🇷,France
,robarts,0.0,1,ar,16,0.0,444444,243F73,Richard Robarts 🇬🇧,🇦🇷,Argentina
1,peterson,9.0,13,it,5,31.0,444444,09630C,Ronnie Peterson 🇸🇪,🇮🇹,Italy
1,reutemann,9.0,12,at,5,23.0,444444,243F73,Carlos Reutemann 🇦🇷,🇦🇹,Austria
1,peterson,9.0,6,mc,6,10.0,444444,09630C,Ronnie Peterson 🇸🇪,🇲🇨,Monaco
1,emerson_fittipaldi,9.0,14,ca,1,52.0,0D1D20,FCA13B,Emerson Fittipaldi 🇧🇷,🇨🇦,Canada
1,regazzoni,9.0,11,de,1,44.0,16191A,EB212E,Clay Regazzoni 🇨🇭,🇩🇪,Germany
1,scheckter,9.0,7,se,4,21.0,444444,274B72,Jody Scheckter 🇿🇦,🇸🇪,Sweden
1,reutemann,9.0,3,za,2,9.0,444444,243F73,Carlos Reutemann 🇦🇷,🇿🇦,South Africa
1,lauda,9.0,8,nl,2,30.0,16191A,EB212E,Niki Lauda 🇦🇹,🇳🇱,Netherlands
1,reutemann,9.0,15,us,6,32.0,444444,243F73,Carlos Reutemann 🇦🇷,🇺🇸,USA
1,lauda,9.0,4,es,2,15.0,16191A,EB212E,Niki Lauda 🇦🇹,🇪🇸,Spain
1,emerson_fittipaldi,9.0,5,be,1,22.0,0D1D20,FCA13B,Emerson Fittipaldi 🇧🇷,🇧🇪,Belgium
1,scheckter,9.0,10,gb,3,35.0,444444,274B72,Jody Scheckter 🇿🇦,🇬🇧,UK
1,emerson_fittipaldi,9.0,2,br,2,9.0,0D1D20,FCA13B,Emerson Fittipaldi 🇧🇷,🇧🇷,Brazil
1,hulme,9.0,1,ar,1,9.0,0D1D20,FCA13B,Denny Hulme 🇳🇿,🇦🇷,Argentina
1,peterson,9.0,9,fr,5,19.0,444444,09630C,Ronnie Peterson 🇸🇪,🇫🇷,France
10,hunt,0.0,4,es,17,0.0,444444,FFFFFF,James Hunt 🇬🇧,🇪🇸,Spain
10,brambilla,0.0,3,za,18,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇿🇦,South Africa
10,pryce,0.0,13,it,19,1.0,444444,FA9B27,Tom Pryce 🇬🇧,🇮🇹,Italy
10,brambilla,0.0,8,nl,24,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇳🇱,Netherlands
10,schenken,0.0,5,be,21,0.0,444444,888888,Tim Schenken 🇦🇺,🇧🇪,Belgium
10,brambilla,0.0,7,se,23,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇸🇪,Sweden
10,schenken,0.0,12,at,29,0.0,444444,888888,Tim Schenken 🇦🇺,🇦🇹,Austria
10,emerson_fittipaldi,0.0,1,ar,10,0.0,0D1D20,FCA13B,Emerson Fittipaldi 🇧🇷,🇦🇷,Argentina
10,peterson,0.0,10,gb,5,19.0,444444,09630C,Ronnie Peterson 🇸🇪,🇬🇧,UK
10,beltoise,0.0,9,fr,9,10.0,444444,144D44,Jean-Pierre Beltoise 🇫🇷,🇫🇷,France
10,beltoise,0.0,2,br,8,2.0,444444,144D44,Jean-Pierre Beltoise 🇫🇷,🇧🇷,Brazil
10,koinigg,0.0,14,ca,31,0.0,444444,888888,Helmuth Koinigg 🇦🇹,🇨🇦,Canada
10,jarier,0.0,15,us,14,6.0,444444,FA9B27,Jean-Pierre Jarier 🇫🇷,🇺🇸,USA
10,pescarolo,0.0,11,de,26,0.0,444444,144D44,Henri Pescarolo 🇫🇷,🇩🇪,Germany
11,depailler,0.0,13,it,10,11.0,444444,274B72,Patrick Depailler 🇫🇷,🇮🇹,Italy
11,edwards,0.0,1,ar,11,0.0,444444,888888,Guy Edwards 🇬🇧,🇦🇷,Argentina
11,regazzoni,0.0,15,us,2,52.0,16191A,EB212E,Clay Regazzoni 🇨🇭,🇺🇸,USA
