1,Zsolt Baumgartner 🇭🇺
1,Pedro Lamy 🇵🇹
1,Alessandro Zanardi 🇮🇹
1,Alex Yoong 🇲🇾
1,Allan McNish 🇬🇧
1,Andrea Montermini 🇮🇹
1,Antonio Giovinazzi 🇮🇹
1,Antônio Pizzonia 🇧🇷
1,Esteban Ocon 🇫🇷
1,Giorgio Pantano 🇮🇹
1,Karun Chandhok 🇮🇳
1,Gianmaria Bruni 🇮🇹
1,Giedo van der Garde 🇳🇱
1,Jérôme d'Ambrosio 🇧🇪
1,Justin Wilson 🇬🇧
1,Yuji Ide 🇯🇵
1,Vincenzo Sospiri 🇮🇹
1,Tarso Marques 🇧🇷
1,Stoffel Vandoorne 🇧🇪
1,Rio Haryanto 🇮🇩
1,Ralph Firman 🇮🇪
1,Esteban Tuero 🇦🇷
1,Patrick Friesacher 🇦🇹
1,Pascal Wehrlein 🇩🇪
1,Nicola Larini 🇮🇹
1,Martin Brundle 🇬🇧
1,Luciano Burti 🇧🇷
1,Lucas di Grassi 🇧🇷
1,Lance Stroll 🇨🇦
10,Sebastian Vettel 🇩🇪
10,Jacques Villeneuve 🇨🇦
11,Nick Heidfeld 🇩🇪
11,Ralf Schumacher 🇩🇪
11,Nico Rosberg 🇩🇪
11,Lewis Hamilton 🇬🇧
12,Mark Webber 🇦🇺
13,David Coulthard 🇬🇧
14,Michael Schumacher 🇩🇪
14,Giancarlo Fisichella 🇮🇹
15,Felipe Massa 🇧🇷
15,Kimi Räikkönen 🇫🇮
15,Jarno Trulli 🇮🇹
15,Fernando Alonso 🇪🇸
16,Rubens Barrichello 🇧🇷
17,Jenson Button 🇬🇧
2,Shinji Nakano 🇯🇵
2,Toranosuke Takagi 🇯🇵
2,Tiago Monteiro 🇵🇹
2,Sébastien Bourdais 🇫🇷
2,Scott Speed 🇺🇸
2,Ricardo Zonta 🇧🇷
2,Nelson Piquet Jr. 🇧🇷
2,Narain Karthikeyan 🇮🇳
2,Max Chilton 🇬🇧
2,Ukyo Katayama 🇯🇵
2,Anthony Davidson 🇬🇧
2,Bruno Senna 🇧🇷
2,Charles Pic 🇫🇷
2,Cristiano da Matta 🇧🇷
2,Enrique Bernoldi 🇧🇷
2,Felipe Nasr 🇧🇷
2,Gastón Mazzacane 🇦🇷
2,Gerhard Berger 🇦🇹
2,Jaime Alguersuari 🇪🇸
2,Jan Magnussen 🇩🇰
2,Jolyon Palmer 🇬🇧
2,Jules Bianchi 🇫🇷
2,Kazuki Nakajima 🇯🇵
2,Luca Badoer 🇮🇹
2,Marc Gené 🇪🇸
3,Vitaly Petrov 🇷🇺
3,Sébastien Buemi 🇨🇭
3,Ricardo Rosset 🇧🇷
3,Paul di Resta 🇬🇧
3,Max Verstappen 🇳🇱
3,Jean-Éric Vergne 🇫🇷
3,Carlos Sainz 🇪🇸
3,Esteban Gutiérrez 🇲🇽
3,Christijan Albers 🇳🇱
3,Christian Klien 🇦🇹
3,Vitantonio Liuzzi 🇮🇹
4,Robert Kubica 🇵🇱
4,Marcus Ericsson 🇸🇪
4,Kevin Magnussen 🇩🇰
4,Kamui Kobayashi 🇯🇵
4,Daniil Kvyat 🇷🇺
4,Damon Hill 🇬🇧
4,Alexander Wurz 🇦🇹
5,Timo Glock 🇩🇪
5,Valtteri Bottas 🇫🇮
5,Pedro de la Rosa 🇪🇸
5,Pastor Maldonado 🇻🇪
5,Mika Salo 🇫🇮
5,Jos Verstappen 🇳🇱
5,Johnny Herbert 🇬🇧
5,Pedro Diniz 🇧🇷
6,Takuma Sato 🇯🇵
6,Romain Grosjean 🇫🇷
6,Mika Häkkinen 🇫🇮
6,Jean Alesi 🇫🇷
6,Heikki Kovalainen 🇫🇮
6,Daniel Ricciardo 🇦🇺
6,Juan Pablo Montoya 🇨🇴
7,Sergio Pérez 🇲🇽
7,Nico Hülkenberg 🇩🇪
7,Eddie Irvine 🇬🇧
7,Adrian Sutil 🇩🇪
8,Olivier Panis 🇫🇷
8,Heinz-Harald Frentzen 🇩🇪
