position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
10,diniz,0.0,5,mc,22,0.0,444444,888888,Pedro Diniz 🇧🇷,🇲🇨,Monaco
10,mansell,0.0,3,it,18,0.0,0D1D20,FCA13B,Nigel Mansell 🇬🇧,🇮🇹,Italy
10,salo,0.0,4,es,12,0.0,444444,274B72,Mika Salo 🇫🇮,🇪🇸,Spain
10,wendlinger,0.0,16,jp,27,0.0,A17A5D,0736A5,Karl Wendlinger 🇦🇹,🇯🇵,Japan
10,frentzen,0.0,7,fr,11,4.0,A17A5D,0736A5,Heinz-Harald Frentzen 🇩🇪,🇫🇷,France
10,irvine,0.0,13,pt,13,6.0,444444,FFFF01,Eddie Irvine 🇬🇧,🇵🇹,Portugal
10,diniz,0.0,1,br,10,0.0,444444,888888,Pedro Diniz 🇧🇷,🇧🇷,Brazil
10,katayama,0.0,12,it,19,0.0,444444,274B72,Ukyo Katayama 🇯🇵,🇮🇹,Italy
10,badoer,0.0,8,gb,18,0.0,444444,1B1D1D,Luca Badoer 🇮🇹,🇬🇧,UK
10,salo,0.0,14,de,15,2.0,444444,274B72,Mika Salo 🇫🇮,🇩🇪,Germany
11,badoer,0.0,14,de,21,0.0,444444,1B1D1D,Luca Badoer 🇮🇹,🇩🇪,Germany
11,morbidelli,0.0,4,es,21,0.0,444444,888888,Gianni Morbidelli 🇮🇹,🇪🇸,Spain
11,barrichello,0.0,13,pt,10,8.0,444444,FFFF01,Rubens Barrichello 🇧🇷,🇵🇹,Portugal
11,irvine,0.0,15,jp,13,7.0,444444,FFFF01,Eddie Irvine 🇬🇧,🇯🇵,Japan
11,michael_schumacher,0.0,10,hu,1,56.0,444444,73C2FB,Michael Schumacher 🇩🇪,🇭🇺,Hungary
11,berger,0.0,6,ca,4,17.0,16191A,EB212E,Gerhard Berger 🇦🇹,🇨🇦,Canada
11,suzuki,0.0,3,it,12,0.0,444444,0F5DBB,Aguri Suzuki 🇯🇵,🇮🇹,Italy
11,blundell,0.0,7,fr,13,3.0,0D1D20,FCA13B,Mark Blundell 🇬🇧,🇫🇷,France
11,lamy,0.0,16,jp,24,0.0,444444,1B1D1D,Pedro Lamy 🇵🇹,🇯🇵,Japan
11,boullion,0.0,11,be,14,2.0,A17A5D,0736A5,Jean-Christophe Boullion 🇫🇷,🇧🇪,Belgium
11,barrichello,0.0,8,gb,7,7.0,444444,FFFF01,Rubens Barrichello 🇧🇷,🇬🇧,UK
12,gachot,0.0,8,gb,26,0.0,444444,888888,Bertrand Gachot 🇧🇪,🇬🇧,UK
12,boullion,0.0,13,pt,14,3.0,A17A5D,0736A5,Jean-Christophe Boullion 🇫🇷,🇵🇹,Portugal
12,berger,0.0,7,fr,4,17.0,16191A,EB212E,Gerhard Berger 🇦🇹,🇫🇷,France
12,montermini,0.0,10,hu,21,0.0,444444,888888,Andrea Montermini 🇮🇹,🇭🇺,Hungary
12,verstappen,0.0,4,es,23,0.0,444444,888888,Jos Verstappen 🇳🇱,🇪🇸,Spain
12,papis,0.0,14,de,20,0.0,444444,888888,Massimiliano Papis 🇮🇹,🇩🇪,Germany
12,salo,0.0,15,jp,15,2.0,444444,274B72,Mika Salo 🇫🇮,🇯🇵,Japan
12,martini,0.0,3,it,19,0.0,444444,1B1D1D,Pierluigi Martini 🇮🇹,🇮🇹,Italy
12,inoue,0.0,16,jp,22,0.0,444444,888888,Taki Inoue 🇯🇵,🇯🇵,Japan
12,inoue,0.0,11,be,23,0.0,444444,888888,Taki Inoue 🇯🇵,🇧🇪,Belgium
13,salo,0.0,13,pt,15,2.0,444444,274B72,Mika Salo 🇫🇮,🇵🇹,Portugal
13,wendlinger,0.0,4,es,24,0.0,A17A5D,0736A5,Karl Wendlinger 🇦🇹,🇪🇸,Spain
13,diniz,0.0,14,de,25,0.0,444444,888888,Pedro Diniz 🇧🇷,🇩🇪,Germany
13,badoer,0.0,7,fr,18,0.0,444444,1B1D1D,Luca Badoer 🇮🇹,🇫🇷,France
13,lamy,0.0,15,jp,24,0.0,444444,1B1D1D,Pedro Lamy 🇵🇹,🇯🇵,Japan
13,morbidelli,0.0,3,it,20,0.0,444444,888888,Gianni Morbidelli 🇮🇹,🇮🇹,Italy
13,diniz,0.0,11,be,25,0.0,444444,888888,Pedro Diniz 🇧🇷,🇧🇪,Belgium
14,moreno,0.0,11,be,30,0.0,444444,888888,Roberto Moreno 🇧🇷,🇧🇪,Belgium
14,badoer,0.0,3,it,21,0.0,444444,1B1D1D,Luca Badoer 🇮🇹,🇮🇹,Italy
14,katayama,0.0,15,jp,19,0.0,444444,274B72,Ukyo Katayama 🇯🇵,🇯🇵,Japan
14,morbidelli,0.0,7,fr,14,1.0,444444,888888,Gianni Morbidelli 🇮🇹,🇫🇷,France
14,tarquini,0.0,14,de,32,0.0,444444,274B72,Gabriele Tarquini 🇮🇹,🇩🇪,Germany
14,martini,0.0,4,es,22,0.0,444444,1B1D1D,Pierluigi Martini 🇮🇹,🇪🇸,Spain
14,badoer,0.0,13,pt,21,0.0,444444,1B1D1D,Luca Badoer 🇮🇹,🇵🇹,Portugal
15,badoer,0.0,15,jp,21,0.0,444444,1B1D1D,Luca Badoer 🇮🇹,🇯🇵,Japan
15,salo,0.0,7,fr,15,0.0,444444,274B72,Mika Salo 🇫🇮,🇫🇷,France
15,deletraz,0.0,14,de,33,0.0,444444,888888,Jean-Denis Délétraz 🇨🇭,🇩🇪,Germany
15,schiattarella,0.0,4,es,16,0.0,444444,888888,Domenico Schiattarella 🇮🇹,🇪🇸,Spain
15,inoue,0.0,13,pt,22,0.0,444444,888888,Taki Inoue 🇯🇵,🇵🇹,Portugal
16,moreno,0.0,15,jp,32,0.0,444444,888888,Roberto Moreno 🇧🇷,🇯🇵,Japan
16,moreno,0.0,7,fr,28,0.0,444444,888888,Roberto Moreno 🇧🇷,🇫🇷,France
16,diniz,0.0,13,pt,24,0.0,444444,888888,Pedro Diniz 🇧🇷,🇵🇹,Portugal
17,diniz,0.0,15,jp,25,0.0,444444,888888,Pedro Diniz 🇧🇷,🇯🇵,Japan
17,moreno,0.0,13,pt,31,0.0,444444,888888,Roberto Moreno 🇧🇷,🇵🇹,Portugal
2,coulthard,6.0,10,hu,4,29.0,082957,EAE4ED,David Coulthard 🇬🇧,🇭🇺,Hungary
2,alesi,6.0,2,ar,3,8.0,16191A,EB212E,Jean Alesi 🇫🇷,🇦🇷,Argentina
2,damon_hill,6.0,7,fr,2,35.0,082957,EAE4ED,Damon Hill 🇬🇧,🇫🇷,France
2,herbert,6.0,4,es,5,9.0,444444,73C2FB,Johnny Herbert 🇬🇧,🇪🇸,Spain
2,damon_hill,6.0,5,mc,2,29.0,082957,EAE4ED,Damon Hill 🇬🇧,🇲🇨,Monaco
2,barrichello,6.0,6,ca,7,6.0,444444,FFFF01,Rubens Barrichello 🇧🇷,🇨🇦,Canada
2,panis,6.0,17,au,8,16.0,444444,0F5DBB,Olivier Panis 🇫🇷,🇦🇺,Australia
2,damon_hill,6.0,11,be,2,51.0,082957,EAE4ED,Damon Hill 🇬🇧,🇧🇪,Belgium
2,coulthard,6.0,9,de,5,23.0,082957,EAE4ED,David Coulthard 🇬🇧,🇩🇪,Germany
2,coulthard,6.0,1,br,2,6.0,082957,EAE4ED,David Coulthard 🇬🇧,🇧🇷,Brazil
2,alesi,6.0,14,de,5,40.0,16191A,EB212E,Jean Alesi 🇫🇷,🇩🇪,Germany
2,hakkinen,6.0,16,jp,7,17.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇯🇵,Japan
2,alesi,6.0,8,gb,3,32.0,16191A,EB212E,Jean Alesi 🇫🇷,🇬🇧,UK
2,alesi,6.0,3,it,3,14.0,16191A,EB212E,Jean Alesi 🇫🇷,🇮🇹,Italy
