name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
2009 Abu Dhabi Grand Prix 🇦🇪,R,10,2009-11-01T00:00:00.000Z,8,2009,Jaime Alguersuari 🇪🇸,Toro Rosso 🇮🇹,17,14,55,+41.294,1.0
2009 Australian Grand Prix 🇦🇺,8,13,2009-03-29T00:00:00.000Z,7,2009,Sébastien Bourdais 🇫🇷,Toro Rosso 🇮🇹,1,17,58,+6.004,2.0
2009 Bahrain Grand Prix 🇧🇭,13,16,2009-04-26T00:00:00.000Z,17,2009,Sébastien Bourdais 🇫🇷,Toro Rosso 🇮🇹,4,20,56,,0.0
2009 Belgian Grand Prix 🇧🇪,R,16,2009-08-30T00:00:00.000Z,12,2009,Jaime Alguersuari 🇪🇸,Toro Rosso 🇮🇹,12,17,44,+46.106,0.0
2009 Brazilian Grand Prix 🇧🇷,14,6,2009-10-18T00:00:00.000Z,7,2009,Jaime Alguersuari 🇪🇸,Toro Rosso 🇮🇹,16,12,71,+35.991,2.0
2009 British Grand Prix 🇬🇧,R,19,2009-06-21T00:00:00.000Z,18,2009,Sébastien Bourdais 🇫🇷,Toro Rosso 🇮🇹,8,17,59,,0.0
2009 Chinese Grand Prix 🇨🇳,11,10,2009-04-19T00:00:00.000Z,8,2009,Sébastien Bourdais 🇫🇷,Toro Rosso 🇮🇹,3,15,56,+1:16.439,1.0
2009 European Grand Prix 🇪🇸,16,15,2009-08-23T00:00:00.000Z,R,2009,Jaime Alguersuari 🇪🇸,Toro Rosso 🇮🇹,11,19,41,,0.0
2009 German Grand Prix 🇩🇪,R,17,2009-07-12T00:00:00.000Z,16,2009,Sébastien Bourdais 🇫🇷,Toro Rosso 🇮🇹,9,19,60,+1:30.225,0.0
2009 Hungarian Grand Prix 🇭🇺,15,10,2009-07-26T00:00:00.000Z,16,2009,Jaime Alguersuari 🇪🇸,Toro Rosso 🇮🇹,10,19,69,,0.0
2009 Italian Grand Prix 🇮🇹,R,19,2009-09-13T00:00:00.000Z,13,2009,Jaime Alguersuari 🇪🇸,Toro Rosso 🇮🇹,13,20,52,,0.0
2009 Japanese Grand Prix 🇯🇵,R,13,2009-10-04T00:00:00.000Z,R,2009,Jaime Alguersuari 🇪🇸,Toro Rosso 🇮🇹,15,12,11,,0.0
2009 Malaysian Grand Prix 🇲🇾,10,20,2009-04-05T00:00:00.000Z,16,2009,Sébastien Bourdais 🇫🇷,Toro Rosso 🇮🇹,2,15,30,,0.0
