name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
2008 Australian Grand Prix 🇦🇺,R,17,2008-03-16,7,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,1,9,55,,2.0
2008 Bahrain Grand Prix 🇧🇭,R,15,2008-04-06,15,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,3,19,56,,0.0
2008 Belgian Grand Prix 🇧🇪,5,9,2008-09-07,7,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,13,10,44,+16.735,2.0
2008 Brazilian Grand Prix 🇧🇷,4,9,2008-11-02,14,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,18,7,70,,0.0
2008 British Grand Prix 🇬🇧,R,13,2008-07-06,11,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,9,8,59,,0.0
2008 Canadian Grand Prix 🇨🇦,8,18,2008-06-08,13,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,7,19,69,,0.0
2008 Chinese Grand Prix 🇨🇳,9,8,2008-10-19,13,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,17,6,56,+1:31.457,0.0
2008 European Grand Prix 🇪🇸,6,10,2008-08-24,10,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,12,6,57,+1:29.794,0.0
2008 French Grand Prix 🇫🇷,12,14,2008-06-22,17,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,8,12,69,,0.0
2008 German Grand Prix 🇩🇪,8,15,2008-07-20,12,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,10,9,67,+39.111,0.0
2008 Hungarian Grand Prix 🇭🇺,R,19,2008-08-03,18,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,11,11,67,,0.0
2008 Italian Grand Prix 🇮🇹,1,4,2008-09-14,18,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,14,1,52,,0.0
2008 Japanese Grand Prix 🇯🇵,6,10,2008-10-12,10,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,16,9,67,+59.085,0.0
2008 Malaysian Grand Prix 🇲🇾,R,18,2008-03-23,R,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,2,15,0,,0.0
2008 Monaco Grand Prix 🇲🇨,5,16,2008-05-25,R,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,6,19,7,,0.0
2008 Singapore Grand Prix 🇸🇬,5,17,2008-09-28,12,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,15,6,61,+29.432,0.0
2008 Spanish Grand Prix 🇪🇸,R,16,2008-04-27,R,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,4,18,7,,0.0
2008 Turkish Grand Prix 🇹🇷,17,18,2008-05-11,R,2008,Sebastian Vettel 🇩🇪,Toro Rosso 🇮🇹,5,14,24,,0.0
2009 Australian Grand Prix 🇦🇺,7,17,2009-03-29,8,2009,Sébastien Buemi 🇨🇭,Toro Rosso 🇮🇹,1,13,58,+6.298,1.0
2009 Bahrain Grand Prix 🇧🇭,17,20,2009-04-26,13,2009,Sébastien Buemi 🇨🇭,Toro Rosso 🇮🇹,4,16,57,+1:18.805,0.0
2009 British Grand Prix 🇬🇧,18,17,2009-06-21,R,2009,Sébastien Buemi 🇨🇭,Toro Rosso 🇮🇹,8,19,37,,0.0
2009 Chinese Grand Prix 🇨🇳,8,15,2009-04-19,11,2009,Sébastien Buemi 🇨🇭,Toro Rosso 🇮🇹,3,10,56,+1:34.156,0.0
2009 German Grand Prix 🇩🇪,16,19,2009-07-12,R,2009,Sébastien Buemi 🇨🇭,Toro Rosso 🇮🇹,9,17,18,,0.0
2009 Malaysian Grand Prix 🇲🇾,16,15,2009-04-05,10,2009,Sébastien Buemi 🇨🇭,Toro Rosso 🇮🇹,2,20,31,+1:42.164,0.0
2009 Monaco Grand Prix 🇲🇨,R,14,2009-05-24,8,2009,Sébastien Buemi 🇨🇭,Toro Rosso 🇮🇹,6,11,78,+1:03.142,1.0
2009 Spanish Grand Prix 🇪🇸,R,17,2009-05-10,R,2009,Sébastien Buemi 🇨🇭,Toro Rosso 🇮🇹,5,15,0,,0.0
2009 Turkish Grand Prix 🇹🇷,15,20,2009-06-07,18,2009,Sébastien Buemi 🇨🇭,Toro Rosso 🇮🇹,7,18,57,,0.0
