name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
2003 Australian Grand Prix 🇦🇺,R,18,2003-03-09T00:00:00.000Z,R,2003,Mark Webber 🇦🇺,Jaguar 🇬🇧,1,14,52,,0.0
2003 Austrian Grand Prix 🇦🇹,7,8,2003-05-18T00:00:00.000Z,9,2003,Mark Webber 🇦🇺,Jaguar 🇬🇧,6,17,68,,0.0
2003 Brazilian Grand Prix 🇧🇷,9,17,2003-04-06T00:00:00.000Z,R,2003,Mark Webber 🇦🇺,Jaguar 🇬🇧,3,3,25,,0.0
2003 British Grand Prix 🇬🇧,14,10,2003-07-20T00:00:00.000Z,R,2003,Mark Webber 🇦🇺,Jaguar 🇬🇧,11,11,32,,0.0
2003 Canadian Grand Prix 🇨🇦,7,13,2003-06-15T00:00:00.000Z,10,2003,Mark Webber 🇦🇺,Jaguar 🇬🇧,8,6,64,,0.0
2003 European Grand Prix 🇩🇪,6,16,2003-06-29T00:00:00.000Z,10,2003,Mark Webber 🇦🇺,Jaguar 🇬🇧,9,11,59,,0.0
2003 French Grand Prix 🇫🇷,6,11,2003-07-06T00:00:00.000Z,10,2003,Mark Webber 🇦🇺,Jaguar 🇬🇧,10,9,69,,0.0
2003 Malaysian Grand Prix 🇲🇾,R,15,2003-03-23T00:00:00.000Z,R,2003,Mark Webber 🇦🇺,Jaguar 🇬🇧,2,16,42,,0.0
2003 Monaco Grand Prix 🇲🇨,R,13,2003-06-01T00:00:00.000Z,R,2003,Mark Webber 🇦🇺,Jaguar 🇬🇧,7,9,10,,0.0
2003 San Marino Grand Prix 🇮🇹,R,15,2003-04-20T00:00:00.000Z,14,2003,Mark Webber 🇦🇺,Jaguar 🇬🇧,4,5,60,,0.0
2003 Spanish Grand Prix 🇪🇸,7,16,2003-05-04T00:00:00.000Z,R,2003,Mark Webber 🇦🇺,Jaguar 🇬🇧,5,12,0,,0.0
2004 Belgian Grand Prix 🇧🇪,R,14,2004-08-29T00:00:00.000Z,R,2004,Juan Pablo Montoya 🇨🇴,Williams 🇬🇧,14,11,31,,0.0
2004 German Grand Prix 🇩🇪,5,10,2004-07-25T00:00:00.000Z,7,2004,Juan Pablo Montoya 🇨🇴,Williams 🇬🇧,12,2,66,+41.956,2.0
2004 Hungarian Grand Prix 🇭🇺,4,6,2004-08-15T00:00:00.000Z,7,2004,Juan Pablo Montoya 🇨🇴,Williams 🇬🇧,13,7,69,,2.0
2004 Italian Grand Prix 🇮🇹,5,8,2004-09-12T00:00:00.000Z,7,2004,Juan Pablo Montoya 🇨🇴,Williams 🇬🇧,15,2,53,+33.752,2.0
2005 Belgian Grand Prix 🇧🇪,4,15,2005-09-11T00:00:00.000Z,15,2005,Mark Webber 🇦🇺,Williams 🇬🇧,16,9,39,,0.0
2005 Brazilian Grand Prix 🇧🇷,N,13,2005-09-25T00:00:00.000Z,R,2005,Mark Webber 🇦🇺,Williams 🇬🇧,17,12,0,,0.0
2005 Chinese Grand Prix 🇨🇳,7,13,2005-10-16T00:00:00.000Z,13,2005,Mark Webber 🇦🇺,Williams 🇬🇧,19,10,55,,0.0
2005 Italian Grand Prix 🇮🇹,14,16,2005-09-04T00:00:00.000Z,7,2005,Mark Webber 🇦🇺,Williams 🇬🇧,15,14,53,+44.643,2.0
2005 Japanese Grand Prix 🇯🇵,4,12,2005-10-09T00:00:00.000Z,R,2005,Mark Webber 🇦🇺,Williams 🇬🇧,18,7,9,,0.0
