1,Alain Prost 🇫🇷
1,Alan Jones 🇦🇺
1,Umberto Maglioli 🇮🇹
1,Ralf Schumacher 🇩🇪
1,Mika Häkkinen 🇫🇮
1,Patrick Depailler 🇫🇷
1,Keke Rosberg 🇫🇮
1,John Watson 🇬🇧
1,Jody Scheckter 🇿🇦
1,James Hunt 🇬🇧
1,Jacques Laffite 🇫🇷
1,Jacky Ickx 🇧🇪
1,François Cevert 🇫🇷
1,Cliff Allison 🇬🇧
1,Clay Regazzoni 🇨🇭
1,Carlos Pace 🇧🇷
1,Carlos Menditeguy 🇦🇷
1,Bruce McLaren 🇳🇿
1,Luigi Villoresi 🇮🇹
1,Alberto Ascari 🇮🇹
1,Mario Andretti 🇺🇸
2,Damon Hill 🇬🇧
2,Niki Lauda 🇦🇹
2,Nelson Piquet 🇧🇷
2,Mike Hawthorn 🇬🇧
2,Michael Schumacher 🇩🇪
2,Luigi Musso 🇮🇹
2,Jean Behra 🇫🇷
2,Jean Alesi 🇫🇷
2,Jacques Villeneuve 🇨🇦
2,Jackie Stewart 🇬🇧
2,Emerson Fittipaldi 🇧🇷
2,Eddie Irvine 🇬🇧
2,Denny Hulme 🇳🇿
2,Stirling Moss 🇬🇧
3,Maurice Trintignant 🇫🇷
3,Nino Farina 🇮🇹
3,José Froilán González 🇦🇷
4,Juan Fangio 🇦🇷
4,Carlos Reutemann 🇦🇷
