1,Gerhard Berger 🇦🇹
1,Tom Pryce 🇬🇧
1,Ronnie Peterson 🇸🇪
1,Nico Rosberg 🇩🇪
1,Nelson Piquet 🇧🇷
1,Michael Schumacher 🇩🇪
1,Mark Webber 🇦🇺
1,Kimi Räikkönen 🇫🇮
1,Keke Rosberg 🇫🇮
1,Juan Pablo Montoya 🇨🇴
1,Juan Fangio 🇦🇷
1,Alain Prost 🇫🇷
1,Alan Jones 🇦🇺
1,Alberto Ascari 🇮🇹
1,Ayrton Senna 🇧🇷
1,Clay Regazzoni 🇨🇭
1,José Froilán González 🇦🇷
1,Heikki Kovalainen 🇫🇮
1,Jack Brabham 🇦🇺
1,Jacques Villeneuve 🇨🇦
1,James Hunt 🇬🇧
1,Jochen Rindt 🇦🇹
2,Nino Farina 🇮🇹
2,Stirling Moss 🇬🇧
2,Sebastian Vettel 🇩🇪
2,Rubens Barrichello 🇧🇷
2,René Arnoux 🇫🇷
2,Mika Häkkinen 🇫🇮
3,Damon Hill 🇬🇧
3,Nigel Mansell 🇬🇧
3,Jim Clark 🇬🇧
3,Fernando Alonso 🇪🇸
4,Lewis Hamilton 🇬🇧
