position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,mario_andretti,0.0,3,us,12,1.0,444444,888888,Mario Andretti 🇺🇸,🇺🇸,USA
,hunt,0.0,3,us,5,6.0,0D1D20,FCA13B,James Hunt 🇬🇧,🇺🇸,USA
,stuck,0.0,3,us,8,3.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇺🇸,USA
,brambilla,0.0,3,us,16,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇺🇸,USA
,reutemann,0.0,3,us,23,0.0,444444,888888,Carlos Reutemann 🇦🇷,🇺🇸,USA
,nilsson,0.0,3,us,28,0.0,444444,09630C,Gunnar Nilsson 🇸🇪,🇺🇸,USA
,leclere,0.0,3,us,24,0.0,444444,A3805E,Michel Leclère 🇫🇷,🇺🇸,USA
,hoffmann,0.0,3,us,21,0.0,444444,888888,Ingo Hoffmann 🇧🇷,🇺🇸,USA
,merzario,0.0,3,us,30,0.0,444444,E53524,Arturo Merzario 🇮🇹,🇺🇸,USA
,evans,0.0,3,us,20,0.0,444444,09630C,Bob Evans 🇬🇧,🇺🇸,USA
,ickx,0.0,3,us,15,0.0,444444,A3805E,Jacky Ickx 🇧🇪,🇺🇸,USA
,ertl,0.0,3,us,26,0.0,444444,FFFFFF,Harald Ertl 🇦🇹,🇺🇸,USA
,lunger,0.0,3,us,22,0.0,444444,888888,Brett Lunger 🇺🇸,🇺🇸,USA
,hunt,0.0,13,it,2,47.0,0D1D20,FCA13B,James Hunt 🇬🇧,🇮🇹,Italy
,mario_andretti,0.0,13,it,12,9.0,444444,09630C,Mario Andretti 🇺🇸,🇮🇹,Italy
,stuck,0.0,13,it,14,6.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇮🇹,Italy
,stommelen,0.0,13,it,20,1.0,444444,888888,Rolf Stommelen 🇩🇪,🇮🇹,Italy
,pesenti_rossi,0.0,12,nl,31,0.0,444444,274B72,Alessandro Pesenti-Rossi 🇮🇹,🇳🇱,Netherlands
,merzario,0.0,12,nl,26,0.0,444444,A3805E,Arturo Merzario 🇮🇹,🇳🇱,Netherlands
,andersson,0.0,12,nl,40,0.0,444444,888888,Conny Andersson 🇸🇪,🇳🇱,Netherlands
,stuck,0.0,12,nl,13,6.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇳🇱,Netherlands
,nilsson,0.0,12,nl,9,10.0,444444,09630C,Gunnar Nilsson 🇸🇪,🇳🇱,Netherlands
,reutemann,0.0,12,nl,15,3.0,444444,888888,Carlos Reutemann 🇦🇷,🇳🇱,Netherlands
,emerson_fittipaldi,0.0,12,nl,16,3.0,444444,888888,Emerson Fittipaldi 🇧🇷,🇳🇱,Netherlands
,perkins,0.0,12,nl,24,0.0,444444,888888,Larry Perkins 🇦🇺,🇳🇱,Netherlands
,watson,0.0,12,nl,6,19.0,444444,2077C9,John Watson 🇬🇧,🇳🇱,Netherlands
,mass,0.0,4,es,5,7.0,0D1D20,FCA13B,Jochen Mass 🇩🇪,🇪🇸,Spain
,jarier,0.0,4,es,18,0.0,444444,FA9B27,Jean-Pierre Jarier 🇫🇷,🇪🇸,Spain
,scheckter,0.0,4,es,6,5.0,444444,274B72,Jody Scheckter 🇿🇦,🇪🇸,Spain
,watson,0.0,4,es,13,2.0,444444,2077C9,John Watson 🇬🇧,🇪🇸,Spain
,merzario,0.0,4,es,30,0.0,444444,E53524,Arturo Merzario 🇮🇹,🇪🇸,Spain
,mario_andretti,0.0,4,es,16,1.0,444444,09630C,Mario Andretti 🇺🇸,🇪🇸,Spain
,depailler,0.0,4,es,3,10.0,444444,274B72,Patrick Depailler 🇫🇷,🇪🇸,Spain
,brambilla,0.0,4,es,19,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇪🇸,Spain
,stuck,0.0,4,es,9,3.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇪🇸,Spain
,peterson,0.0,4,es,23,0.0,444444,E53524,Ronnie Peterson 🇸🇪,🇪🇸,Spain
,emerson_fittipaldi,0.0,4,es,15,1.0,444444,888888,Emerson Fittipaldi 🇧🇷,🇪🇸,Spain
,lunger,0.0,4,es,26,0.0,444444,888888,Brett Lunger 🇺🇸,🇪🇸,Spain
,kessel,0.0,4,es,33,0.0,444444,07316F,Loris Kessel 🇨🇭,🇪🇸,Spain
,zapico,0.0,4,es,34,0.0,082957,EAE4ED,Emilio Zapico 🇪🇸,🇪🇸,Spain
,villota,0.0,4,es,35,0.0,444444,07316F,Emilio de Villota 🇪🇸,🇪🇸,Spain
,ertl,0.0,4,es,29,0.0,444444,FFFFFF,Harald Ertl 🇦🇹,🇪🇸,Spain
,hoffmann,0.0,4,es,25,0.0,444444,888888,Ingo Hoffmann 🇧🇷,🇪🇸,Spain
,ertl,0.0,12,nl,23,0.0,444444,FFFFFF,Harald Ertl 🇦🇹,🇳🇱,Netherlands
,peterson,0.0,12,nl,18,1.0,444444,E53524,Ronnie Peterson 🇸🇪,🇳🇱,Netherlands
,laffite,0.0,12,nl,7,16.0,444444,0F5DBB,Jacques Laffite 🇫🇷,🇳🇱,Netherlands
,pace,0.0,12,nl,12,7.0,444444,888888,Carlos Pace 🇧🇷,🇳🇱,Netherlands
,hayje,0.0,12,nl,38,0.0,444444,2077C9,Boy Lunger 🇳🇱,🇳🇱,Netherlands
,ickx,0.0,12,nl,22,0.0,444444,888888,Jacky Ickx 🇧🇪,🇳🇱,Netherlands
,reutemann,0.0,11,at,15,3.0,444444,888888,Carlos Reutemann 🇦🇷,🇦🇹,Austria
,scheckter,0.0,11,at,3,36.0,444444,274B72,Jody Scheckter 🇿🇦,🇦🇹,Austria
,pryce,0.0,11,at,10,7.0,444444,FA9B27,Tom Pryce 🇬🇧,🇦🇹,Austria
,merzario,0.0,11,at,25,0.0,444444,A3805E,Arturo Merzario 🇮🇹,🇦🇹,Austria
,depailler,0.0,11,at,4,26.0,444444,274B72,Patrick Depailler 🇫🇷,🇦🇹,Austria
,stuck,0.0,11,at,12,6.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇦🇹,Austria
,lunger,0.0,5,be,26,0.0,444444,888888,Brett Lunger 🇺🇸,🇧🇪,Belgium
,pace,0.0,5,be,15,1.0,444444,888888,Carlos Pace 🇧🇷,🇧🇪,Belgium
,amon,0.0,5,be,13,2.0,444444,888888,Chris Amon 🇳🇿,🇧🇪,Belgium
,hunt,0.0,5,be,3,15.0,0D1D20,FCA13B,James Hunt 🇬🇧,🇧🇪,Belgium
,stuck,0.0,5,be,10,3.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇧🇪,Belgium
,ertl,0.0,5,be,30,0.0,444444,FFFFFF,Harald Ertl 🇦🇹,🇧🇪,Belgium
,depailler,0.0,5,be,4,10.0,444444,274B72,Patrick Depailler 🇫🇷,🇧🇪,Belgium
,mario_andretti,0.0,5,be,17,1.0,444444,09630C,Mario Andretti 🇺🇸,🇧🇪,Belgium
,neve,0.0,5,be,32,0.0,444444,07316F,Patrick Nève 🇧🇪,🇧🇪,Belgium
,merzario,0.0,5,be,31,0.0,444444,E53524,Arturo Merzario 🇮🇹,🇧🇪,Belgium
,reutemann,0.0,5,be,11,3.0,444444,888888,Carlos Reutemann 🇦🇷,🇧🇪,Belgium
,peterson,0.0,5,be,24,0.0,444444,E53524,Ronnie Peterson 🇸🇪,🇧🇪,Belgium
,nilsson,0.0,5,be,9,4.0,444444,09630C,Gunnar Nilsson 🇸🇪,🇧🇪,Belgium
,brambilla,0.0,5,be,21,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇧🇪,Belgium
,emerson_fittipaldi,0.0,5,be,16,1.0,444444,888888,Emerson Fittipaldi 🇧🇷,🇧🇪,Belgium
,ickx,0.0,5,be,18,0.0,444444,A3805E,Jacky Ickx 🇧🇪,🇧🇪,Belgium
,edwards,0.0,5,be,37,0.0,444444,FFFFFF,Guy Edwards 🇬🇧,🇧🇪,Belgium
,jones,0.0,11,at,14,4.0,444444,888888,Alan Jones 🇦🇺,🇦🇹,Austria
,jarier,0.0,11,at,20,0.0,444444,FA9B27,Jean-Pierre Jarier 🇫🇷,🇦🇹,Austria
,pace,0.0,11,at,11,7.0,444444,888888,Carlos Pace 🇧🇷,🇦🇹,Austria
,emerson_fittipaldi,0.0,11,at,16,3.0,444444,888888,Emerson Fittipaldi 🇧🇷,🇦🇹,Austria
,brambilla,0.0,11,at,23,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇦🇹,Austria
,kessel,0.0,11,at,34,0.0,444444,07316F,Loris Kessel 🇨🇭,🇦🇹,Austria
,binder,0.0,11,at,37,0.0,444444,888888,Hans Binder 🇦🇹,🇦🇹,Austria
,pescarolo,0.0,10,de,36,0.0,444444,888888,Henri Pescarolo 🇫🇷,🇩🇪,Germany
,lombardi,0.0,10,de,32,0.0,444444,07316F,Lella Lombardi 🇮🇹,🇩🇪,Germany
,ertl,0.0,10,de,22,0.0,444444,FFFFFF,Harald Ertl 🇦🇹,🇩🇪,Germany
,lunger,0.0,10,de,29,0.0,444444,888888,Brett Lunger 🇺🇸,🇩🇪,Germany
,lauda,0.0,10,de,1,61.0,16191A,EB212E,Niki Lauda 🇦🇹,🇩🇪,Germany
,amon,0.0,10,de,17,2.0,444444,888888,Chris Amon 🇳🇿,🇩🇪,Germany
,laffite,0.0,10,de,8,10.0,444444,0F5DBB,Jacques Laffite 🇫🇷,🇩🇪,Germany
,nilsson,0.0,6,mc,10,4.0,444444,09630C,Gunnar Nilsson 🇸🇪,🇲🇨,Monaco
,peterson,0.0,6,mc,24,0.0,444444,E53524,Ronnie Peterson 🇸🇪,🇲🇨,Monaco
,hunt,0.0,6,mc,3,15.0,0D1D20,FCA13B,James Hunt 🇬🇧,🇲🇨,Monaco
,brambilla,0.0,6,mc,21,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇲🇨,Monaco
,jones,0.0,6,mc,14,2.0,444444,888888,Alan Jones 🇦🇺,🇲🇨,Monaco
,reutemann,0.0,6,mc,11,3.0,444444,888888,Carlos Reutemann 🇦🇷,🇲🇨,Monaco
,ickx,0.0,6,mc,19,0.0,444444,A3805E,Jacky Ickx 🇧🇪,🇲🇨,Monaco
,pescarolo,0.0,6,mc,34,0.0,444444,888888,Henri Pescarolo 🇫🇷,🇲🇨,Monaco
,perkins,0.0,6,mc,20,0.0,444444,888888,Larry Perkins 🇦🇺,🇲🇨,Monaco
,ertl,0.0,6,mc,30,0.0,444444,FFFFFF,Harald Ertl 🇦🇹,🇲🇨,Monaco
,merzario,0.0,6,mc,31,0.0,444444,E53524,Arturo Merzario 🇮🇹,🇲🇨,Monaco
,stuck,0.0,10,de,12,6.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇩🇪,Germany
,peterson,0.0,10,de,21,0.0,444444,E53524,Ronnie Peterson 🇸🇪,🇩🇪,Germany
,reutemann,0.0,10,de,14,3.0,444444,888888,Carlos Reutemann 🇦🇷,🇩🇪,Germany
,depailler,0.0,10,de,4,26.0,444444,274B72,Patrick Depailler 🇫🇷,🇩🇪,Germany
,brambilla,0.0,10,de,23,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇩🇪,Germany
,merzario,0.0,10,de,25,0.0,444444,A3805E,Arturo Merzario 🇮🇹,🇩🇪,Germany
,lombardi,0.0,9,gb,31,0.0,444444,07316F,Lella Lombardi 🇮🇹,🇬🇧,UK
,wilds,0.0,9,gb,42,0.0,444444,FA9B27,Mike Wilds 🇬🇧,🇬🇧,UK
,galica,0.0,9,gb,40,0.0,444444,888888,Divina Galica 🇬🇧,🇬🇧,UK
,ickx,0.0,9,gb,19,0.0,444444,A3805E,Jacky Ickx 🇧🇪,🇬🇧,UK
,edwards,0.0,9,gb,32,0.0,444444,FFFFFF,Guy Edwards 🇬🇧,🇬🇧,UK
,stuck,0.0,9,gb,10,6.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇬🇧,UK
,mass,0.0,9,gb,8,10.0,0D1D20,FCA13B,Jochen Mass 🇩🇪,🇬🇧,UK
,mario_andretti,0.0,9,gb,15,3.0,444444,09630C,Mario Andretti 🇺🇸,🇬🇧,UK
,amon,0.0,9,gb,17,2.0,444444,888888,Chris Amon 🇳🇿,🇬🇧,UK
,ertl,0.0,7,se,31,0.0,444444,FFFFFF,Harald Ertl 🇦🇹,🇸🇪,Sweden
,stuck,0.0,7,se,8,6.0,444444,E53524,Hans-Joachim Stuck 🇩🇪,🇸🇪,Sweden
,mario_andretti,0.0,7,se,17,1.0,444444,09630C,Mario Andretti 🇺🇸,🇸🇪,Sweden
,amon,0.0,7,se,13,2.0,444444,888888,Chris Amon 🇳🇿,🇸🇪,Sweden
,leclere,0.0,7,se,24,0.0,444444,A3805E,Michel Leclère 🇫🇷,🇸🇪,Sweden
,perkins,0.0,7,se,22,0.0,444444,888888,Larry Perkins 🇦🇺,🇸🇪,Sweden
,emerson_fittipaldi,0.0,7,se,15,2.0,444444,888888,Emerson Fittipaldi 🇧🇷,🇸🇪,Sweden
,kessel,0.0,7,se,28,0.0,444444,07316F,Loris Kessel 🇨🇭,🇸🇪,Sweden
,nilsson,0.0,7,se,10,4.0,444444,09630C,Gunnar Nilsson 🇸🇪,🇸🇪,Sweden
,reutemann,0.0,7,se,11,3.0,444444,888888,Carlos Reutemann 🇦🇷,🇸🇪,Sweden
,watson,0.0,7,se,12,2.0,444444,2077C9,John Watson 🇬🇧,🇸🇪,Sweden
,nelleman,0.0,7,se,36,0.0,444444,07316F,Jac Nelleman 🇩🇰,🇸🇪,Sweden
,pescarolo,0.0,9,gb,34,0.0,444444,888888,Henri Pescarolo 🇫🇷,🇬🇧,UK
,brambilla,0.0,9,gb,22,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇬🇧,UK
,evans,0.0,9,gb,27,0.0,444444,07316F,Bob Evans 🇬🇧,🇬🇧,UK
,laffite,0.0,9,gb,7,10.0,444444,0F5DBB,Jacques Laffite 🇫🇷,🇬🇧,UK
,regazzoni,0.0,9,gb,5,16.0,16191A,EB212E,Clay Regazzoni 🇨🇭,🇬🇧,UK
,merzario,0.0,9,gb,24,0.0,444444,E53524,Arturo Merzario 🇮🇹,🇬🇧,UK
,reutemann,0.0,9,gb,14,3.0,444444,888888,Carlos Reutemann 🇦🇷,🇬🇧,UK
,depailler,0.0,9,gb,4,26.0,444444,274B72,Patrick Depailler 🇫🇷,🇬🇧,UK
,lunger,0.0,9,gb,28,0.0,444444,888888,Brett Lunger 🇺🇸,🇬🇧,UK
,peterson,0.0,9,gb,20,0.0,444444,E53524,Ronnie Peterson 🇸🇪,🇬🇧,UK
,nilsson,0.0,9,gb,11,4.0,444444,09630C,Gunnar Nilsson 🇸🇪,🇬🇧,UK
,hunt,0.0,9,gb,3,26.0,0D1D20,FCA13B,James Hunt 🇬🇧,🇬🇧,UK
,kessel,0.0,8,fr,29,0.0,444444,07316F,Loris Kessel 🇨🇭,🇫🇷,France
,hoffmann,0.0,8,fr,28,0.0,444444,888888,Ingo Hoffmann 🇧🇷,🇫🇷,France
,magee,0.0,8,fr,40,0.0,444444,07316F,Damien Magee 🇬🇧,🇫🇷,France
,ertl,0.0,8,fr,31,0.0,444444,FFFFFF,Harald Ertl 🇦🇹,🇫🇷,France
,nilsson,0.0,8,fr,11,4.0,444444,09630C,Gunnar Nilsson 🇸🇪,🇫🇷,France
,lauda,0.0,8,fr,1,52.0,16191A,EB212E,Niki Lauda 🇦🇹,🇫🇷,France
,regazzoni,0.0,8,fr,5,16.0,16191A,EB212E,Clay Regazzoni 🇨🇭,🇫🇷,France
,jones,0.0,8,fr,16,2.0,444444,888888,Alan Jones 🇦🇺,🇫🇷,France
,brambilla,0.0,8,fr,21,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇫🇷,France
,emerson_fittipaldi,0.0,8,fr,17,2.0,444444,888888,Emerson Fittipaldi 🇧🇷,🇫🇷,France
,pescarolo,0.0,8,fr,34,0.0,444444,888888,Henri Pescarolo 🇫🇷,🇫🇷,France
,hunt,0.0,1,br,16,0.0,0D1D20,FCA13B,James Hunt 🇬🇧,🇧🇷,Brazil
1,regazzoni,9.0,3,us,3,9.0,16191A,EB212E,Clay Regazzoni 🇨🇭,🇺🇸,USA
1,lauda,9.0,5,be,1,39.0,16191A,EB212E,Niki Lauda 🇦🇹,🇧🇪,Belgium
1,hunt,9.0,12,nl,2,47.0,0D1D20,FCA13B,James Hunt 🇬🇧,🇳🇱,Netherlands
1,scheckter,9.0,7,se,2,23.0,444444,274B72,Jody Scheckter 🇿🇦,🇸🇪,Sweden
1,hunt,9.0,15,us,2,65.0,0D1D20,FCA13B,James Hunt 🇬🇧,🇺🇸,USA
1,peterson,9.0,13,it,9,10.0,444444,E53524,Ronnie Peterson 🇸🇪,🇮🇹,Italy
1,lauda,9.0,9,gb,1,61.0,16191A,EB212E,Niki Lauda 🇦🇹,🇬🇧,UK
1,lauda,9.0,1,br,1,9.0,16191A,EB212E,Niki Lauda 🇦🇹,🇧🇷,Brazil
1,hunt,9.0,10,de,3,35.0,0D1D20,FCA13B,James Hunt 🇬🇧,🇩🇪,Germany
1,watson,9.0,11,at,5,19.0,444444,2077C9,John Watson 🇬🇧,🇦🇹,Austria
1,hunt,9.0,14,ca,2,56.0,0D1D20,FCA13B,James Hunt 🇬🇧,🇨🇦,Canada
1,hunt,9.0,8,fr,2,26.0,0D1D20,FCA13B,James Hunt 🇬🇧,🇫🇷,France
1,lauda,9.0,6,mc,1,48.0,16191A,EB212E,Niki Lauda 🇦🇹,🇲🇨,Monaco
1,lauda,9.0,2,za,1,18.0,16191A,EB212E,Niki Lauda 🇦🇹,🇿🇦,South Africa
1,hunt,9.0,4,es,2,15.0,0D1D20,FCA13B,James Hunt 🇬🇧,🇪🇸,Spain
1,mario_andretti,9.0,16,jp,6,22.0,444444,09630C,Mario Andretti 🇺🇸,🇯🇵,Japan
10,jarier,0.0,12,nl,21,0.0,444444,FA9B27,Jean-Pierre Jarier 🇫🇷,🇳🇱,Netherlands
10,watson,0.0,14,ca,7,19.0,444444,2077C9,John Watson 🇬🇧,🇨🇦,Canada
10,ickx,0.0,8,fr,19,0.0,444444,A3805E,Jacky Ickx 🇧🇪,🇫🇷,France
10,jarier,0.0,16,jp,22,0.0,444444,FA9B27,Jean-Pierre Jarier 🇫🇷,🇯🇵,Japan
10,ickx,0.0,13,it,22,0.0,444444,888888,Jacky Ickx 🇧🇪,🇮🇹,Italy
10,evans,0.0,2,za,15,0.0,444444,09630C,Bob Evans 🇬🇧,🇿🇦,South Africa
10,jones,0.0,10,de,13,4.0,444444,888888,Alan Jones 🇦🇺,🇩🇪,Germany
10,leclere,0.0,4,es,22,0.0,444444,A3805E,Michel Leclère 🇫🇷,🇪🇸,Spain
10,jarier,0.0,15,us,21,0.0,444444,FA9B27,Jean-Pierre Jarier 🇫🇷,🇺🇸,USA
10,lunger,0.0,11,at,29,0.0,444444,888888,Brett Lunger 🇺🇸,🇦🇹,Austria
10,pace,0.0,1,br,10,0.0,444444,888888,Carlos Pace 🇧🇷,🇧🇷,Brazil
10,watson,0.0,6,mc,12,2.0,444444,2077C9,John Watson 🇬🇧,🇲🇨,Monaco
10,peterson,0.0,3,us,19,0.0,444444,E53524,Ronnie Peterson 🇸🇪,🇺🇸,USA
10,pryce,0.0,5,be,8,4.0,444444,FA9B27,Tom Pryce 🇬🇧,🇧🇪,Belgium
10,brambilla,0.0,7,se,21,0.0,444444,E53524,Vittorio Brambilla 🇮🇹,🇸🇪,Sweden
11,hoffmann,0.0,1,br,11,0.0,444444,888888,Ingo Hoffmann 🇧🇷,🇧🇷,Brazil
11,mass,0.0,7,se,7,10.0,0D1D20,FCA13B,Jochen Mass 🇩🇪,🇸🇪,Sweden
11,reutemann,0.0,8,fr,13,3.0,444444,888888,Carlos Reutemann 🇦🇷,🇫🇷,France
11,pryce,0.0,14,ca,12,10.0,444444,FA9B27,Tom Pryce 🇬🇧,🇨🇦,Canada
11,leclere,0.0,5,be,23,0.0,444444,A3805E,Michel Leclère 🇫🇷,🇧🇪,Belgium
11,lunger,0.0,15,us,29,0.0,444444,888888,Brett Lunger 🇺🇸,🇺🇸,USA
11,hasemi,0.0,16,jp,34,0.0,444444,888888,Masahiro Hasemi 🇯🇵,🇯🇵,Japan
11,pesenti_rossi,0.0,11,at,31,0.0,444444,274B72,Alessandro Pesenti-Rossi 🇮🇹,🇦🇹,Austria
11,watson,0.0,13,it,7,19.0,444444,2077C9,John Watson 🇬🇧,🇮🇹,Italy
11,leclere,0.0,6,mc,23,0.0,444444,A3805E,Michel Leclère 🇫🇷,🇲🇨,Monaco
11,regazzoni,0.0,4,es,4,9.0,16191A,EB212E,Clay Regazzoni 🇨🇭,🇪🇸,Spain
11,jarier,0.0,10,de,19,0.0,444444,FA9B27,Jean-Pierre Jarier 🇫🇷,🇩🇪,Germany
11,pescarolo,0.0,12,nl,25,0.0,444444,888888,Henri Pescarolo 🇫🇷,🇳🇱,Netherlands
11,lunger,0.0,2,za,17,0.0,444444,888888,Brett Lunger 🇺🇸,🇿🇦,South Africa
