position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,kvyat,0.0,19,ae,15,8.0,FC181D,2039C3,Daniil Kvyat 🇷🇺,🇦🇪,UAE
,maldonado,0.0,19,ae,16,2.0,444444,F6CA46,Pastor Maldonado 🇻🇪,🇦🇪,UAE
,kobayashi,0.0,19,ae,22,0.0,444444,124411,Kamui Kobayashi 🇯🇵,🇦🇪,UAE
,ricciardo,0.0,18,br,3,214.0,FDCC2F,121D32,Daniel Ricciardo 🇦🇺,🇧🇷,Brazil
,sutil,0.0,17,us,18,0.0,A17A5D,0736A5,Adrian Sutil 🇩🇪,🇺🇸,USA
,perez,0.0,17,us,11,47.0,C81625,F6AFC1,Sergio Pérez 🇲🇽,🇺🇸,USA
,hulkenberg,0.0,17,us,9,76.0,C81625,F6AFC1,Nico Hülkenberg 🇩🇪,🇺🇸,USA
,chilton,0.0,16,ru,21,0.0,444444,5E0A16,Max Chilton 🇬🇧,🇷🇺,Russia
,kobayashi,0.0,16,ru,22,0.0,444444,124411,Kamui Kobayashi 🇯🇵,🇷🇺,Russia
,alonso,0.0,15,jp,5,133.0,16191A,EB212E,Fernando Alonso 🇪🇸,🇯🇵,Japan
,kobayashi,0.0,14,sg,22,0.0,444444,124411,Kamui Kobayashi 🇯🇵,🇸🇬,Singapore
,rosberg,0.0,14,sg,2,238.0,D7D7D5,18A19B,Nico Rosberg 🇩🇪,🇸🇬,Singapore
,gutierrez,0.0,14,sg,20,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇸🇬,Singapore
,jules_bianchi,0.0,1,au,14,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇦🇺,Australia
,grosjean,0.0,1,au,15,0.0,444444,F6CA46,Romain Grosjean 🇫🇷,🇦🇺,Australia
,ericsson,0.0,1,au,17,0.0,444444,124411,Marcus Ericsson 🇸🇪,🇦🇺,Australia
,vettel,0.0,1,au,18,0.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇦🇺,Australia
,hamilton,0.0,1,au,19,0.0,D7D7D5,18A19B,Lewis Hamilton 🇬🇧,🇦🇺,Australia
,massa,0.0,1,au,20,0.0,082957,EAE4ED,Felipe Massa 🇧🇷,🇦🇺,Australia
,kobayashi,0.0,1,au,21,0.0,444444,124411,Kamui Kobayashi 🇯🇵,🇦🇺,Australia
,ricciardo,0.0,1,au,22,0.0,FDCC2F,121D32,Daniel Ricciardo 🇦🇺,🇦🇺,Australia
,sutil,0.0,14,sg,17,0.0,A17A5D,0736A5,Adrian Sutil 🇩🇪,🇸🇬,Singapore
,button,0.0,14,sg,7,72.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇸🇬,Singapore
,chilton,0.0,13,it,21,0.0,444444,5E0A16,Max Chilton 🇬🇧,🇮🇹,Italy
,alonso,0.0,13,it,5,121.0,16191A,EB212E,Fernando Alonso 🇪🇸,🇮🇹,Italy
,lotterer,0.0,12,be,23,0.0,444444,124411,André Lotterer 🇩🇪,🇧🇪,Belgium
,maldonado,0.0,12,be,19,0.0,444444,F6CA46,Pastor Maldonado 🇻🇪,🇧🇪,Belgium
,grosjean,0.0,12,be,14,8.0,444444,F6CA46,Romain Grosjean 🇫🇷,🇧🇪,Belgium
,hamilton,0.0,12,be,2,191.0,D7D7D5,18A19B,Lewis Hamilton 🇬🇧,🇧🇪,Belgium
,ericsson,0.0,11,hu,18,0.0,444444,124411,Marcus Ericsson 🇸🇪,🇭🇺,Hungary
,grosjean,0.0,11,hu,14,8.0,444444,F6CA46,Romain Grosjean 🇫🇷,🇭🇺,Hungary
,hulkenberg,0.0,11,hu,7,69.0,C81625,F6AFC1,Nico Hülkenberg 🇩🇪,🇭🇺,Hungary
