position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,resta,0.0,2,my,10,4.0,C81625,F6AFC1,Paul di Resta 🇬🇧,🇲🇾,Malaysia
,alonso,0.0,2,my,6,18.0,16191A,EB212E,Fernando Alonso 🇪🇸,🇲🇾,Malaysia
,vergne,0.0,4,bh,15,1.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇧🇭,Bahrain
,gutierrez,0.0,3,cn,17,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇨🇳,China
,sutil,0.0,3,cn,12,6.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇨🇳,China
,webber,0.0,3,cn,6,26.0,FDCC2F,121D32,Mark Webber 🇦🇺,🇨🇳,China
,rosberg,0.0,3,cn,7,12.0,D7D7D5,18A19B,Nico Rosberg 🇩🇪,🇨🇳,China
,resta,0.0,12,it,10,36.0,C81625,F6AFC1,Paul di Resta 🇬🇧,🇮🇹,Italy
1,alonso,25.0,3,cn,3,43.0,16191A,EB212E,Fernando Alonso 🇪🇸,🇨🇳,China
1,vettel,25.0,15,jp,1,297.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇯🇵,Japan
1,alonso,25.0,5,es,3,72.0,16191A,EB212E,Fernando Alonso 🇪🇸,🇪🇸,Spain
1,vettel,25.0,13,sg,1,247.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇸🇬,Singapore
1,raikkonen,25.0,1,au,1,25.0,444444,F6CA46,Kimi Räikkönen 🇫🇮,🇦🇺,Australia
1,vettel,25.0,11,be,1,197.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇧🇪,Belgium
1,vettel,25.0,12,it,1,222.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇮🇹,Italy
1,rosberg,25.0,8,gb,6,82.0,D7D7D5,18A19B,Nico Rosberg 🇩🇪,🇬🇧,UK
1,hamilton,25.0,10,hu,4,124.0,D7D7D5,18A19B,Lewis Hamilton 🇬🇧,🇭🇺,Hungary
1,vettel,25.0,19,br,1,397.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇧🇷,Brazil
1,vettel,25.0,16,in,1,322.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇮🇳,India
1,vettel,25.0,2,my,1,40.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇲🇾,Malaysia
1,vettel,25.0,14,kr,1,272.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇰🇷,Korea
1,vettel,25.0,9,de,1,157.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇩🇪,Germany
1,vettel,25.0,18,us,1,372.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇺🇸,USA
1,vettel,25.0,7,ca,1,132.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇨🇦,Canada
1,vettel,25.0,17,ae,1,347.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇦🇪,UAE
1,vettel,25.0,4,bh,1,77.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇧🇭,Bahrain
1,rosberg,25.0,6,mc,6,47.0,D7D7D5,18A19B,Nico Rosberg 🇩🇪,🇲🇨,Monaco
10,sutil,1.0,17,ae,13,29.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇦🇪,UAE
10,vergne,1.0,2,my,14,1.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇲🇾,Malaysia
10,button,1.0,18,us,9,61.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇺🇸,USA
10,hulkenberg,1.0,9,de,15,7.0,A17A5D,0736A5,Nico Hülkenberg 🇩🇪,🇩🇪,Germany
10,ricciardo,1.0,5,es,12,7.0,FC181D,2039C3,Daniel Ricciardo 🇦🇺,🇪🇸,Spain
10,ricciardo,1.0,16,in,14,19.0,FC181D,2039C3,Daniel Ricciardo 🇦🇺,🇮🇳,India
10,hulkenberg,1.0,8,gb,15,6.0,A17A5D,0736A5,Nico Hülkenberg 🇩🇪,🇬🇧,UK
10,button,1.0,4,bh,10,13.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇧🇭,Bahrain
10,perez,1.0,14,kr,13,23.0,0D1D20,FCA13B,Sergio Pérez 🇲🇽,🇰🇷,Korea
10,ricciardo,1.0,11,be,14,12.0,FC181D,2039C3,Daniel Ricciardo 🇦🇺,🇧🇪,Belgium
10,ricciardo,1.0,19,br,14,20.0,FC181D,2039C3,Daniel Ricciardo 🇦🇺,🇧🇷,Brazil
10,grosjean,1.0,1,au,10,1.0,444444,F6CA46,Romain Grosjean 🇫🇷,🇦🇺,Australia
10,sutil,1.0,13,sg,11,26.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇸🇬,Singapore
10,maldonado,1.0,10,hu,16,1.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇭🇺,Hungary
10,hulkenberg,1.0,3,cn,13,5.0,A17A5D,0736A5,Nico Hülkenberg 🇩🇪,🇨🇳,China
10,sutil,1.0,7,ca,11,17.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇨🇦,Canada
10,massa,1.0,15,jp,7,90.0,16191A,EB212E,Felipe Massa 🇧🇷,🇯🇵,Japan
10,button,1.0,12,it,9,48.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇮🇹,Italy
10,raikkonen,1.0,6,mc,2,86.0,444444,F6CA46,Kimi Räikkönen 🇫🇮,🇲🇨,Monaco
11,hulkenberg,0.0,10,hu,15,7.0,A17A5D,0736A5,Nico Hülkenberg 🇩🇪,🇭🇺,Hungary
11,resta,0.0,15,jp,11,36.0,C81625,F6AFC1,Paul di Resta 🇬🇧,🇯🇵,Japan
11,hulkenberg,0.0,6,mc,14,5.0,A17A5D,0736A5,Nico Hülkenberg 🇩🇪,🇲🇨,Monaco
11,perez,0.0,1,au,11,0.0,0D1D20,FCA13B,Sergio Pérez 🇲🇽,🇦🇺,Australia
11,resta,0.0,9,de,9,36.0,C81625,F6AFC1,Paul di Resta 🇬🇧,🇩🇪,Germany
11,gutierrez,0.0,14,kr,17,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇰🇷,Korea
11,maldonado,0.0,4,bh,17,0.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇧🇭,Bahrain
11,alonso,0.0,16,in,2,207.0,16191A,EB212E,Fernando Alonso 🇪🇸,🇮🇳,India
11,perez,0.0,11,be,12,18.0,0D1D20,FCA13B,Sergio Pérez 🇲🇽,🇧🇪,Belgium
11,maldonado,0.0,17,ae,17,1.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇦🇪,UAE
11,ricciardo,0.0,18,us,14,19.0,FC181D,2039C3,Daniel Ricciardo 🇦🇺,🇺🇸,USA
11,gutierrez,0.0,5,es,16,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇪🇸,Spain
11,maldonado,0.0,8,gb,16,0.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇬🇧,UK
11,bottas,0.0,2,my,15,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇲🇾,Malaysia
11,maldonado,0.0,13,sg,16,1.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇸🇬,Singapore
11,perez,0.0,3,cn,14,2.0,0D1D20,FCA13B,Sergio Pérez 🇲🇽,🇨🇳,China
11,resta,0.0,19,br,12,48.0,C81625,F6AFC1,Paul di Resta 🇬🇧,🇧🇷,Brazil
11,perez,0.0,7,ca,13,12.0,0D1D20,FCA13B,Sergio Pérez 🇲🇽,🇨🇦,Canada
11,raikkonen,0.0,12,it,4,134.0,444444,F6CA46,Kimi Räikkönen 🇫🇮,🇮🇹,Italy
12,perez,0.0,12,it,12,18.0,0D1D20,FCA13B,Sergio Pérez 🇲🇽,🇮🇹,Italy
12,gutierrez,0.0,19,br,16,6.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇧🇷,Brazil
12,hamilton,0.0,5,es,4,50.0,D7D7D5,18A19B,Lewis Hamilton 🇬🇧,🇪🇸,Spain
12,gutierrez,0.0,13,sg,17,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇸🇬,Singapore
12,gutierrez,0.0,2,my,16,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇲🇾,Malaysia
12,vergne,0.0,11,be,13,13.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇧🇪,Belgium
12,vergne,0.0,3,cn,15,1.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇨🇳,China
12,bottas,0.0,14,kr,18,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇰🇷,Korea
12,vergne,0.0,18,us,15,13.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇺🇸,USA
12,bottas,0.0,8,gb,17,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇬🇧,UK
12,vergne,0.0,10,hu,13,13.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇭🇺,Hungary
12,button,0.0,17,ae,9,60.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇦🇪,UAE
12,vergne,0.0,1,au,12,0.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇦🇺,Australia
12,vergne,0.0,15,jp,15,13.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇯🇵,Japan
12,bottas,0.0,6,mc,17,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇲🇨,Monaco
12,maldonado,0.0,16,in,17,1.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇮🇳,India
12,hulkenberg,0.0,4,bh,14,5.0,A17A5D,0736A5,Nico Hülkenberg 🇩🇪,🇧🇭,Bahrain
12,button,0.0,7,ca,10,25.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇨🇦,Canada
12,ricciardo,0.0,9,de,14,11.0,FC181D,2039C3,Daniel Ricciardo 🇦🇺,🇩🇪,Germany
13,gutierrez,0.0,12,it,18,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇮🇹,Italy
13,sutil,0.0,9,de,11,23.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇩🇪,Germany
13,ricciardo,0.0,15,jp,14,18.0,FC181D,2039C3,Daniel Ricciardo 🇦🇺,🇯🇵,Japan
13,gutierrez,0.0,6,mc,16,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇲🇨,Monaco
13,vergne,0.0,16,in,15,13.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇮🇳,India
13,gutierrez,0.0,1,au,13,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇦🇺,Australia
13,jules_bianchi,0.0,2,my,17,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇲🇾,Malaysia
13,gutierrez,0.0,17,ae,16,6.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇦🇪,UAE
13,button,0.0,8,gb,10,25.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇬🇧,UK
13,ricciardo,0.0,10,hu,14,11.0,FC181D,2039C3,Daniel Ricciardo 🇦🇺,🇭🇺,Hungary
13,maldonado,0.0,14,kr,16,1.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇰🇷,Korea
13,massa,0.0,18,us,8,106.0,16191A,EB212E,Felipe Massa 🇧🇷,🇺🇸,USA
13,bottas,0.0,3,cn,16,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇨🇳,China
13,bottas,0.0,13,sg,18,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇸🇬,Singapore
13,hulkenberg,0.0,11,be,15,7.0,A17A5D,0736A5,Nico Hülkenberg 🇩🇪,🇧🇪,Belgium
13,grosjean,0.0,7,ca,9,26.0,444444,F6CA46,Romain Grosjean 🇫🇷,🇨🇦,Canada
13,sutil,0.0,5,es,13,6.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇪🇸,Spain
13,sutil,0.0,19,br,13,29.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇧🇷,Brazil
13,sutil,0.0,4,bh,12,6.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇧🇭,Bahrain
14,garde,0.0,10,hu,21,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇭🇺,Hungary
14,bottas,0.0,7,ca,17,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇨🇦,Canada
14,gutierrez,0.0,11,be,18,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇧🇪,Belgium
14,bottas,0.0,4,bh,16,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇧🇭,Bahrain
14,vergne,0.0,13,sg,15,13.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇸🇬,Singapore
14,maldonado,0.0,5,es,18,0.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇪🇸,Spain
14,gutierrez,0.0,9,de,18,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇩🇪,Germany
14,kovalainen,0.0,19,br,22,0.0,444444,F6CA46,Heikki Kovalainen 🇫🇮,🇧🇷,Brazil
14,bottas,0.0,1,au,14,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇦🇺,Australia
14,button,0.0,16,in,9,60.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇮🇳,India
14,pic,0.0,2,my,18,0.0,444444,124411,Charles Pic 🇫🇷,🇲🇾,Malaysia
14,maldonado,0.0,12,it,16,1.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇮🇹,Italy
14,sutil,0.0,15,jp,12,26.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇯🇵,Japan
14,chilton,0.0,6,mc,21,0.0,444444,5E0A16,Max Chilton 🇬🇧,🇲🇨,Monaco
14,hulkenberg,0.0,17,ae,11,39.0,A17A5D,0736A5,Nico Hülkenberg 🇩🇪,🇦🇪,UAE
14,pic,0.0,14,kr,20,0.0,444444,124411,Charles Pic 🇫🇷,🇰🇷,Korea
14,gutierrez,0.0,8,gb,18,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇬🇧,UK
14,gutierrez,0.0,18,us,16,6.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇺🇸,USA
14,maldonado,0.0,3,cn,20,0.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇨🇳,China
15,ricciardo,0.0,7,ca,14,7.0,FC181D,2039C3,Daniel Ricciardo 🇦🇺,🇨🇦,Canada
15,bottas,0.0,11,be,17,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇧🇪,Belgium
15,pic,0.0,10,hu,20,0.0,444444,124411,Charles Pic 🇫🇷,🇭🇺,Hungary
15,kovalainen,0.0,18,us,23,0.0,444444,F6CA46,Heikki Kovalainen 🇫🇮,🇺🇸,USA
15,garde,0.0,14,kr,21,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇰🇷,Korea
15,pic,0.0,8,gb,20,0.0,444444,124411,Charles Pic 🇫🇷,🇬🇧,UK
15,bottas,0.0,17,ae,18,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇦🇪,UAE
15,gutierrez,0.0,16,in,16,6.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇮🇳,India
15,perez,0.0,15,jp,13,23.0,0D1D20,FCA13B,Sergio Pérez 🇲🇽,🇯🇵,Japan
15,garde,0.0,6,mc,22,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇲🇨,Monaco
15,jules_bianchi,0.0,3,cn,18,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇨🇳,China
15,bottas,0.0,12,it,17,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇮🇹,Italy
15,jules_bianchi,0.0,1,au,15,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇦🇺,Australia
15,garde,0.0,2,my,19,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇲🇾,Malaysia
15,maldonado,0.0,9,de,16,0.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇩🇪,Germany
15,hulkenberg,0.0,5,es,14,5.0,A17A5D,0736A5,Nico Hülkenberg 🇩🇪,🇪🇸,Spain
15,webber,0.0,13,sg,5,130.0,FDCC2F,121D32,Mark Webber 🇦🇺,🇸🇬,Singapore
15,massa,0.0,4,bh,6,30.0,16191A,EB212E,Felipe Massa 🇧🇷,🇧🇭,Bahrain
15,vergne,0.0,19,br,15,13.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇧🇷,Brazil
16,bottas,0.0,9,de,17,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇩🇪,Germany
16,maldonado,0.0,7,ca,18,0.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇨🇦,Canada
16,bottas,0.0,5,es,17,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇪🇸,Spain
16,chilton,0.0,2,my,20,0.0,444444,5E0A16,Max Chilton 🇬🇧,🇲🇾,Malaysia
16,pic,0.0,1,au,16,0.0,444444,124411,Charles Pic 🇫🇷,🇦🇺,Australia
16,sutil,0.0,12,it,11,25.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇮🇹,Italy
16,perez,0.0,6,mc,12,12.0,0D1D20,FCA13B,Sergio Pérez 🇲🇽,🇲🇨,Monaco
16,ricciardo,0.0,17,ae,14,19.0,FC181D,2039C3,Daniel Ricciardo 🇦🇺,🇦🇪,UAE
16,bottas,0.0,16,in,18,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇮🇳,India
16,ricciardo,0.0,4,bh,13,6.0,FC181D,2039C3,Daniel Ricciardo 🇦🇺,🇧🇭,Bahrain
16,garde,0.0,11,be,21,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇧🇪,Belgium
16,maldonado,0.0,19,br,18,1.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇧🇷,Brazil
16,jules_bianchi,0.0,14,kr,19,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇰🇷,Korea
16,pic,0.0,3,cn,19,0.0,444444,124411,Charles Pic 🇫🇷,🇨🇳,China
16,jules_bianchi,0.0,10,hu,19,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇭🇺,Hungary
16,maldonado,0.0,15,jp,17,1.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇯🇵,Japan
16,garde,0.0,13,sg,21,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇸🇬,Singapore
16,resta,0.0,18,us,10,48.0,C81625,F6AFC1,Paul di Resta 🇬🇧,🇺🇸,USA
16,jules_bianchi,0.0,8,gb,19,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇬🇧,UK
17,chilton,0.0,14,kr,22,0.0,444444,5E0A16,Max Chilton 🇬🇧,🇰🇷,Korea
17,chilton,0.0,8,gb,21,0.0,444444,5E0A16,Max Chilton 🇬🇧,🇬🇧,UK
17,pic,0.0,4,bh,20,0.0,444444,124411,Charles Pic 🇫🇷,🇧🇭,Bahrain
17,jules_bianchi,0.0,7,ca,19,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇨🇦,Canada
17,vergne,0.0,17,ae,15,13.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇦🇪,UAE
17,bottas,0.0,15,jp,18,0.0,082957,EAE4ED,Valtteri Bottas 🇫🇮,🇯🇵,Japan
17,button,0.0,2,my,13,2.0,0D1D20,FCA13B,Jenson Button 🇬🇧,🇲🇾,Malaysia
17,maldonado,0.0,18,us,18,1.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇺🇸,USA
17,chilton,0.0,1,au,17,0.0,444444,5E0A16,Max Chilton 🇬🇧,🇦🇺,Australia
17,pic,0.0,12,it,20,0.0,444444,124411,Charles Pic 🇫🇷,🇮🇹,Italy
17,pic,0.0,5,es,20,0.0,444444,124411,Charles Pic 🇫🇷,🇪🇸,Spain
17,chilton,0.0,16,in,22,0.0,444444,5E0A16,Max Chilton 🇬🇧,🇮🇳,India
17,jules_bianchi,0.0,19,br,19,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇧🇷,Brazil
17,chilton,0.0,10,hu,22,0.0,444444,5E0A16,Max Chilton 🇬🇧,🇭🇺,Hungary
17,maldonado,0.0,11,be,16,1.0,082957,EAE4ED,Pastor Maldonado 🇻🇪,🇧🇪,Belgium
17,pic,0.0,9,de,20,0.0,444444,124411,Charles Pic 🇫🇷,🇩🇪,Germany
17,chilton,0.0,13,sg,22,0.0,444444,5E0A16,Max Chilton 🇬🇧,🇸🇬,Singapore
17,chilton,0.0,3,cn,22,0.0,444444,5E0A16,Max Chilton 🇬🇧,🇨🇳,China
18,jules_bianchi,0.0,5,es,19,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇪🇸,Spain
18,pic,0.0,15,jp,20,0.0,444444,124411,Charles Pic 🇫🇷,🇯🇵,Japan
18,garde,0.0,17,ae,21,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇦🇪,UAE
18,ricciardo,0.0,2,my,21,0.0,FC181D,2039C3,Daniel Ricciardo 🇦🇺,🇲🇾,Malaysia
18,pic,0.0,7,ca,20,0.0,444444,124411,Charles Pic 🇫🇷,🇨🇦,Canada
18,garde,0.0,12,it,21,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇮🇹,Italy
18,garde,0.0,8,gb,22,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇬🇧,UK
18,garde,0.0,3,cn,21,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇨🇳,China
18,jules_bianchi,0.0,18,us,19,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇺🇸,USA
18,vergne,0.0,14,kr,15,13.0,FC181D,2039C3,Jean-Éric Vergne 🇫🇷,🇰🇷,Korea
18,gutierrez,0.0,4,bh,18,0.0,A17A5D,0736A5,Esteban Gutiérrez 🇲🇽,🇧🇭,Bahrain
18,garde,0.0,19,br,21,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇧🇷,Brazil
18,garde,0.0,1,au,18,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇦🇺,Australia
18,jules_bianchi,0.0,16,in,19,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇮🇳,India
18,garde,0.0,9,de,22,0.0,444444,124411,Giedo van der Garde 🇳🇱,🇩🇪,Germany
18,jules_bianchi,0.0,13,sg,19,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇸🇬,Singapore
18,resta,0.0,10,hu,10,36.0,C81625,F6AFC1,Paul di Resta 🇬🇧,🇭🇺,Hungary
18,jules_bianchi,0.0,11,be,19,0.0,444444,5E0A16,Jules Bianchi 🇫🇷,🇧🇪,Belgium
19,chilton,0.0,15,jp,22,0.0,444444,5E0A16,Max Chilton 🇬🇧,🇯🇵,Japan
