name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
1982 Austrian Grand Prix 🇦🇹,13,26,28,Team Lotus 🇬🇧,1982-08-15,R,,1982,Elio de Angelis 🇮🇹
1982 Caesars Palace Grand Prix 🇺🇸,16,26,39,Tyrrell 🇬🇧,1982-09-25,R,,1982,Michele Alboreto 🇮🇹
1982 German Grand Prix 🇩🇪,12,0,0,Ferrari 🇮🇹,1982-08-08,F,,1982,Patrick Tambay 🇫🇷
1982 Italian Grand Prix 🇮🇹,15,0,0,Renault 🇫🇷,1982-09-12,F,,1982,René Arnoux 🇫🇷
1982 Swiss Grand Prix 🇫🇷,14,0,0,Williams 🇬🇧,1982-08-29,F,,1982,Keke Rosberg 🇫🇮
