name,race_duration,round,laps_completed,winning_constructor,date,winning_driver,season
1976 United States Grand Prix West 🇺🇸,1:53:18.471,3,80,Ferrari 🇮🇹,1976-03-28,Clay Regazzoni 🇨🇭,1976
1977 United States Grand Prix West 🇺🇸,1:51:35.470,4,80,Team Lotus 🇬🇧,1977-04-03,Mario Andretti 🇺🇸,1977
1978 United States Grand Prix West 🇺🇸,1:52:01.301,4,80,Ferrari 🇮🇹,1978-04-02,Carlos Reutemann 🇦🇷,1978
1979 United States Grand Prix West 🇺🇸,1:50:25.40,4,80,Ferrari 🇮🇹,1979-04-08,Gilles Villeneuve 🇨🇦,1979
1980 United States Grand Prix West 🇺🇸,1:50:19.4,4,80,Brabham 🇬🇧,1980-03-30,Nelson Piquet 🇧🇷,1980
1981 United States Grand Prix West 🇺🇸,1:50:41.33,1,80,Williams 🇬🇧,1981-03-15,Alan Jones 🇦🇺,1981
1982 United States Grand Prix West 🇺🇸,1:58:25.318,3,75,McLaren 🇬🇧,1982-04-04,Niki Lauda 🇦🇹,1982
1983 United States Grand Prix West 🇺🇸,1:53:34.889,2,75,McLaren 🇬🇧,1983-03-27,John Watson 🇬🇧,1983
