position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,pescarolo,0.0,8,fr,22,0.0,444444,888888,Henri Pescarolo 🇫🇷,🇫🇷,France
,jarier,0.0,8,fr,29,0.0,444444,E53524,Jean-Pierre Jarier 🇫🇷,🇫🇷,France
,amon,0.0,15,us,21,1.0,444444,274B72,Chris Amon 🇳🇿,🇺🇸,USA
,stewart,0.0,15,us,1,71.0,444444,274B72,Jackie Stewart 🇬🇧,🇺🇸,USA
,opel,0.0,15,us,33,0.0,444444,888888,Rikky von Opel 🇱🇮,🇺🇸,USA
,watson,0.0,15,us,36,0.0,444444,243F73,John Watson 🇬🇧,🇺🇸,USA
,pace,0.0,15,us,11,7.0,444444,888888,Carlos Pace 🇧🇷,🇺🇸,USA
,hailwood,0.0,15,us,22,0.0,444444,888888,Mike Hailwood 🇬🇧,🇺🇸,USA
,lauda,0.0,15,us,17,2.0,444444,144D44,Niki Lauda 🇦🇹,🇺🇸,USA
,mass,0.0,15,us,24,0.0,444444,888888,Jochen Mass 🇩🇪,🇺🇸,USA
,jarier,0.0,1,ar,11,0.0,444444,E53524,Jean-Pierre Jarier 🇫🇷,🇦🇷,Argentina
,beltoise,0.0,1,ar,12,0.0,444444,144D44,Jean-Pierre Beltoise 🇫🇷,🇦🇷,Argentina
,ganley,0.0,1,ar,13,0.0,444444,888888,Howden Ganley 🇳🇿,🇦🇷,Argentina
,peterson,0.0,1,ar,14,0.0,444444,09630C,Ronnie Peterson 🇸🇪,🇦🇷,Argentina
,lauda,0.0,1,ar,15,0.0,444444,144D44,Niki Lauda 🇦🇹,🇦🇷,Argentina
,hailwood,0.0,1,ar,17,0.0,444444,888888,Mike Hailwood 🇬🇧,🇦🇷,Argentina
,pace,0.0,1,ar,18,0.0,444444,888888,Carlos Pace 🇧🇷,🇦🇷,Argentina
,galli,0.0,1,ar,19,0.0,444444,888888,Nanni Galli 🇮🇹,🇦🇷,Argentina
,scheckter,0.0,15,us,29,0.0,0D1D20,FCA13B,Jody Scheckter 🇿🇦,🇺🇸,USA
,wilson_fittipaldi,0.0,15,us,16,3.0,444444,243F73,Wilson Fittipaldi 🇧🇷,🇺🇸,USA
,gethin,0.0,14,ca,41,0.0,444444,144D44,Peter Gethin 🇬🇧,🇨🇦,Canada
,peterson,0.0,14,ca,4,43.0,444444,09630C,Ronnie Peterson 🇸🇪,🇨🇦,Canada
,beuttler,0.0,14,ca,23,0.0,444444,E53524,Mike Beuttler 🇬🇧,🇨🇦,Canada
,cevert,0.0,14,ca,3,47.0,444444,274B72,François Cevert 🇫🇷,🇨🇦,Canada
,scheckter,0.0,14,ca,29,0.0,0D1D20,FCA13B,Jody Scheckter 🇿🇦,🇨🇦,Canada
,lauda,0.0,14,ca,17,2.0,444444,144D44,Niki Lauda 🇦🇹,🇨🇦,Canada
,opel,0.0,14,ca,32,0.0,444444,888888,Rikky von Opel 🇱🇮,🇨🇦,Canada
,jarier,0.0,14,ca,34,0.0,444444,E53524,Jean-Pierre Jarier 🇫🇷,🇨🇦,Canada
,hunt,0.0,13,it,9,8.0,444444,E53524,James Hunt 🇬🇧,🇮🇹,Italy
,merzario,0.0,13,it,11,6.0,16191A,EB212E,Arturo Merzario 🇮🇹,🇮🇹,Italy
,beltoise,0.0,2,br,17,0.0,444444,144D44,Jean-Pierre Beltoise 🇫🇷,🇧🇷,Brazil
,beuttler,0.0,2,br,13,0.0,444444,E53524,Mike Beuttler 🇬🇧,🇧🇷,Brazil
,pace,0.0,2,br,19,0.0,444444,888888,Carlos Pace 🇧🇷,🇧🇷,Brazil
,hailwood,0.0,2,br,20,0.0,444444,888888,Mike Hailwood 🇬🇧,🇧🇷,Brazil
,jarier,0.0,2,br,16,0.0,444444,E53524,Jean-Pierre Jarier 🇫🇷,🇧🇷,Brazil
,peterson,0.0,2,br,18,0.0,444444,09630C,Ronnie Peterson 🇸🇪,🇧🇷,Brazil
,wilson_fittipaldi,0.0,2,br,8,1.0,444444,243F73,Wilson Fittipaldi 🇧🇷,🇧🇷,Brazil
,revson,0.0,2,br,11,0.0,0D1D20,FCA13B,Peter Revson 🇺🇸,🇧🇷,Brazil
,wilson_fittipaldi,0.0,13,it,15,3.0,444444,243F73,Wilson Fittipaldi 🇧🇷,🇮🇹,Italy
,opel,0.0,13,it,32,0.0,444444,888888,Rikky von Opel 🇱🇮,🇮🇹,Italy
,lennep,0.0,13,it,18,1.0,444444,888888,Gijs van Lennep 🇳🇱,🇮🇹,Italy
,pace,0.0,13,it,10,7.0,444444,888888,Carlos Pace 🇧🇷,🇮🇹,Italy
,regazzoni,0.0,13,it,17,2.0,444444,144D44,Clay Regazzoni 🇨🇭,🇮🇹,Italy
,lauda,0.0,13,it,16,2.0,444444,144D44,Niki Lauda 🇦🇹,🇮🇹,Italy
,beuttler,0.0,13,it,20,0.0,444444,E53524,Mike Beuttler 🇬🇧,🇮🇹,Italy
,ganley,0.0,13,it,22,0.0,444444,888888,Howden Ganley 🇳🇿,🇮🇹,Italy
,beuttler,0.0,12,at,20,0.0,444444,E53524,Mike Beuttler 🇬🇧,🇦🇹,Austria
,revson,0.0,12,at,5,23.0,0D1D20,FCA13B,Peter Revson 🇺🇸,🇦🇹,Austria
,hunt,0.0,12,at,9,8.0,444444,E53524,James Hunt 🇬🇧,🇦🇹,Austria
,pace,0.0,3,za,22,0.0,444444,888888,Carlos Pace 🇧🇷,🇿🇦,South Africa
,keizan,0.0,3,za,23,0.0,444444,274B72,Eddie Keizan 🇿🇦,🇿🇦,South Africa
