name,race_duration,round,laps_completed,winning_constructor,date,winning_driver,season
1986 Spanish Grand Prix 🇪🇸,1:48:47.735,2,72,Team Lotus 🇬🇧,1986-04-13,Ayrton Senna 🇧🇷,1986
1987 Spanish Grand Prix 🇪🇸,1:49:12.692,13,72,Williams 🇬🇧,1987-09-27,Nigel Mansell 🇬🇧,1987
1988 Spanish Grand Prix 🇪🇸,1:48:43.851,14,72,McLaren 🇬🇧,1988-10-02,Alain Prost 🇫🇷,1988
1989 Spanish Grand Prix 🇪🇸,1:47:48.264,14,73,McLaren 🇬🇧,1989-10-01,Ayrton Senna 🇧🇷,1989
1990 Spanish Grand Prix 🇪🇸,1:48:01.461,14,73,Ferrari 🇮🇹,1990-09-30,Alain Prost 🇫🇷,1990
1994 European Grand Prix 🇪🇸,1:40:27.3,14,69,Benetton 🇮🇹,1994-10-16,Michael Schumacher 🇩🇪,1994
1997 European Grand Prix 🇪🇸,1:38:57.771,17,69,McLaren 🇬🇧,1997-10-26,Mika Häkkinen 🇫🇮,1997
