position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,fisichella,0.0,17,br,8,21.0,424B52,FDE139,Giancarlo Fisichella 🇮🇹,🇧🇷,Brazil
,yamamoto,0.0,17,br,24,0.0,444444,FFA500,Sakon Yamamoto 🇯🇵,🇧🇷,Brazil
,webber,0.0,17,br,12,10.0,FDCC2F,121D32,Mark Webber 🇦🇺,🇧🇷,Brazil
,button,0.0,17,br,15,6.0,444444,FFFFFF,Jenson Button 🇬🇧,🇧🇷,Brazil
,vettel,0.0,17,br,14,6.0,FC181D,2039C3,Sebastian Vettel 🇩🇪,🇧🇷,Brazil
,kovalainen,0.0,17,br,7,30.0,424B52,FDE139,Heikki Kovalainen 🇫🇮,🇧🇷,Brazil
,barrichello,0.0,17,br,20,0.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇧🇷,Brazil
,sutil,0.0,17,br,19,1.0,444444,FFA500,Adrian Sutil 🇩🇪,🇧🇷,Brazil
,davidson,0.0,16,cn,22,0.0,444444,E30010,Anthony Davidson 🇬🇧,🇨🇳,China
,sutil,0.0,16,cn,19,1.0,444444,FFA500,Adrian Sutil 🇩🇪,🇨🇳,China
,ralf_schumacher,0.0,16,cn,16,5.0,444444,D70028,Ralf Schumacher 🇩🇪,🇨🇳,China
,hamilton,0.0,16,cn,1,107.0,0D1D20,FCA13B,Lewis Hamilton 🇬🇧,🇨🇳,China
,kubica,0.0,16,cn,6,35.0,444444,20359D,Robert Kubica 🇵🇱,🇨🇳,China
,wurz,0.0,15,jp,10,13.0,082957,EAE4ED,Alexander Wurz 🇦🇹,🇯🇵,Japan
,alonso,0.0,15,jp,2,95.0,0D1D20,FCA13B,Fernando Alonso 🇪🇸,🇯🇵,Japan
,vettel,0.0,15,jp,18,1.0,FC181D,2039C3,Sebastian Vettel 🇩🇪,🇯🇵,Japan
,rosberg,0.0,15,jp,9,15.0,082957,EAE4ED,Nico Rosberg 🇩🇪,🇯🇵,Japan
,davidson,0.0,15,jp,22,0.0,444444,E30010,Anthony Davidson 🇬🇧,🇯🇵,Japan
,ralf_schumacher,0.0,15,jp,14,5.0,444444,D70028,Ralf Schumacher 🇩🇪,🇯🇵,Japan
,fisichella,0.0,14,be,8,17.0,424B52,FDE139,Giancarlo Fisichella 🇮🇹,🇧🇪,Belgium
,vettel,0.0,14,be,17,1.0,FC181D,2039C3,Sebastian Vettel 🇩🇪,🇧🇪,Belgium
,coulthard,0.0,14,be,12,8.0,FDCC2F,121D32,David Coulthard 🇬🇧,🇧🇪,Belgium
,wurz,0.0,14,be,10,13.0,082957,EAE4ED,Alexander Wurz 🇦🇹,🇧🇪,Belgium
,button,0.0,14,be,16,2.0,444444,FFFFFF,Jenson Button 🇬🇧,🇧🇪,Belgium
,coulthard,0.0,13,it,12,8.0,FDCC2F,121D32,David Coulthard 🇬🇧,🇮🇹,Italy
,massa,0.0,13,it,4,69.0,16191A,EB212E,Felipe Massa 🇧🇷,🇮🇹,Italy
,webber,0.0,12,tr,11,8.0,FDCC2F,121D32,Mark Webber 🇦🇺,🇹🇷,Turkey
,button,0.0,11,hu,16,1.0,444444,FFFFFF,Jenson Button 🇬🇧,🇭🇺,Hungary
,davidson,0.0,11,hu,20,0.0,444444,E30010,Anthony Davidson 🇬🇧,🇭🇺,Hungary
,liuzzi,0.0,11,hu,23,0.0,FC181D,2039C3,Vitantonio Liuzzi 🇮🇹,🇭🇺,Hungary
,liuzzi,0.0,10,de,23,0.0,FC181D,2039C3,Vitantonio Liuzzi 🇮🇹,🇩🇪,Germany
,speed,0.0,10,de,19,0.0,FC181D,2039C3,Scott Speed 🇺🇸,🇩🇪,Germany
,rosberg,0.0,10,de,13,5.0,082957,EAE4ED,Nico Rosberg 🇩🇪,🇩🇪,Germany
,sutil,0.0,10,de,21,0.0,444444,FFA500,Adrian Sutil 🇩🇪,🇩🇪,Germany
,rosberg,0.0,2,my,8,2.0,082957,EAE4ED,Nico Rosberg 🇩🇪,🇲🇾,Malaysia
,sutil,0.0,2,my,19,0.0,444444,FFA500,Adrian Sutil 🇩🇪,🇲🇾,Malaysia
,button,0.0,10,de,16,1.0,444444,FFFFFF,Jenson Button 🇬🇧,🇩🇪,Germany
,ralf_schumacher,0.0,10,de,15,2.0,444444,D70028,Ralf Schumacher 🇩🇪,🇩🇪,Germany
,sato,0.0,10,de,14,4.0,444444,E30010,Takuma Sato 🇯🇵,🇩🇪,Germany
,raikkonen,0.0,10,de,4,52.0,16191A,EB212E,Kimi Räikkönen 🇫🇮,🇩🇪,Germany
,webber,0.0,9,gb,14,2.0,FDCC2F,121D32,Mark Webber 🇦🇺,🇬🇧,UK
,sutil,0.0,9,gb,21,0.0,444444,FFA500,Adrian Sutil 🇩🇪,🇬🇧,UK
,ralf_schumacher,0.0,9,gb,15,2.0,444444,D70028,Ralf Schumacher 🇩🇪,🇬🇧,UK
,speed,0.0,9,gb,19,0.0,FC181D,2039C3,Scott Speed 🇺🇸,🇬🇧,UK
,davidson,0.0,9,gb,20,0.0,444444,E30010,Anthony Davidson 🇬🇧,🇬🇧,UK
,trulli,0.0,9,gb,10,7.0,444444,D70028,Jarno Trulli 🇮🇹,🇬🇧,UK
,liuzzi,0.0,8,fr,23,0.0,FC181D,2039C3,Vitantonio Liuzzi 🇮🇹,🇫🇷,France
,trulli,0.0,8,fr,10,7.0,444444,D70028,Jarno Trulli 🇮🇹,🇫🇷,France
,davidson,0.0,8,fr,20,0.0,444444,E30010,Anthony Davidson 🇬🇧,🇫🇷,France
,albers,0.0,8,fr,22,0.0,444444,FFA500,Christijan Albers 🇳🇱,🇫🇷,France
,speed,0.0,8,fr,18,0.0,FC181D,2039C3,Scott Speed 🇺🇸,🇫🇷,France
,ralf_schumacher,0.0,7,us,15,2.0,444444,D70028,Ralf Schumacher 🇩🇪,🇺🇸,USA
,webber,0.0,3,bh,13,0.0,FDCC2F,121D32,Mark Webber 🇦🇺,🇧🇭,Bahrain
,sato,0.0,3,bh,15,0.0,444444,E30010,Takuma Sato 🇯🇵,🇧🇭,Bahrain
,liuzzi,0.0,3,bh,17,0.0,FC181D,2039C3,Vitantonio Liuzzi 🇮🇹,🇧🇭,Bahrain
,button,0.0,3,bh,16,0.0,444444,FFFFFF,Jenson Button 🇬🇧,🇧🇭,Bahrain
,speed,0.0,3,bh,19,0.0,FC181D,2039C3,Scott Speed 🇺🇸,🇧🇭,Bahrain
,barrichello,0.0,7,us,18,0.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇺🇸,USA
,coulthard,0.0,7,us,12,4.0,FDCC2F,121D32,David Coulthard 🇬🇧,🇺🇸,USA
,sato,0.0,7,us,13,4.0,444444,E30010,Takuma Sato 🇯🇵,🇺🇸,USA
,heidfeld,0.0,7,us,5,26.0,444444,20359D,Nick Heidfeld 🇩🇪,🇺🇸,USA
,fisichella,0.0,6,ca,6,13.0,424B52,FDE139,Giancarlo Fisichella 🇮🇹,🇨🇦,Canada
