David Coulthard 🇬🇧,71
Eddie Irvine 🇬🇧,32
Jacques Villeneuve 🇨🇦,31
Jarno Trulli 🇮🇹,37
Juan Pablo Montoya 🇨🇴,23
Kimi Räikkönen 🇫🇮,7
Michael Schumacher 🇩🇪,57
Mika Häkkinen 🇫🇮,136
Rubens Barrichello 🇧🇷,101
