name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
1975 British Grand Prix 🇬🇧,10,0,0,McLaren 🇬🇧,1975-07-19,F,,1975,Emerson Fittipaldi 🇧🇷
1975 Dutch Grand Prix 🇳🇱,8,0,0,Hesketh 🇬🇧,1975-06-22,W,,1975,James Hunt 🇬🇧
