1,Arturo Merzario 🇮🇹
1,Bob Evans 🇬🇧
1,Tony Brise 🇬🇧
1,Tom Pryce 🇬🇧
1,Tim Schenken 🇦🇺
1,Roelof Wunderink 🇳🇱
1,Reine Wisell 🇸🇪
1,Piers Courage 🇬🇧
1,Vittorio Brambilla 🇮🇹
1,John Watson 🇬🇧
1,James Hunt 🇬🇧
1,Mike Hailwood 🇬🇧
1,Lella Lombardi 🇮🇹
1,Jochen Mass 🇩🇪
1,Jean-Pierre Jarier 🇫🇷
1,Patrick Depailler 🇫🇷
1,Nanni Galli 🇮🇹
1,Mike Beuttler 🇬🇧
1,Mark Donohue 🇺🇸
1,Jody Scheckter 🇿🇦
1,Jochen Rindt 🇦🇹
1,Alan Jones 🇦🇺
1,Alex Soler-Roig 🇪🇸
1,Andrea de Adamich 🇮🇹
1,Peter Gethin 🇬🇧
1,Peter Revson 🇺🇸
1,Bruce McLaren 🇳🇿
1,François Migault 🇫🇷
1,George Follmer 🇺🇸
1,Jack Brabham 🇦🇺
2,Jo Siffert 🇨🇭
2,Wilson Fittipaldi 🇧🇷
2,Rolf Stommelen 🇩🇪
2,Jackie Oliver 🇬🇧
2,François Cevert 🇫🇷
2,Pedro Rodríguez 🇲🇽
2,Niki Lauda 🇦🇹
2,Howden Ganley 🇳🇿
2,Mario Andretti 🇺🇸
2,Carlos Pace 🇧🇷
2,John Surtees 🇬🇧
2,Henri Pescarolo 🇫🇷
2,Chris Amon 🇳🇿
2,Carlos Reutemann 🇦🇷
3,Clay Regazzoni 🇨🇭
3,Ronnie Peterson 🇸🇪
3,Jean-Pierre Beltoise 🇫🇷
3,Jackie Stewart 🇬🇧
3,Graham Hill 🇬🇧
3,Emerson Fittipaldi 🇧🇷
3,Denny Hulme 🇳🇿
4,Jacky Ickx 🇧🇪
