name,race_duration,round,laps_completed,winning_constructor,date,circuit,winning_driver,season
2010 Korean Grand Prix 🇰🇷,2:48:20.810,17,55,Ferrari 🇮🇹,2010-10-24T00:00:00.000Z,Korean International Circuit,Fernando Alonso 🇪🇸,2010
2011 Korean Grand Prix 🇰🇷,1:38:01.994,16,55,Red Bull 🇦🇹,2011-10-16T00:00:00.000Z,Korean International Circuit,Sebastian Vettel 🇩🇪,2011
2012 Korean Grand Prix 🇰🇷,1:36:28.651,16,55,Red Bull 🇦🇹,2012-10-14T00:00:00.000Z,Korean International Circuit,Sebastian Vettel 🇩🇪,2012
2013 Korean Grand Prix 🇰🇷,1:43:13.701,14,55,Red Bull 🇦🇹,2013-10-06T00:00:00.000Z,Korean International Circuit,Sebastian Vettel 🇩🇪,2013
