position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,surtees,0.0,5,nl,7,9.0,444444,1A2446,John Surtees 🇬🇧,🇳🇱,Netherlands
,hulme,0.0,5,nl,6,10.0,444444,243F73,Denny Hulme 🇳🇿,🇳🇱,Netherlands
,clark,0.0,9,mx,6,16.0,444444,457439,Jim Clark 🇬🇧,🇲🇽,Mexico
,hill,0.0,9,mx,5,17.0,444444,144D44,Graham Hill 🇬🇧,🇲🇽,Mexico
,ginther,0.0,1,mc,5,0.0,444444,1A2446,Richie Ginther 🇺🇸,🇲🇨,Monaco
,ligier,0.0,1,mc,6,0.0,444444,1A2446,Guy Ligier 🇫🇷,🇲🇨,Monaco
,bonnier,0.0,1,mc,7,0.0,444444,1A2446,Jo Bonnier 🇸🇪,🇲🇨,Monaco
,clark,0.0,1,mc,8,0.0,444444,025839,Jim Clark 🇬🇧,🇲🇨,Monaco
,rindt,0.0,1,mc,9,0.0,444444,1A2446,Jochen Rindt 🇦🇹,🇲🇨,Monaco
,siffert,0.0,1,mc,10,0.0,444444,888888,Jo Siffert 🇨🇭,🇲🇨,Monaco
,spence,0.0,1,mc,11,0.0,444444,457439,Mike Spence 🇬🇧,🇲🇨,Monaco
,jack_brabham,0.0,1,mc,12,0.0,444444,243F73,Jack Brabham 🇦🇺,🇲🇨,Monaco
,surtees,0.0,1,mc,13,0.0,16191A,EB212E,John Surtees 🇬🇧,🇲🇨,Monaco
,mclaren,0.0,1,mc,15,0.0,444444,AAAAAA,Bruce McLaren 🇳🇿,🇲🇨,Monaco
,anderson,0.0,1,mc,16,0.0,444444,243F73,Bob Anderson 🇬🇧,🇲🇨,Monaco
,bondurant,0.0,9,mx,14,3.0,444444,1A284B,Bob Bondurant 🇺🇸,🇲🇽,Mexico
,stewart,0.0,9,mx,7,14.0,444444,144D44,Jackie Stewart 🇬🇧,🇲🇽,Mexico
,ireland,0.0,9,mx,27,0.0,444444,144D44,Innes Ireland 🇬🇧,🇲🇽,Mexico
,rindt,0.0,9,mx,3,22.0,444444,1A2446,Jochen Rindt 🇦🇹,🇲🇽,Mexico
,siffert,0.0,9,mx,15,3.0,444444,1A2446,Jo Siffert 🇨🇭,🇲🇽,Mexico
