name,race_duration,round,laps_completed,winning_constructor,date,winning_driver,season
1959 United States Grand Prix 🇺🇸,2:12:35.7,9,42,Cooper-Climax 🇬🇧,1959-12-12T00:00:00.000Z,Bruce McLaren 🇳🇿,1959
