position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,trulli,0.0,16,be,5,43.0,444444,D70028,Jarno Trulli 🇮🇹,🇧🇪,Belgium
,webber,0.0,14,tr,10,24.0,082957,EAE4ED,Mark Webber 🇦🇺,🇹🇷,Turkey
,massa,0.0,14,tr,13,8.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇹🇷,Turkey
,heidfeld,0.0,14,tr,9,28.0,082957,EAE4ED,Nick Heidfeld 🇩🇪,🇹🇷,Turkey
,michael_schumacher,0.0,14,tr,3,55.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇹🇷,Turkey
,albers,0.0,14,tr,19,4.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇹🇷,Turkey
,klien,0.0,13,hu,20,4.0,FDCC2F,121D32,Christian Klien 🇦🇹,🇭🇺,Hungary
,coulthard,0.0,13,hu,12,19.0,FDCC2F,121D32,David Coulthard 🇬🇧,🇭🇺,Hungary
,doornbos,0.0,13,hu,24,0.0,444444,1B1D1D,Robert Doornbos 🇳🇱,🇭🇺,Hungary
,montoya,0.0,13,hu,5,34.0,0D1D20,FCA13B,Juan Pablo Montoya 🇨🇴,🇭🇺,Hungary
,barrichello,0.0,2,my,4,8.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇲🇾,Malaysia
,fisichella,0.0,2,my,2,10.0,424B52,FDE139,Giancarlo Fisichella 🇮🇹,🇲🇾,Malaysia
,webber,0.0,2,my,9,4.0,082957,EAE4ED,Mark Webber 🇦🇺,🇲🇾,Malaysia
,villeneuve,0.0,2,my,17,0.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇲🇾,Malaysia
,friesacher,0.0,2,my,18,0.0,444444,1B1D1D,Patrick Friesacher 🇦🇹,🇲🇾,Malaysia
,villeneuve,0.0,13,hu,16,6.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇭🇺,Hungary
,albers,0.0,13,hu,18,4.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇭🇺,Hungary
,raikkonen,0.0,12,de,2,51.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇩🇪,Germany
,webber,0.0,12,de,10,22.0,082957,EAE4ED,Mark Webber 🇦🇺,🇩🇪,Germany
,karthikeyan,0.0,11,gb,17,5.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇬🇧,UK
,klien,0.0,10,fr,20,4.0,FDCC2F,121D32,Christian Klien 🇦🇹,🇫🇷,France
,michael_schumacher,0.0,19,cn,3,62.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇨🇳,China
,albers,0.0,10,fr,18,4.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇫🇷,France
,montoya,0.0,10,fr,11,16.0,0D1D20,FCA13B,Juan Pablo Montoya 🇨🇴,🇫🇷,France
,coulthard,0.0,9,us,10,17.0,FDCC2F,121D32,David Coulthard 🇬🇧,🇺🇸,USA
,heidfeld,0.0,9,us,6,25.0,082957,EAE4ED,Nick Heidfeld 🇩🇪,🇺🇸,USA
,klien,0.0,9,us,19,4.0,FDCC2F,121D32,Christian Klien 🇦🇹,🇺🇸,USA
,villeneuve,0.0,9,us,15,5.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇺🇸,USA
,heidfeld,0.0,3,bh,10,6.0,082957,EAE4ED,Nick Heidfeld 🇩🇪,🇧🇭,Bahrain
,michael_schumacher,0.0,3,bh,14,2.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇧🇭,Bahrain
,fisichella,0.0,3,bh,3,10.0,424B52,FDE139,Giancarlo Fisichella 🇮🇹,🇧🇭,Bahrain
,karthikeyan,0.0,3,bh,17,0.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇧🇭,Bahrain
,klien,0.0,3,bh,12,3.0,FDCC2F,121D32,Christian Klien 🇦🇹,🇧🇭,Bahrain
,montoya,0.0,9,us,11,16.0,0D1D20,FCA13B,Juan Pablo Montoya 🇨🇴,🇺🇸,USA
,massa,0.0,9,us,12,7.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇺🇸,USA
,webber,0.0,9,us,7,22.0,082957,EAE4ED,Mark Webber 🇦🇺,🇺🇸,USA
,sato,0.0,9,us,23,0.0,444444,FFFFFF,Takuma Sato 🇯🇵,🇺🇸,USA
,alonso,0.0,9,us,1,59.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇺🇸,USA
,fisichella,0.0,9,us,9,17.0,424B52,FDE139,Giancarlo Fisichella 🇮🇹,🇺🇸,USA
,button,0.0,9,us,22,0.0,444444,FFFFFF,Jenson Button 🇬🇧,🇺🇸,USA
,raikkonen,0.0,9,us,2,37.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇺🇸,USA
,trulli,0.0,9,us,5,27.0,444444,D70028,Jarno Trulli 🇮🇹,🇺🇸,USA
,montoya,0.0,8,ca,11,16.0,0D1D20,FCA13B,Juan Pablo Montoya 🇨🇴,🇨🇦,Canada
,karthikeyan,0.0,8,ca,20,0.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇨🇦,Canada
,fisichella,0.0,8,ca,9,17.0,424B52,FDE139,Giancarlo Fisichella 🇮🇹,🇨🇦,Canada
,alonso,0.0,8,ca,1,59.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇨🇦,Canada
,albers,0.0,4,it,21,0.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇮🇹,Italy
,barrichello,0.0,4,it,9,8.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇮🇹,Italy
,raikkonen,0.0,4,it,11,7.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇮🇹,Italy
,friesacher,0.0,4,it,20,0.0,444444,1B1D1D,Patrick Friesacher 🇦🇹,🇮🇹,Italy
,fisichella,0.0,4,it,3,10.0,424B52,FDE139,Giancarlo Fisichella 🇮🇹,🇮🇹,Italy
,friesacher,0.0,8,ca,22,0.0,444444,1B1D1D,Patrick Friesacher 🇦🇹,🇨🇦,Canada
,sato,0.0,8,ca,23,0.0,444444,FFFFFF,Takuma Sato 🇯🇵,🇨🇦,Canada
,heidfeld,0.0,8,ca,4,25.0,082957,EAE4ED,Nick Heidfeld 🇩🇪,🇨🇦,Canada
,button,0.0,8,ca,19,0.0,444444,FFFFFF,Jenson Button 🇬🇧,🇨🇦,Canada
,trulli,0.0,8,ca,3,27.0,444444,D70028,Jarno Trulli 🇮🇹,🇨🇦,Canada
,webber,0.0,7,de,5,18.0,082957,EAE4ED,Mark Webber 🇦🇺,🇩🇪,Germany
,ralf_schumacher,0.0,7,de,7,17.0,444444,D70028,Ralf Schumacher 🇩🇪,🇩🇪,Germany
,karthikeyan,0.0,6,mc,19,0.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇲🇨,Monaco
,coulthard,0.0,6,mc,10,10.0,FDCC2F,121D32,David Coulthard 🇬🇧,🇲🇨,Monaco
,friesacher,0.0,6,mc,20,0.0,444444,1B1D1D,Patrick Friesacher 🇦🇹,🇲🇨,Monaco
,liuzzi,0.0,6,mc,17,1.0,FDCC2F,121D32,Vitantonio Liuzzi 🇮🇹,🇲🇨,Monaco
,liuzzi,0.0,5,es,17,1.0,FDCC2F,121D32,Vitantonio Liuzzi 🇮🇹,🇪🇸,Spain
,friesacher,0.0,5,es,20,0.0,444444,1B1D1D,Patrick Friesacher 🇦🇹,🇪🇸,Spain
,villeneuve,0.0,5,es,13,5.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇪🇸,Spain
,michael_schumacher,0.0,5,es,7,10.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇪🇸,Spain
,albers,0.0,5,es,21,0.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇪🇸,Spain
,sato,0.0,16,be,23,1.0,444444,FFFFFF,Takuma Sato 🇯🇵,🇧🇪,Belgium
1,raikkonen,10.0,13,hu,2,61.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇭🇺,Hungary
1,alonso,10.0,4,it,1,36.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇮🇹,Italy
1,raikkonen,10.0,6,mc,2,27.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇲🇨,Monaco
1,montoya,10.0,11,gb,6,26.0,0D1D20,FCA13B,Juan Pablo Montoya 🇨🇴,🇬🇧,UK
1,alonso,10.0,12,de,1,87.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇩🇪,Germany
1,montoya,10.0,15,it,4,50.0,0D1D20,FCA13B,Juan Pablo Montoya 🇨🇴,🇮🇹,Italy
1,alonso,10.0,19,cn,1,133.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇨🇳,China
1,raikkonen,10.0,14,tr,2,71.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇹🇷,Turkey
1,michael_schumacher,10.0,9,us,3,34.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇺🇸,USA
1,raikkonen,10.0,8,ca,2,37.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇨🇦,Canada
1,raikkonen,10.0,18,jp,2,104.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇯🇵,Japan
1,raikkonen,10.0,16,be,2,86.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇧🇪,Belgium
1,alonso,10.0,3,bh,1,26.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇧🇭,Bahrain
1,alonso,10.0,10,fr,1,69.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇫🇷,France
1,fisichella,10.0,1,au,1,10.0,424B52,FDE139,Giancarlo Fisichella 🇮🇹,🇦🇺,Australia
1,alonso,10.0,2,my,1,16.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇲🇾,Malaysia
1,raikkonen,10.0,5,es,3,17.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇪🇸,Spain
1,montoya,10.0,17,br,3,60.0,0D1D20,FCA13B,Juan Pablo Montoya 🇨🇴,🇧🇷,Brazil
1,alonso,10.0,7,de,1,59.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇩🇪,Germany
10,massa,0.0,11,gb,13,7.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇬🇧,UK
10,barrichello,0.0,13,hu,7,31.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇭🇺,Hungary
10,sato,0.0,17,br,23,1.0,444444,FFFFFF,Takuma Sato 🇯🇵,🇧🇷,Brazil
10,heidfeld,0.0,5,es,10,9.0,082957,EAE4ED,Nick Heidfeld 🇩🇪,🇪🇸,Spain
10,coulthard,0.0,10,fr,10,17.0,FDCC2F,121D32,David Coulthard 🇬🇧,🇫🇷,France
10,massa,0.0,1,au,10,0.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇦🇺,Australia
10,monteiro,0.0,8,ca,18,0.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇨🇦,Canada
10,massa,0.0,16,be,14,8.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇧🇪,Belgium
10,trulli,0.0,6,mc,3,26.0,444444,D70028,Jarno Trulli 🇮🇹,🇲🇨,Monaco
10,massa,0.0,18,jp,14,8.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇯🇵,Japan
10,button,0.0,7,de,19,0.0,444444,FFFFFF,Jenson Button 🇬🇧,🇩🇪,Germany
10,massa,0.0,2,my,13,0.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇲🇾,Malaysia
10,barrichello,0.0,12,de,5,31.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇩🇪,Germany
10,monteiro,0.0,3,bh,15,0.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇧🇭,Bahrain
10,michael_schumacher,0.0,15,it,3,55.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇮🇹,Italy
10,villeneuve,0.0,19,cn,14,9.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇨🇳,China
10,massa,0.0,4,it,16,2.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇮🇹,Italy
10,barrichello,0.0,14,tr,8,31.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇹🇷,Turkey
11,villeneuve,0.0,14,tr,16,6.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇹🇷,Turkey
11,villeneuve,0.0,15,it,16,6.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇮🇹,Italy
11,raikkonen,0.0,7,de,2,27.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇩🇪,Germany
11,villeneuve,0.0,3,bh,16,0.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇧🇭,Bahrain
11,karthikeyan,0.0,2,my,14,0.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇲🇾,Malaysia
11,coulthard,0.0,4,it,7,9.0,FDCC2F,121D32,David Coulthard 🇬🇧,🇮🇹,Italy
11,karthikeyan,0.0,16,be,17,5.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇧🇪,Belgium
11,massa,0.0,17,br,14,8.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇧🇷,Brazil
11,alonso,0.0,13,hu,1,87.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇭🇺,Hungary
11,sato,0.0,10,fr,23,0.0,444444,FFFFFF,Takuma Sato 🇯🇵,🇫🇷,France
11,massa,0.0,5,es,16,2.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇪🇸,Spain
11,heidfeld,0.0,12,de,9,25.0,082957,EAE4ED,Nick Heidfeld 🇩🇪,🇩🇪,Germany
11,villeneuve,0.0,6,mc,13,5.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇲🇨,Monaco
11,albers,0.0,8,ca,21,0.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇨🇦,Canada
11,barrichello,0.0,18,jp,8,38.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇯🇵,Japan
11,monteiro,0.0,19,cn,16,7.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇨🇳,China
11,webber,0.0,11,gb,10,22.0,082957,EAE4ED,Mark Webber 🇦🇺,🇬🇧,UK
12,heidfeld,0.0,11,gb,8,25.0,082957,EAE4ED,Nick Heidfeld 🇩🇪,🇬🇧,UK
12,sato,0.0,12,de,23,0.0,444444,FFFFFF,Takuma Sato 🇯🇵,🇩🇪,Germany
12,karthikeyan,0.0,13,hu,17,5.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇭🇺,Hungary
12,karthikeyan,0.0,4,it,19,0.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇮🇹,Italy
12,monteiro,0.0,2,my,15,0.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇲🇾,Malaysia
12,monteiro,0.0,5,es,18,0.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇪🇸,Spain
12,sato,0.0,7,de,22,0.0,444444,FFFFFF,Takuma Sato 🇯🇵,🇩🇪,Germany
12,barrichello,0.0,15,it,8,31.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇮🇹,Italy
12,albers,0.0,16,be,19,4.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇧🇪,Belgium
12,webber,0.0,10,fr,7,22.0,082957,EAE4ED,Mark Webber 🇦🇺,🇫🇷,France
12,villeneuve,0.0,17,br,13,9.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇧🇷,Brazil
12,ralf_schumacher,0.0,1,au,11,0.0,444444,D70028,Ralf Schumacher 🇩🇪,🇦🇺,Australia
12,fisichella,0.0,6,mc,7,14.0,424B52,FDE139,Giancarlo Fisichella 🇮🇹,🇲🇨,Monaco
12,villeneuve,0.0,18,jp,13,9.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇯🇵,Japan
12,barrichello,0.0,19,cn,8,38.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇨🇳,China
12,friesacher,0.0,3,bh,18,0.0,444444,1B1D1D,Patrick Friesacher 🇦🇹,🇧🇭,Bahrain
12,ralf_schumacher,0.0,14,tr,7,32.0,444444,D70028,Ralf Schumacher 🇩🇪,🇹🇷,Turkey
13,doornbos,0.0,16,be,25,0.0,444444,1B1D1D,Robert Doornbos 🇳🇱,🇧🇪,Belgium
13,albers,0.0,12,de,18,4.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇩🇪,Germany
13,karthikeyan,0.0,5,es,19,0.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇪🇸,Spain
13,doornbos,0.0,14,tr,24,0.0,444444,1B1D1D,Robert Doornbos 🇳🇱,🇹🇷,Turkey
13,albers,0.0,3,bh,19,0.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇧🇭,Bahrain
13,coulthard,0.0,11,gb,11,17.0,FDCC2F,121D32,David Coulthard 🇬🇧,🇬🇧,UK
13,monteiro,0.0,4,it,18,0.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇮🇹,Italy
13,trulli,0.0,17,br,6,43.0,444444,D70028,Jarno Trulli 🇮🇹,🇧🇷,Brazil
13,pizzonia,0.0,19,cn,22,2.0,082957,EAE4ED,Antônio Pizzonia 🇧🇷,🇨🇳,China
13,villeneuve,0.0,1,au,12,0.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇦🇺,Australia
13,klien,0.0,15,it,18,5.0,FDCC2F,121D32,Christian Klien 🇦🇹,🇮🇹,Italy
13,monteiro,0.0,6,mc,18,0.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇲🇨,Monaco
13,albers,0.0,2,my,16,0.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇲🇾,Malaysia
13,villeneuve,0.0,7,de,13,5.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇩🇪,Germany
13,monteiro,0.0,13,hu,14,6.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇭🇺,Hungary
13,monteiro,0.0,10,fr,13,6.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇫🇷,France
13,monteiro,0.0,18,jp,15,7.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇯🇵,Japan
14,doornbos,0.0,18,jp,25,0.0,444444,1B1D1D,Robert Doornbos 🇳🇱,🇯🇵,Japan
14,montoya,0.0,16,be,4,50.0,0D1D20,FCA13B,Juan Pablo Montoya 🇨🇴,🇧🇪,Belgium
14,massa,0.0,7,de,16,2.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇩🇪,Germany
14,trulli,0.0,12,de,6,31.0,444444,D70028,Jarno Trulli 🇮🇹,🇩🇪,Germany
14,heidfeld,0.0,10,fr,6,25.0,082957,EAE4ED,Nick Heidfeld 🇩🇪,🇫🇷,France
14,villeneuve,0.0,11,gb,16,6.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇬🇧,UK
14,massa,0.0,13,hu,13,8.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇭🇺,Hungary
14,doornbos,0.0,19,cn,25,0.0,444444,1B1D1D,Robert Doornbos 🇳🇱,🇨🇳,China
14,albers,0.0,6,mc,21,0.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇲🇨,Monaco
14,albers,0.0,17,br,19,4.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇧🇷,Brazil
14,karthikeyan,0.0,14,tr,17,5.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇹🇷,Turkey
14,webber,0.0,15,it,11,24.0,082957,EAE4ED,Mark Webber 🇦🇺,🇮🇹,Italy
15,coulthard,0.0,15,it,12,21.0,FDCC2F,121D32,David Coulthard 🇬🇧,🇮🇹,Italy
15,karthikeyan,0.0,18,jp,17,5.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇯🇵,Japan
15,karthikeyan,0.0,1,au,13,0.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇦🇺,Australia
15,pizzonia,0.0,16,be,22,2.0,082957,EAE4ED,Antônio Pizzonia 🇧🇷,🇧🇪,Belgium
15,karthikeyan,0.0,17,br,17,5.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇧🇷,Brazil
15,monteiro,0.0,14,tr,14,6.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇹🇷,Turkey
15,monteiro,0.0,7,de,18,0.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇩🇪,Germany
15,villeneuve,0.0,12,de,16,6.0,A17A5D,0736A5,Jacques Villeneuve 🇨🇦,🇩🇪,Germany
15,trulli,0.0,19,cn,7,43.0,444444,D70028,Jarno Trulli 🇮🇹,🇨🇳,China
15,klien,0.0,11,gb,20,4.0,FDCC2F,121D32,Christian Klien 🇦🇹,🇬🇧,UK
15,karthikeyan,0.0,10,fr,17,5.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇫🇷,France
16,albers,0.0,19,cn,19,4.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇨🇳,China
16,sato,0.0,11,gb,23,0.0,444444,FFFFFF,Takuma Sato 🇯🇵,🇬🇧,UK
16,karthikeyan,0.0,7,de,20,0.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇩🇪,Germany
16,karthikeyan,0.0,12,de,17,5.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇩🇪,Germany
16,albers,0.0,18,jp,19,4.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇯🇵,Japan
16,monteiro,0.0,1,au,14,0.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇦🇺,Australia
16,sato,0.0,15,it,23,1.0,444444,FFFFFF,Takuma Sato 🇯🇵,🇮🇹,Italy
17,monteiro,0.0,11,gb,14,6.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇬🇧,UK
17,monteiro,0.0,12,de,14,6.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇩🇪,Germany
17,monteiro,0.0,15,it,14,6.0,444444,FFFF01,Tiago Monteiro 🇵🇹,🇮🇹,Italy
17,friesacher,0.0,1,au,15,0.0,444444,1B1D1D,Patrick Friesacher 🇦🇹,🇦🇺,Australia
17,albers,0.0,7,de,23,0.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇩🇪,Germany
18,doornbos,0.0,15,it,25,0.0,444444,1B1D1D,Robert Doornbos 🇳🇱,🇮🇹,Italy
18,albers,0.0,11,gb,18,4.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇬🇧,UK
18,doornbos,0.0,12,de,24,0.0,444444,1B1D1D,Robert Doornbos 🇳🇱,🇩🇪,Germany
18,friesacher,0.0,7,de,21,0.0,444444,1B1D1D,Patrick Friesacher 🇦🇹,🇩🇪,Germany
19,albers,0.0,15,it,19,4.0,444444,1B1D1D,Christijan Albers 🇳🇱,🇮🇹,Italy
19,friesacher,0.0,11,gb,21,3.0,444444,1B1D1D,Patrick Friesacher 🇦🇹,🇬🇧,UK
2,raikkonen,8.0,17,br,2,94.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇧🇷,Brazil
2,alonso,8.0,16,be,1,111.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇧🇪,Belgium
2,michael_schumacher,8.0,4,it,4,10.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇮🇹,Italy
2,trulli,8.0,2,my,3,8.0,444444,D70028,Jarno Trulli 🇮🇹,🇲🇾,Malaysia
2,raikkonen,8.0,10,fr,2,45.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇫🇷,France
2,alonso,8.0,14,tr,1,95.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇹🇷,Turkey
2,montoya,8.0,12,de,4,34.0,0D1D20,FCA13B,Juan Pablo Montoya 🇨🇴,🇩🇪,Germany
2,barrichello,8.0,1,au,2,8.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇦🇺,Australia
2,heidfeld,8.0,6,mc,5,17.0,082957,EAE4ED,Nick Heidfeld 🇩🇪,🇲🇨,Monaco
2,alonso,8.0,15,it,1,103.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇮🇹,Italy
2,michael_schumacher,8.0,13,hu,3,55.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇭🇺,Hungary
2,michael_schumacher,8.0,8,ca,5,24.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇨🇦,Canada
2,trulli,8.0,3,bh,2,16.0,444444,D70028,Jarno Trulli 🇮🇹,🇧🇭,Bahrain
2,alonso,8.0,5,es,1,44.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇪🇸,Spain
2,heidfeld,8.0,7,de,4,25.0,082957,EAE4ED,Nick Heidfeld 🇩🇪,🇩🇪,Germany
2,raikkonen,8.0,19,cn,2,112.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇨🇳,China
2,alonso,8.0,11,gb,1,77.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇬🇧,UK
2,barrichello,8.0,9,us,4,29.0,16191A,EB212E,Rubens Barrichello 🇧🇷,🇺🇸,USA
2,fisichella,8.0,18,jp,5,53.0,424B52,FDE139,Giancarlo Fisichella 🇮🇹,🇯🇵,Japan
20,karthikeyan,0.0,15,it,17,5.0,444444,FFFF01,Narain Karthikeyan 🇮🇳,🇮🇹,Italy
3,button,6.0,16,be,9,30.0,444444,FFFFFF,Jenson Button 🇬🇧,🇧🇪,Belgium
3,alonso,6.0,18,jp,1,123.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇯🇵,Japan
3,raikkonen,6.0,11,gb,2,51.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇬🇧,UK
