1,18
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,1
19,0
2,8
20,0
21,0
22,0
23,0
24,0
25,0
26,0
28,0
3,2
4,1
5,4
6,1
7,0
8,0
9,0
