name,race_duration,round,laps_completed,winning_constructor,date,winning_driver,season
Indian Grand Prix,1:31:12.187,16,60,Red Bull 🇦🇹,2013-10-27,Sebastian Vettel 🇩🇪,2013
Indian Grand Prix,1:31:10.744,17,60,Red Bull 🇦🇹,2012-10-28,Sebastian Vettel 🇩🇪,2012
Indian Grand Prix,1:30:35.002,17,60,Red Bull 🇦🇹,2011-10-30,Sebastian Vettel 🇩🇪,2011
