position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,verstappen,0.0,9,gb,23,0.0,444444,FFFFFF,Jos Verstappen 🇳🇱,🇬🇧,UK
,rosset,0.0,16,jp,20,0.0,444444,274B72,Ricardo Rosset 🇧🇷,🇯🇵,Japan
,diniz,0.0,16,jp,14,3.0,444444,FFA500,Pedro Diniz 🇧🇷,🇯🇵,Japan
,ralf_schumacher,0.0,16,jp,10,14.0,444444,FFFF01,Ralf Schumacher 🇩🇪,🇯🇵,Japan
,salo,0.0,16,jp,13,3.0,444444,FFA500,Mika Salo 🇫🇮,🇯🇵,Japan
,verstappen,0.0,16,jp,23,0.0,444444,FFFFFF,Jos Verstappen 🇳🇱,🇯🇵,Japan
,barrichello,0.0,16,jp,12,4.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇯🇵,Japan
,tuero,0.0,16,jp,19,0.0,444444,1B1D1D,Esteban Tuero 🇦🇷,🇯🇵,Japan
,takagi,0.0,16,jp,21,0.0,444444,274B72,Toranosuke Takagi 🇯🇵,🇯🇵,Japan
,michael_schumacher,0.0,16,jp,2,86.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇯🇵,Japan
,nakano,0.0,16,jp,18,0.0,444444,1B1D1D,Shinji Nakano 🇯🇵,🇯🇵,Japan
,diniz,0.0,15,de,14,3.0,444444,FFA500,Pedro Diniz 🇧🇷,🇩🇪,Germany
,trulli,0.0,15,de,16,1.0,444444,0D1773,Jarno Trulli 🇮🇹,🇩🇪,Germany
,rosset,0.0,15,de,20,0.0,444444,274B72,Ricardo Rosset 🇧🇷,🇩🇪,Germany
,herbert,0.0,15,de,15,1.0,A17A5D,0736A5,Johnny Herbert 🇬🇧,🇩🇪,Germany
,tuero,0.0,15,de,19,0.0,444444,1B1D1D,Esteban Tuero 🇦🇷,🇩🇪,Germany
,diniz,0.0,14,it,14,3.0,444444,FFA500,Pedro Diniz 🇧🇷,🇮🇹,Italy
,herbert,0.0,14,it,15,1.0,A17A5D,0736A5,Johnny Herbert 🇬🇧,🇮🇹,Italy
,nakano,0.0,14,it,18,0.0,444444,1B1D1D,Shinji Nakano 🇯🇵,🇮🇹,Italy
,damon_hill,0.0,2,br,10,0.0,444444,FFFF01,Damon Hill 🇬🇧,🇧🇷,Brazil
,panis,0.0,2,br,12,0.0,444444,0D1773,Olivier Panis 🇫🇷,🇧🇷,Brazil
,panis,0.0,14,it,22,0.0,444444,0D1773,Olivier Panis 🇫🇷,🇮🇹,Italy
,coulthard,0.0,14,it,3,48.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇮🇹,Italy
,wurz,0.0,14,it,7,17.0,444444,73C2FB,Alexander Wurz 🇦🇹,🇮🇹,Italy
,salo,0.0,14,it,13,3.0,444444,FFA500,Mika Salo 🇫🇮,🇮🇹,Italy
,villeneuve,0.0,14,it,5,20.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇮🇹,Italy
,verstappen,0.0,14,it,23,0.0,444444,FFFFFF,Jos Verstappen 🇳🇱,🇮🇹,Italy
,rosset,0.0,13,be,19,0.0,444444,274B72,Ricardo Rosset 🇧🇷,🇧🇪,Belgium
,salo,0.0,13,be,13,3.0,444444,FFA500,Mika Salo 🇫🇮,🇧🇪,Belgium
,panis,0.0,13,be,21,0.0,444444,0D1773,Olivier Panis 🇫🇷,🇧🇪,Belgium
,barrichello,0.0,13,be,12,4.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇧🇪,Belgium
,herbert,0.0,13,be,15,1.0,A17A5D,0736A5,Johnny Herbert 🇬🇧,🇧🇪,Belgium
,wurz,0.0,13,be,6,17.0,444444,73C2FB,Alexander Wurz 🇦🇹,🇧🇪,Belgium
,hakkinen,0.0,13,be,1,77.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇧🇪,Belgium
,verstappen,0.0,13,be,23,0.0,444444,FFFFFF,Jos Verstappen 🇳🇱,🇧🇪,Belgium
,takagi,0.0,13,be,22,0.0,444444,274B72,Toranosuke Takagi 🇯🇵,🇧🇪,Belgium
,villeneuve,0.0,3,ar,7,2.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇦🇷,Argentina
,herbert,0.0,3,ar,10,1.0,A17A5D,0736A5,Johnny Herbert 🇬🇧,🇦🇷,Argentina
,magnussen,0.0,3,ar,14,0.0,444444,FFFFFF,Jan Magnussen 🇩🇰,🇦🇷,Argentina
,villeneuve,0.0,13,be,5,20.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇧🇪,Belgium
,tuero,0.0,13,be,20,0.0,444444,1B1D1D,Esteban Tuero 🇦🇷,🇧🇪,Belgium
,irvine,0.0,13,be,4,32.0,16191A,EB212E,Eddie Irvine 🇬🇧,🇧🇪,Belgium
,michael_schumacher,0.0,13,be,2,70.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇧🇪,Belgium
,fisichella,0.0,13,be,8,15.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇧🇪,Belgium
,tuero,0.0,12,hu,19,0.0,444444,1B1D1D,Esteban Tuero 🇦🇷,🇭🇺,Hungary
,irvine,0.0,12,hu,4,32.0,16191A,EB212E,Eddie Irvine 🇬🇧,🇭🇺,Hungary
,salo,0.0,12,hu,12,3.0,444444,FFA500,Mika Salo 🇫🇮,🇭🇺,Hungary
,trulli,0.0,12,hu,20,0.0,444444,0D1773,Jarno Trulli 🇮🇹,🇭🇺,Hungary
,barrichello,0.0,12,hu,10,4.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇭🇺,Hungary
,wurz,0.0,12,hu,6,17.0,444444,73C2FB,Alexander Wurz 🇦🇹,🇭🇺,Hungary
,rosset,0.0,4,it,21,0.0,444444,274B72,Ricardo Rosset 🇧🇷,🇮🇹,Italy
,takagi,0.0,4,it,19,0.0,444444,274B72,Toranosuke Takagi 🇯🇵,🇮🇹,Italy
,trulli,0.0,4,it,18,0.0,444444,0D1773,Jarno Trulli 🇮🇹,🇮🇹,Italy
,nakano,0.0,4,it,20,0.0,444444,1B1D1D,Shinji Nakano 🇯🇵,🇮🇹,Italy
,hakkinen,0.0,4,it,1,26.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇮🇹,Italy
,fisichella,0.0,4,it,9,1.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇮🇹,Italy
,wurz,0.0,4,it,6,6.0,444444,73C2FB,Alexander Wurz 🇦🇹,🇮🇹,Italy
,herbert,0.0,4,it,10,1.0,A17A5D,0736A5,Johnny Herbert 🇬🇧,🇮🇹,Italy
,magnussen,0.0,4,it,17,0.0,444444,FFFFFF,Jan Magnussen 🇩🇰,🇮🇹,Italy
,barrichello,0.0,4,it,16,0.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇮🇹,Italy
,diniz,0.0,11,de,15,1.0,444444,FFA500,Pedro Diniz 🇧🇷,🇩🇪,Germany
,verstappen,0.0,11,de,23,0.0,444444,FFFFFF,Jos Verstappen 🇳🇱,🇩🇪,Germany
,barrichello,0.0,11,de,9,4.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇩🇪,Germany
,nakano,0.0,11,de,17,0.0,444444,1B1D1D,Shinji Nakano 🇯🇵,🇩🇪,Germany
,herbert,0.0,11,de,14,1.0,A17A5D,0736A5,Johnny Herbert 🇬🇧,🇩🇪,Germany
,takagi,0.0,10,at,22,0.0,444444,274B72,Toranosuke Takagi 🇯🇵,🇦🇹,Austria
,panis,0.0,10,at,21,0.0,444444,0D1773,Olivier Panis 🇫🇷,🇦🇹,Austria
,salo,0.0,10,at,10,3.0,444444,FFA500,Mika Salo 🇫🇮,🇦🇹,Austria
,diniz,0.0,10,at,14,1.0,444444,FFA500,Pedro Diniz 🇧🇷,🇦🇹,Austria
,barrichello,0.0,10,at,9,4.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇦🇹,Austria
,frentzen,0.0,10,at,8,8.0,082957,EAE4ED,Heinz-Harald Frentzen 🇩🇪,🇦🇹,Austria
,alesi,0.0,10,at,11,3.0,A17A5D,0736A5,Jean Alesi 🇫🇷,🇦🇹,Austria
,fisichella,0.0,10,at,6,15.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇦🇹,Austria
,tuero,0.0,10,at,19,0.0,444444,1B1D1D,Esteban Tuero 🇦🇷,🇦🇹,Austria
,verstappen,0.0,10,at,23,0.0,444444,FFFFFF,Jos Verstappen 🇳🇱,🇦🇹,Austria
,damon_hill,0.0,9,gb,17,0.0,444444,FFFF01,Damon Hill 🇬🇧,🇬🇧,UK
,damon_hill,0.0,5,es,13,0.0,444444,FFFF01,Damon Hill 🇬🇧,🇪🇸,Spain
,irvine,0.0,5,es,4,11.0,16191A,EB212E,Eddie Irvine 🇬🇧,🇪🇸,Spain
,fisichella,0.0,5,es,11,1.0,444444,73C2FB,Giancarlo Fisichella 🇮🇹,🇪🇸,Spain
,salo,0.0,5,es,17,0.0,444444,FFA500,Mika Salo 🇫🇮,🇪🇸,Spain
,frentzen,0.0,9,gb,8,8.0,082957,EAE4ED,Heinz-Harald Frentzen 🇩🇪,🇬🇧,UK
,salo,0.0,9,gb,10,3.0,444444,FFA500,Mika Salo 🇫🇮,🇬🇧,UK
,herbert,0.0,9,gb,12,1.0,A17A5D,0736A5,Johnny Herbert 🇬🇧,🇬🇧,UK
,tuero,0.0,9,gb,19,0.0,444444,1B1D1D,Esteban Tuero 🇦🇷,🇬🇧,UK
,rosset,0.0,9,gb,18,0.0,444444,274B72,Ricardo Rosset 🇧🇷,🇬🇧,UK
,trulli,0.0,9,gb,22,0.0,444444,0D1773,Jarno Trulli 🇮🇹,🇬🇧,UK
,coulthard,0.0,9,gb,3,30.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇬🇧,UK
,barrichello,0.0,9,gb,9,4.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇬🇧,UK
,panis,0.0,9,gb,20,0.0,444444,0D1773,Olivier Panis 🇫🇷,🇬🇧,UK
,diniz,0.0,9,gb,14,1.0,444444,FFA500,Pedro Diniz 🇧🇷,🇬🇧,UK
,alesi,0.0,9,gb,11,3.0,A17A5D,0736A5,Jean Alesi 🇫🇷,🇬🇧,UK
,rosset,0.0,8,fr,18,0.0,444444,274B72,Ricardo Rosset 🇧🇷,🇫🇷,France
,trulli,0.0,6,mc,18,0.0,444444,0D1773,Jarno Trulli 🇮🇹,🇲🇨,Monaco
,panis,0.0,6,mc,17,0.0,444444,0D1773,Olivier Panis 🇫🇷,🇲🇨,Monaco
,ralf_schumacher,0.0,6,mc,14,0.0,444444,FFFF01,Ralf Schumacher 🇩🇪,🇲🇨,Monaco
,wurz,0.0,6,mc,5,9.0,444444,73C2FB,Alexander Wurz 🇦🇹,🇲🇨,Monaco
,magnussen,0.0,6,mc,20,0.0,444444,FFFFFF,Jan Magnussen 🇩🇰,🇲🇨,Monaco
,coulthard,0.0,6,mc,2,29.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇲🇨,Monaco
,barrichello,0.0,6,mc,11,2.0,444444,FFFFFF,Rubens Barrichello 🇧🇷,🇲🇨,Monaco
