position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,irvine,0.0,9,de,12,3.0,444444,095921,Eddie Irvine 🇬🇧,🇩🇪,Germany
,montoya,0.0,9,de,3,27.0,082957,EAE4ED,Juan Pablo Montoya 🇨🇴,🇩🇪,Germany
,massa,0.0,17,jp,13,4.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇯🇵,Japan
,coulthard,0.0,17,jp,5,41.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇯🇵,Japan
,panis,0.0,17,jp,14,3.0,444444,FFFFFF,Olivier Panis 🇫🇷,🇯🇵,Japan
,yoong,0.0,17,jp,20,0.0,444444,1B1D1D,Alex Yoong 🇲🇾,🇯🇵,Japan
,villeneuve,0.0,17,jp,12,4.0,444444,FFFFFF,Jacques Villeneuve 🇨🇦,🇯🇵,Japan
,trulli,0.0,17,jp,8,9.0,424B52,FDE139,Jarno Trulli 🇮🇹,🇯🇵,Japan
,fisichella,0.0,17,jp,11,7.0,444444,FFFF01,Giancarlo Fisichella 🇮🇹,🇯🇵,Japan
,rosa,0.0,17,jp,21,0.0,444444,095921,Pedro de la Rosa 🇪🇸,🇯🇵,Japan
,rosa,0.0,16,us,20,0.0,444444,095921,Pedro de la Rosa 🇪🇸,🇺🇸,USA
,webber,0.0,16,us,15,2.0,444444,1B1D1D,Mark Webber 🇦🇺,🇺🇸,USA
,yoong,0.0,16,us,19,0.0,444444,1B1D1D,Alex Yoong 🇲🇾,🇺🇸,USA
,raikkonen,0.0,16,us,6,20.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇺🇸,USA
,ralf_schumacher,0.0,15,it,4,42.0,082957,EAE4ED,Ralf Schumacher 🇩🇪,🇮🇹,Italy
,rosa,0.0,15,it,20,0.0,444444,095921,Pedro de la Rosa 🇪🇸,🇮🇹,Italy
,massa,0.0,15,it,12,4.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇮🇹,Italy
,webber,0.0,15,it,15,2.0,444444,1B1D1D,Mark Webber 🇦🇺,🇮🇹,Italy
,raikkonen,0.0,15,it,6,20.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇮🇹,Italy
,montoya,0.0,15,it,3,44.0,082957,EAE4ED,Juan Pablo Montoya 🇨🇴,🇮🇹,Italy
,webber,0.0,2,my,8,2.0,444444,1B1D1D,Mark Webber 🇦🇺,🇲🇾,Malaysia
,irvine,0.0,2,my,6,3.0,444444,095921,Eddie Irvine 🇬🇧,🇲🇾,Malaysia
,yoong,0.0,2,my,12,0.0,444444,1B1D1D,Alex Yoong 🇲🇾,🇲🇾,Malaysia
,raikkonen,0.0,2,my,4,4.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇲🇾,Malaysia
,webber,0.0,14,be,15,2.0,444444,1B1D1D,Mark Webber 🇦🇺,🇧🇪,Belgium
,button,0.0,14,be,7,11.0,424B52,FDE139,Jenson Button 🇬🇧,🇧🇪,Belgium
,trulli,0.0,14,be,11,4.0,424B52,FDE139,Jarno Trulli 🇮🇹,🇧🇪,Belgium
,raikkonen,0.0,14,be,6,20.0,0D1D20,FCA13B,Kimi Räikkönen 🇫🇮,🇧🇪,Belgium
,massa,0.0,14,be,12,4.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇧🇪,Belgium
,rosa,0.0,14,be,20,0.0,444444,095921,Pedro de la Rosa 🇪🇸,🇧🇪,Belgium
,fisichella,0.0,14,be,9,7.0,444444,FFFF01,Giancarlo Fisichella 🇮🇹,🇧🇪,Belgium
,villeneuve,0.0,13,hu,12,3.0,444444,FFFFFF,Jacques Villeneuve 🇨🇦,🇭🇺,Hungary
,irvine,0.0,13,hu,13,3.0,444444,095921,Eddie Irvine 🇬🇧,🇭🇺,Hungary
,button,0.0,13,hu,7,11.0,424B52,FDE139,Jenson Button 🇬🇧,🇭🇺,Hungary
,rosa,0.0,12,de,20,0.0,444444,095921,Pedro de la Rosa 🇪🇸,🇩🇪,Germany
,frentzen,0.0,12,de,17,2.0,444444,FFA500,Heinz-Harald Frentzen 🇩🇪,🇩🇪,Germany
,webber,0.0,12,de,15,2.0,444444,1B1D1D,Mark Webber 🇦🇺,🇩🇪,Germany
,heidfeld,0.0,3,br,9,2.0,A17A5D,0736A5,Nick Heidfeld 🇩🇪,🇧🇷,Brazil
,massa,0.0,3,br,11,1.0,A17A5D,0736A5,Felipe Massa 🇧🇷,🇧🇷,Brazil
,mcnish,0.0,3,br,13,0.0,444444,D70028,Allan McNish 🇬🇧,🇧🇷,Brazil
,frentzen,0.0,3,br,17,0.0,444444,FFA500,Heinz-Harald Frentzen 🇩🇪,🇧🇷,Brazil
,fisichella,0.0,3,br,18,0.0,444444,FFFF01,Giancarlo Fisichella 🇮🇹,🇧🇷,Brazil
,mcnish,0.0,12,de,18,0.0,444444,D70028,Allan McNish 🇬🇧,🇩🇪,Germany
