name,race_duration,round,laps_completed,winning_constructor,date,winning_driver,season
2009 Abu Dhabi Grand Prix 🇦🇪,1:34:03.414,17,55,Red Bull 🇦🇹,2009-11-01,Sebastian Vettel 🇩🇪,2009
2010 Abu Dhabi Grand Prix 🇦🇪,1:39:36.837,19,55,Red Bull 🇦🇹,2010-11-14,Sebastian Vettel 🇩🇪,2010
2011 Abu Dhabi Grand Prix 🇦🇪,1:37:11.886,18,55,McLaren 🇬🇧,2011-11-13,Lewis Hamilton 🇬🇧,2011
2012 Abu Dhabi Grand Prix 🇦🇪,1:45:58.667,18,55,Lotus F1 🇬🇧,2012-11-04,Kimi Räikkönen 🇫🇮,2012
2013 Abu Dhabi Grand Prix 🇦🇪,1:38:06.106,17,55,Red Bull 🇦🇹,2013-11-03,Sebastian Vettel 🇩🇪,2013
2014 Abu Dhabi Grand Prix 🇦🇪,1:39:02.619,19,55,Mercedes 🇩🇪,2014-11-23,Lewis Hamilton 🇬🇧,2014
2015 Abu Dhabi Grand Prix 🇦🇪,1:38:30.175,19,55,Mercedes 🇩🇪,2015-11-29,Nico Rosberg 🇩🇪,2015
2016 Abu Dhabi Grand Prix 🇦🇪,1:38:04.013,21,55,Mercedes 🇩🇪,2016-11-27,Lewis Hamilton 🇬🇧,2016
2017 Abu Dhabi Grand Prix 🇦🇪,,20,,,2017-11-26,,2017
