name,race_duration,round,laps_completed,winning_constructor,date,winning_driver,season
1976 Japanese Grand Prix 🇯🇵,1:43:58.86,16,73,Team Lotus 🇬🇧,1976-10-24T00:00:00.000Z,Mario Andretti 🇺🇸,1976
1977 Japanese Grand Prix 🇯🇵,1:31:51.68,17,73,McLaren 🇬🇧,1977-10-23T00:00:00.000Z,James Hunt 🇬🇧,1977
2007 Japanese Grand Prix 🇯🇵,2:00:34.579,15,67,McLaren 🇬🇧,2007-09-30T00:00:00.000Z,Lewis Hamilton 🇬🇧,2007
2008 Japanese Grand Prix 🇯🇵,1:30:21.892,16,67,Renault 🇫🇷,2008-10-12T00:00:00.000Z,Fernando Alonso 🇪🇸,2008
