name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
1967 Canadian Grand Prix 🇨🇦,8,15,47,Brabham-Repco 🇬🇧,1967-08-27,N,,1967,Jack Brabham 🇦🇺
1969 Canadian Grand Prix 🇨🇦,9,17,22,Brabham-Ford 🇬🇧,1969-09-20,D,,1969,Jacky Ickx 🇧🇪
