name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
1961 German Grand Prix 🇩🇪,6,0,0,Lotus-Climax 🇬🇧,1961-08-06,W,,1961,Stirling Moss 🇬🇧
1961 Italian Grand Prix 🇮🇹,7,29,38,Ferrari 🇮🇹,1961-09-10,12,,1961,Phil Hill 🇺🇸
