position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,verstappen,0.0,8,ca,16,1.0,444444,888888,Jos Verstappen 🇳🇱,🇨🇦,Canada
,frentzen,0.0,8,ca,11,6.0,A17A5D,0736A5,Heinz-Harald Frentzen 🇩🇪,🇨🇦,Canada
,montermini,0.0,8,ca,22,0.0,444444,888888,Andrea Montermini 🇮🇹,🇨🇦,Canada
,barrichello,0.0,8,ca,10,7.0,444444,FFFF01,Rubens Barrichello 🇧🇷,🇨🇦,Canada
,diniz,0.0,8,ca,15,1.0,444444,0F5DBB,Pedro Diniz 🇧🇷,🇨🇦,Canada
,salo,0.0,8,ca,12,5.0,444444,274B72,Mika Salo 🇫🇮,🇨🇦,Canada
,panis,0.0,8,ca,6,11.0,444444,0F5DBB,Olivier Panis 🇫🇷,🇨🇦,Canada
,lamy,0.0,8,ca,18,0.0,444444,1B1D1D,Pedro Lamy 🇵🇹,🇨🇦,Canada
,badoer,0.0,8,ca,21,0.0,444444,888888,Luca Badoer 🇮🇹,🇨🇦,Canada
,berger,0.0,8,ca,9,7.0,444444,73C2FB,Gerhard Berger 🇦🇹,🇨🇦,Canada
,michael_schumacher,0.0,8,ca,3,26.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇨🇦,Canada
,damon_hill,0.0,14,it,1,81.0,082957,EAE4ED,Damon Hill 🇬🇧,🇮🇹,Italy
1,panis,10.0,6,mc,4,11.0,444444,0F5DBB,Olivier Panis 🇫🇷,🇲🇨,Monaco
1,villeneuve,10.0,12,hu,2,62.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇭🇺,Hungary
1,villeneuve,10.0,10,gb,2,48.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇬🇧,UK
1,michael_schumacher,10.0,13,be,3,39.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇧🇪,Belgium
1,michael_schumacher,10.0,14,it,3,49.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇮🇹,Italy
1,villeneuve,10.0,4,de,2,22.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇩🇪,Germany
1,damon_hill,10.0,16,jp,1,97.0,082957,EAE4ED,Damon Hill 🇬🇧,🇯🇵,Japan
1,damon_hill,10.0,8,ca,1,53.0,082957,EAE4ED,Damon Hill 🇬🇧,🇨🇦,Canada
1,damon_hill,10.0,5,it,1,43.0,082957,EAE4ED,Damon Hill 🇬🇧,🇮🇹,Italy
1,michael_schumacher,10.0,7,es,3,26.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇪🇸,Spain
1,damon_hill,10.0,9,fr,1,63.0,082957,EAE4ED,Damon Hill 🇬🇧,🇫🇷,France
1,damon_hill,10.0,2,br,1,20.0,082957,EAE4ED,Damon Hill 🇬🇧,🇧🇷,Brazil
1,damon_hill,10.0,1,au,1,10.0,082957,EAE4ED,Damon Hill 🇬🇧,🇦🇺,Australia
1,villeneuve,10.0,15,pt,2,78.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇵🇹,Portugal
1,damon_hill,10.0,11,de,1,73.0,082957,EAE4ED,Damon Hill 🇬🇧,🇩🇪,Germany
1,damon_hill,10.0,3,ar,1,30.0,082957,EAE4ED,Damon Hill 🇬🇧,🇦🇷,Argentina
10,lavaggi,0.0,12,hu,22,0.0,444444,1B1D1D,Giovanni Lavaggi 🇮🇹,🇭🇺,Hungary
10,herbert,0.0,16,jp,14,4.0,A17A5D,0736A5,Johnny Herbert 🇬🇧,🇯🇵,Japan
10,diniz,0.0,1,au,10,0.0,444444,0F5DBB,Pedro Diniz 🇧🇷,🇦🇺,Australia
10,salo,0.0,9,fr,12,5.0,444444,274B72,Mika Salo 🇫🇮,🇫🇷,France
10,panis,0.0,15,pt,9,13.0,444444,0F5DBB,Olivier Panis 🇫🇷,🇵🇹,Portugal
10,lamy,0.0,13,be,20,0.0,444444,1B1D1D,Pedro Lamy 🇵🇹,🇧🇪,Belgium
10,katayama,0.0,14,it,17,0.0,444444,274B72,Ukyo Katayama 🇯🇵,🇮🇹,Italy
10,badoer,0.0,5,it,20,0.0,444444,888888,Luca Badoer 🇮🇹,🇮🇹,Italy
10,lamy,0.0,2,br,14,0.0,444444,1B1D1D,Pedro Lamy 🇵🇹,🇧🇷,Brazil
10,verstappen,0.0,10,gb,16,1.0,444444,888888,Jos Verstappen 🇳🇱,🇬🇧,UK
10,brundle,0.0,11,de,14,3.0,444444,FFFF01,Martin Brundle 🇬🇧,🇩🇪,Germany
10,diniz,0.0,4,de,15,0.0,444444,0F5DBB,Pedro Diniz 🇧🇷,🇩🇪,Germany
10,montermini,0.0,3,ar,19,0.0,444444,888888,Andrea Montermini 🇮🇹,🇦🇷,Argentina
11,villeneuve,0.0,5,it,2,22.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇮🇹,Italy
11,katayama,0.0,1,au,11,0.0,444444,274B72,Ukyo Katayama 🇯🇵,🇦🇺,Australia
11,rosset,0.0,4,de,18,0.0,444444,888888,Ricardo Rosset 🇧🇷,🇩🇪,Germany
11,rosset,0.0,11,de,19,0.0,444444,888888,Ricardo Rosset 🇧🇷,🇩🇪,Germany
11,verstappen,0.0,16,jp,16,1.0,444444,888888,Jos Verstappen 🇳🇱,🇯🇵,Japan
11,badoer,0.0,2,br,15,0.0,444444,888888,Luca Badoer 🇮🇹,🇧🇷,Brazil
11,fisichella,0.0,10,gb,17,0.0,444444,1B1D1D,Giancarlo Fisichella 🇮🇹,🇬🇧,UK
11,rosset,0.0,9,fr,19,0.0,444444,888888,Ricardo Rosset 🇧🇷,🇫🇷,France
11,salo,0.0,15,pt,13,5.0,444444,274B72,Mika Salo 🇫🇮,🇵🇹,Portugal
12,lamy,0.0,11,de,18,0.0,444444,1B1D1D,Pedro Lamy 🇵🇹,🇩🇪,Germany
12,lamy,0.0,4,de,19,0.0,444444,1B1D1D,Pedro Lamy 🇵🇹,🇩🇪,Germany
12,katayama,0.0,15,pt,17,0.0,444444,274B72,Ukyo Katayama 🇯🇵,🇵🇹,Portugal
12,lamy,0.0,16,jp,20,0.0,444444,1B1D1D,Pedro Lamy 🇵🇹,🇯🇵,Japan
12,brundle,0.0,2,br,16,0.0,444444,FFFF01,Martin Brundle 🇬🇧,🇧🇷,Brazil
12,lamy,0.0,9,fr,18,0.0,444444,1B1D1D,Pedro Lamy 🇵🇹,🇫🇷,France
13,coulthard,0.0,15,pt,7,18.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇵🇹,Portugal
13,rosset,0.0,16,jp,18,0.0,444444,888888,Ricardo Rosset 🇧🇷,🇯🇵,Japan
13,fisichella,0.0,4,de,22,0.0,444444,1B1D1D,Giancarlo Fisichella 🇮🇹,🇩🇪,Germany
13,berger,0.0,11,de,6,16.0,444444,73C2FB,Gerhard Berger 🇦🇹,🇩🇪,Germany
14,rosset,0.0,15,pt,18,0.0,444444,888888,Ricardo Rosset 🇧🇷,🇵🇹,Portugal
15,lavaggi,0.0,15,pt,22,0.0,444444,1B1D1D,Giovanni Lavaggi 🇮🇹,🇵🇹,Portugal
16,lamy,0.0,15,pt,20,0.0,444444,1B1D1D,Pedro Lamy 🇵🇹,🇵🇹,Portugal
2,damon_hill,6.0,15,pt,1,87.0,082957,EAE4ED,Damon Hill 🇬🇧,🇵🇹,Portugal
2,coulthard,6.0,6,mc,6,10.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇲🇨,Monaco
2,michael_schumacher,6.0,5,it,3,16.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇮🇹,Italy
2,alesi,6.0,7,es,4,17.0,444444,73C2FB,Jean Alesi 🇫🇷,🇪🇸,Spain
2,alesi,6.0,11,de,3,31.0,444444,73C2FB,Jean Alesi 🇫🇷,🇩🇪,Germany
2,michael_schumacher,6.0,16,jp,3,59.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇯🇵,Japan
2,villeneuve,6.0,3,ar,2,12.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇦🇷,Argentina
2,michael_schumacher,6.0,4,de,4,10.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇩🇪,Germany
2,villeneuve,6.0,9,fr,2,38.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇫🇷,France
2,alesi,6.0,2,br,2,6.0,444444,73C2FB,Jean Alesi 🇫🇷,🇧🇷,Brazil
2,alesi,6.0,14,it,4,44.0,444444,73C2FB,Jean Alesi 🇫🇷,🇮🇹,Italy
2,damon_hill,6.0,12,hu,1,79.0,082957,EAE4ED,Damon Hill 🇬🇧,🇭🇺,Hungary
2,villeneuve,6.0,8,ca,2,32.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇨🇦,Canada
2,villeneuve,6.0,13,be,2,68.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇧🇪,Belgium
2,villeneuve,6.0,1,au,2,6.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇦🇺,Australia
2,berger,6.0,10,gb,5,16.0,444444,73C2FB,Gerhard Berger 🇦🇹,🇬🇧,UK
3,michael_schumacher,4.0,15,pt,3,53.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇵🇹,Portugal
3,michael_schumacher,4.0,2,br,6,4.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇧🇷,Brazil
3,hakkinen,4.0,13,be,5,23.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇧🇪,Belgium
3,villeneuve,4.0,11,de,2,52.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇩🇪,Germany
3,berger,4.0,5,it,6,7.0,444444,73C2FB,Gerhard Berger 🇦🇹,🇮🇹,Italy
3,irvine,4.0,1,au,3,4.0,16191A,EB212E,Eddie Irvine 🇬🇧,🇦🇺,Australia
3,alesi,4.0,9,fr,4,25.0,444444,73C2FB,Jean Alesi 🇫🇷,🇫🇷,France
3,alesi,4.0,3,ar,3,10.0,444444,73C2FB,Jean Alesi 🇫🇷,🇦🇷,Argentina
3,alesi,4.0,12,hu,3,35.0,444444,73C2FB,Jean Alesi 🇫🇷,🇭🇺,Hungary
3,alesi,4.0,8,ca,4,21.0,444444,73C2FB,Jean Alesi 🇫🇷,🇨🇦,Canada
3,coulthard,4.0,4,de,8,4.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇩🇪,Germany
3,hakkinen,4.0,16,jp,5,31.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇯🇵,Japan
3,hakkinen,4.0,14,it,5,27.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇮🇹,Italy
3,hakkinen,4.0,10,gb,7,16.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇬🇧,UK
3,herbert,4.0,6,mc,12,4.0,A17A5D,0736A5,Johnny Herbert 🇬🇧,🇲🇨,Monaco
3,villeneuve,4.0,7,es,2,26.0,082957,EAE4ED,Jacques Villeneuve 🇨🇦,🇪🇸,Spain
4,hakkinen,3.0,2,br,4,5.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇧🇷,Brazil
4,frentzen,3.0,7,es,11,6.0,A17A5D,0736A5,Heinz-Harald Frentzen 🇩🇪,🇪🇸,Spain
4,brundle,3.0,14,it,12,6.0,444444,FFFF01,Martin Brundle 🇬🇧,🇮🇹,Italy
4,berger,3.0,16,jp,6,21.0,444444,73C2FB,Gerhard Berger 🇦🇹,🇯🇵,Japan
4,damon_hill,3.0,4,de,1,33.0,082957,EAE4ED,Damon Hill 🇬🇧,🇩🇪,Germany
4,barrichello,3.0,10,gb,9,10.0,444444,FFFF01,Rubens Barrichello 🇧🇷,🇬🇧,UK
4,berger,3.0,9,fr,8,10.0,444444,73C2FB,Gerhard Berger 🇦🇹,🇫🇷,France
4,hakkinen,3.0,12,hu,5,19.0,0D1D20,FCA13B,Mika Häkkinen 🇫🇮,🇭🇺,Hungary
4,coulthard,3.0,8,ca,5,13.0,0D1D20,FCA13B,David Coulthard 🇬🇧,🇨🇦,Canada
4,alesi,3.0,15,pt,4,47.0,444444,73C2FB,Jean Alesi 🇫🇷,🇵🇹,Portugal
4,berger,3.0,1,au,4,3.0,444444,73C2FB,Gerhard Berger 🇦🇹,🇦🇺,Australia
4,irvine,3.0,5,it,5,9.0,16191A,EB212E,Eddie Irvine 🇬🇧,🇮🇹,Italy
4,michael_schumacher,3.0,11,de,4,29.0,16191A,EB212E,Michael Schumacher 🇩🇪,🇩🇪,Germany
