name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
1997 Monaco Grand Prix 🇲🇨,5,5,1,Ferrari 🇮🇹,1997-05-11,R,,1997,Michael Schumacher 🇩🇪
1997 San Marino Grand Prix 🇮🇹,4,10,38,Williams 🇬🇧,1997-04-27,R,,1997,Heinz-Harald Frentzen 🇩🇪
1997 Spanish Grand Prix 🇪🇸,6,3,64,Williams 🇬🇧,1997-05-25,6,+29.744,1997,Jacques Villeneuve 🇨🇦
1998 Argentine Grand Prix 🇦🇷,3,1,72,Ferrari 🇮🇹,1998-04-12,6,+1:19.751,1998,Michael Schumacher 🇩🇪
1998 Australian Grand Prix 🇦🇺,1,2,58,McLaren 🇬🇧,1998-03-08,2,+0.702,1998,Mika Häkkinen 🇫🇮
1998 Austrian Grand Prix 🇦🇹,10,14,71,McLaren 🇬🇧,1998-07-26,2,+5.289,1998,Mika Häkkinen 🇫🇮
1998 Belgian Grand Prix 🇧🇪,13,2,39,Jordan 🇮🇪,1998-08-30,7,,1998,Damon Hill 🇬🇧
1998 Brazilian Grand Prix 🇧🇷,2,2,72,McLaren 🇬🇧,1998-03-29,2,+1.102,1998,Mika Häkkinen 🇫🇮
1998 British Grand Prix 🇬🇧,9,4,37,Ferrari 🇮🇹,1998-07-12,R,,1998,Michael Schumacher 🇩🇪
1998 Canadian Grand Prix 🇨🇦,7,1,18,Ferrari 🇮🇹,1998-06-07,R,,1998,Michael Schumacher 🇩🇪
1998 French Grand Prix 🇫🇷,8,3,70,Ferrari 🇮🇹,1998-06-28,6,,1998,Michael Schumacher 🇩🇪
1998 German Grand Prix 🇩🇪,11,2,45,McLaren 🇬🇧,1998-08-02,2,+0.426,1998,Mika Häkkinen 🇫🇮
1998 Hungarian Grand Prix 🇭🇺,12,2,77,Ferrari 🇮🇹,1998-08-16,2,+9.433,1998,Michael Schumacher 🇩🇪
1998 Italian Grand Prix 🇮🇹,14,4,16,Ferrari 🇮🇹,1998-09-13,R,,1998,Michael Schumacher 🇩🇪
1998 Japanese Grand Prix 🇯🇵,16,3,51,McLaren 🇬🇧,1998-11-01,3,+27.662,1998,Mika Häkkinen 🇫🇮
1998 Luxembourg Grand Prix 🇩🇪,15,5,67,McLaren 🇬🇧,1998-09-27,3,+34.163,1998,Mika Häkkinen 🇫🇮
1998 Monaco Grand Prix 🇲🇨,6,2,17,McLaren 🇬🇧,1998-05-24,R,,1998,Mika Häkkinen 🇫🇮
1998 San Marino Grand Prix 🇮🇹,4,1,62,McLaren 🇬🇧,1998-04-26,1,1:34:25.4,1998,David Coulthard 🇬🇧
1998 Spanish Grand Prix 🇪🇸,5,2,65,McLaren 🇬🇧,1998-05-10,2,+9.439,1998,Mika Häkkinen 🇫🇮
1999 Australian Grand Prix 🇦🇺,1,2,13,Ferrari 🇮🇹,1999-03-07,R,,1999,Eddie Irvine 🇬🇧
1999 Austrian Grand Prix 🇦🇹,9,2,71,Ferrari 🇮🇹,1999-07-25,2,+0.313,1999,Eddie Irvine 🇬🇧
1999 Belgian Grand Prix 🇧🇪,12,2,44,McLaren 🇬🇧,1999-08-29,1,1:25:43.057,1999,David Coulthard 🇬🇧
1999 Brazilian Grand Prix 🇧🇷,2,2,22,McLaren 🇬🇧,1999-04-11,R,,1999,Mika Häkkinen 🇫🇮
1999 British Grand Prix 🇬🇧,8,3,60,McLaren 🇬🇧,1999-07-11,1,1:32:30.144,1999,David Coulthard 🇬🇧
1999 Canadian Grand Prix 🇨🇦,6,4,69,McLaren 🇬🇧,1999-06-13,7,+5.004,1999,Mika Häkkinen 🇫🇮
1999 European Grand Prix 🇩🇪,14,2,37,Stewart 🇬🇧,1999-09-26,R,,1999,Johnny Herbert 🇬🇧
1999 French Grand Prix 🇫🇷,7,4,9,Jordan 🇮🇪,1999-06-27,R,,1999,Heinz-Harald Frentzen 🇩🇪
1999 German Grand Prix 🇩🇪,10,3,45,Ferrari 🇮🇹,1999-08-01,5,+16.823,1999,Eddie Irvine 🇬🇧
1999 Hungarian Grand Prix 🇭🇺,11,3,77,McLaren 🇬🇧,1999-08-15,2,+9.706,1999,Mika Häkkinen 🇫🇮
1999 Italian Grand Prix 🇮🇹,13,3,53,Jordan 🇮🇪,1999-09-12,5,+18.142,1999,Heinz-Harald Frentzen 🇩🇪
1999 Japanese Grand Prix 🇯🇵,16,3,39,McLaren 🇬🇧,1999-10-31,R,,1999,Mika Häkkinen 🇫🇮
1999 Malaysian Grand Prix 🇲🇾,15,3,14,Ferrari 🇮🇹,1999-10-17,R,,1999,Eddie Irvine 🇬🇧
1999 Monaco Grand Prix 🇲🇨,4,3,36,Ferrari 🇮🇹,1999-05-16,R,,1999,Michael Schumacher 🇩🇪
1999 San Marino Grand Prix 🇮🇹,3,2,62,Ferrari 🇮🇹,1999-05-02,2,+4.265,1999,Michael Schumacher 🇩🇪
1999 Spanish Grand Prix 🇪🇸,5,3,65,McLaren 🇬🇧,1999-05-30,2,+6.238,1999,Mika Häkkinen 🇫🇮
2000 Australian Grand Prix 🇦🇺,1,2,11,Ferrari 🇮🇹,2000-03-12,R,,2000,Michael Schumacher 🇩🇪
2000 Austrian Grand Prix 🇦🇹,10,2,71,McLaren 🇬🇧,2000-07-16,2,+12.535,2000,Mika Häkkinen 🇫🇮
2000 Belgian Grand Prix 🇧🇪,13,5,44,McLaren 🇬🇧,2000-08-27,4,+43.281,2000,Mika Häkkinen 🇫🇮
2000 Brazilian Grand Prix 🇧🇷,2,2,71,Ferrari 🇮🇹,2000-03-26,D,,2000,Michael Schumacher 🇩🇪
2000 British Grand Prix 🇬🇧,4,4,60,McLaren 🇬🇧,2000-04-23,1,1:28:50.108,2000,David Coulthard 🇬🇧
2000 Canadian Grand Prix 🇨🇦,8,2,69,Ferrari 🇮🇹,2000-06-18,7,+1:02.216,2000,Michael Schumacher 🇩🇪
2000 European Grand Prix 🇩🇪,6,1,66,Ferrari 🇮🇹,2000-05-21,3,,2000,Michael Schumacher 🇩🇪
