position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,lombardi,0.0,14,us,21,0.5,082957,EAE4ED,Lella Lombardi 🇮🇹,🇺🇸,USA
,laffite,0.0,14,us,12,6.0,082957,EAE4ED,Jacques Laffite 🇫🇷,🇺🇸,USA
,pace,0.0,14,us,6,24.0,444444,243F73,Carlos Pace 🇧🇷,🇺🇸,USA
,depailler,0.0,14,us,9,12.0,444444,274B72,Patrick Depailler 🇫🇷,🇺🇸,USA
,leclere,0.0,14,us,47,0.0,444444,274B72,Michel Leclère 🇫🇷,🇺🇸,USA
,brise,0.0,14,us,19,1.0,444444,888888,Tony Brise 🇬🇧,🇺🇸,USA
,mario_andretti,0.0,14,us,14,5.0,444444,888888,Mario Andretti 🇺🇸,🇺🇸,USA
,reutemann,0.0,14,us,3,37.0,444444,243F73,Carlos Reutemann 🇦🇷,🇺🇸,USA
,jarier,0.0,14,us,18,1.5,444444,888888,Jean-Pierre Jarier 🇫🇷,🇺🇸,USA
,regazzoni,0.0,14,us,5,25.0,16191A,EB212E,Clay Regazzoni 🇨🇭,🇺🇸,USA
,wunderink,0.0,14,us,45,0.0,444444,888888,Roelof Wunderink 🇳🇱,🇺🇸,USA
,lunger,0.0,14,us,29,0.0,444444,FFFFFF,Brett Lunger 🇺🇸,🇺🇸,USA
,henton,0.0,14,us,41,0.0,444444,09630C,Brian Henton 🇬🇧,🇺🇸,USA
,pryce,0.0,14,us,10,8.0,444444,888888,Tom Pryce 🇬🇧,🇺🇸,USA
,pace,0.0,1,ar,15,0.0,444444,243F73,Carlos Pace 🇧🇷,🇦🇷,Argentina
,mario_andretti,0.0,1,ar,17,0.0,444444,888888,Mario Andretti 🇺🇸,🇦🇷,Argentina
,wilds,0.0,1,ar,18,0.0,444444,144D44,Mike Wilds 🇬🇧,🇦🇷,Argentina
,peterson,0.0,1,ar,19,0.0,444444,09630C,Ronnie Peterson 🇸🇪,🇦🇷,Argentina
,laffite,0.0,1,ar,20,0.0,082957,EAE4ED,Jacques Laffite 🇫🇷,🇦🇷,Argentina
,wilson_fittipaldi,0.0,1,ar,21,0.0,444444,888888,Wilson Fittipaldi 🇧🇷,🇦🇷,Argentina
