position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,oliver,0.0,11,us,21,2.0,444444,025839,Jackie Oliver 🇬🇧,🇺🇸,USA
,bell,0.0,11,us,38,0.0,16191A,EB212E,Derek Bell 🇬🇧,🇺🇸,USA
,mario_andretti,0.0,11,us,36,0.0,444444,025839,Mario Andretti 🇺🇸,🇺🇸,USA
,mclaren,0.0,2,es,12,0.0,444444,AAAAAA,Bruce McLaren 🇳🇿,🇪🇸,Spain
,surtees,0.0,2,es,10,0.0,444444,FFFFFF,John Surtees 🇬🇧,🇪🇸,Spain
,siffert,0.0,2,es,9,0.0,444444,025839,Jo Siffert 🇨🇭,🇪🇸,Spain
,amon,0.0,2,es,6,3.0,16191A,EB212E,Chris Amon 🇳🇿,🇪🇸,Spain
,courage,0.0,2,es,13,0.0,444444,144D44,Piers Courage 🇬🇧,🇪🇸,Spain
,rodriguez,0.0,2,es,15,0.0,444444,144D44,Pedro Rodríguez 🇲🇽,🇪🇸,Spain
,ickx,0.0,2,es,17,0.0,16191A,EB212E,Jacky Ickx 🇧🇪,🇪🇸,Spain
,rindt,0.0,2,es,4,4.0,444444,243F73,Jochen Rindt 🇦🇹,🇪🇸,Spain
,jack_brabham,0.0,2,es,19,0.0,444444,243F73,Jack Brabham 🇦🇺,🇪🇸,Spain
,unser,0.0,11,us,35,0.0,444444,144D44,Bobby Unser 🇺🇸,🇺🇸,USA
,beltoise,0.0,11,us,9,11.0,444444,888888,Jean-Pierre Beltoise 🇫🇷,🇺🇸,USA
,amon,0.0,11,us,10,10.0,16191A,EB212E,Chris Amon 🇳🇿,🇺🇸,USA
,bonnier,0.0,11,us,24,1.0,444444,888888,Jo Bonnier 🇸🇪,🇺🇸,USA
,rodriguez,0.0,11,us,6,15.0,444444,144D44,Pedro Rodríguez 🇲🇽,🇺🇸,USA
,surtees,0.0,3,mc,12,0.0,444444,FFFFFF,John Surtees 🇬🇧,🇲🇨,Monaco
,rodriguez,0.0,3,mc,15,0.0,444444,144D44,Pedro Rodríguez 🇲🇽,🇲🇨,Monaco
,siffert,0.0,3,mc,11,0.0,444444,025839,Jo Siffert 🇨🇭,🇲🇨,Monaco
,beltoise,0.0,3,mc,10,3.0,444444,888888,Jean-Pierre Beltoise 🇫🇷,🇲🇨,Monaco
,courage,0.0,3,mc,16,0.0,444444,144D44,Piers Courage 🇬🇧,🇲🇨,Monaco
,gurney,0.0,3,mc,18,0.0,444444,1A284B,Dan Gurney 🇺🇸,🇲🇨,Monaco
,rindt,0.0,3,mc,6,4.0,444444,243F73,Jochen Rindt 🇦🇹,🇲🇨,Monaco
,jack_brabham,0.0,3,mc,20,0.0,444444,243F73,Jack Brabham 🇦🇺,🇲🇨,Monaco
,gavin,0.0,3,mc,22,0.0,444444,3FB2B3,Johnny Servoz-Gavin 🇫🇷,🇲🇨,Monaco
,mclaren,0.0,3,mc,14,0.0,444444,AAAAAA,Bruce McLaren 🇳🇿,🇲🇨,Monaco
,oliver,0.0,3,mc,25,0.0,444444,025839,Jackie Oliver 🇬🇧,🇲🇨,Monaco
,bonnier,0.0,3,mc,21,0.0,444444,888888,Jo Bonnier 🇸🇪,🇲🇨,Monaco
,moser,0.0,3,mc,27,0.0,444444,243F73,Silvio Moser 🇨🇭,🇲🇨,Monaco
,elford,0.0,11,us,17,5.0,444444,888888,Vic Elford 🇬🇧,🇺🇸,USA
,rindt,0.0,11,us,12,8.0,444444,243F73,Jochen Rindt 🇦🇹,🇺🇸,USA
,jack_brabham,0.0,11,us,22,2.0,444444,243F73,Jack Brabham 🇦🇺,🇺🇸,USA
,bianchi,0.0,11,us,16,5.0,444444,888888,Lucien Bianchi 🇧🇪,🇺🇸,USA
,hulme,0.0,11,us,3,33.0,0D1D20,FCA13B,Denny Hulme 🇳🇿,🇺🇸,USA
,courage,0.0,11,us,19,4.0,444444,144D44,Piers Courage 🇬🇧,🇺🇸,USA
,ickx,0.0,10,ca,4,27.0,16191A,EB212E,Jacky Ickx 🇧🇪,🇨🇦,Canada
,bonnier,0.0,10,ca,23,1.0,444444,888888,Jo Bonnier 🇸🇪,🇨🇦,Canada
,courage,0.0,4,be,19,0.0,444444,144D44,Piers Courage 🇬🇧,🇧🇪,Belgium
,hulme,0.0,4,be,2,10.0,444444,AAAAAA,Denny Hulme 🇳🇿,🇧🇪,Belgium
,surtees,0.0,4,be,17,0.0,444444,FFFFFF,John Surtees 🇬🇧,🇧🇪,Belgium
,amon,0.0,4,be,12,3.0,16191A,EB212E,Chris Amon 🇳🇿,🇧🇪,Belgium
,redman,0.0,4,be,11,4.0,444444,888888,Brian Redman 🇬🇧,🇧🇪,Belgium
,attwood,0.0,4,be,6,6.0,444444,144D44,Richard Attwood 🇬🇧,🇧🇪,Belgium
,jack_brabham,0.0,4,be,22,0.0,444444,243F73,Jack Brabham 🇦🇺,🇧🇪,Belgium
,hill,0.0,4,be,1,24.0,444444,025839,Graham Hill 🇬🇧,🇧🇪,Belgium
,rindt,0.0,4,be,10,4.0,444444,243F73,Jochen Rindt 🇦🇹,🇧🇪,Belgium
,bonnier,0.0,4,be,23,0.0,444444,888888,Jo Bonnier 🇸🇪,🇧🇪,Belgium
,surtees,0.0,10,ca,11,8.0,444444,FFFFFF,John Surtees 🇬🇧,🇨🇦,Canada
,brack,0.0,10,ca,35,0.0,444444,025839,Bill Brack 🇨🇦,🇨🇦,Canada
,courage,0.0,10,ca,19,4.0,444444,144D44,Piers Courage 🇬🇧,🇨🇦,Canada
,gurney,0.0,10,ca,24,0.0,444444,AAAAAA,Dan Gurney 🇺🇸,🇨🇦,Canada
,siffert,0.0,10,ca,9,9.0,444444,025839,Jo Siffert 🇨🇭,🇨🇦,Canada
,jack_brabham,0.0,10,ca,21,2.0,444444,243F73,Jack Brabham 🇦🇺,🇨🇦,Canada
,oliver,0.0,10,ca,20,2.0,444444,025839,Jackie Oliver 🇬🇧,🇨🇦,Canada
,rindt,0.0,10,ca,12,8.0,444444,243F73,Jochen Rindt 🇦🇹,🇨🇦,Canada
,pescarolo,0.0,10,ca,30,0.0,444444,888888,Henri Pescarolo 🇫🇷,🇨🇦,Canada
,oliver,0.0,5,nl,15,2.0,444444,025839,Jackie Oliver 🇬🇧,🇳🇱,Netherlands
,gurney,0.0,5,nl,23,0.0,444444,243F73,Dan Gurney 🇺🇸,🇳🇱,Netherlands
,siffert,0.0,5,nl,17,0.0,444444,025839,Jo Siffert 🇨🇭,🇳🇱,Netherlands
,surtees,0.0,5,nl,18,0.0,444444,FFFFFF,John Surtees 🇬🇧,🇳🇱,Netherlands
,courage,0.0,5,nl,21,0.0,444444,144D44,Piers Courage 🇬🇧,🇳🇱,Netherlands
,rindt,0.0,5,nl,12,4.0,444444,243F73,Jochen Rindt 🇦🇹,🇳🇱,Netherlands
,jack_brabham,0.0,5,nl,24,0.0,444444,243F73,Jack Brabham 🇦🇺,🇳🇱,Netherlands
,mclaren,0.0,5,nl,5,9.0,444444,AAAAAA,Bruce McLaren 🇳🇿,🇳🇱,Netherlands
,hulme,0.0,5,nl,4,10.0,444444,AAAAAA,Denny Hulme 🇳🇿,🇳🇱,Netherlands
,bianchi,0.0,5,nl,11,5.0,444444,888888,Lucien Bianchi 🇧🇪,🇳🇱,Netherlands
,bianchi,0.0,10,ca,16,5.0,444444,888888,Lucien Bianchi 🇧🇪,🇨🇦,Canada
,gavin,0.0,10,ca,14,6.0,444444,3FB2B3,Johnny Servoz-Gavin 🇫🇷,🇨🇦,Canada
,amon,0.0,10,ca,8,10.0,16191A,EB212E,Chris Amon 🇳🇿,🇨🇦,Canada
,beltoise,0.0,10,ca,7,11.0,444444,888888,Jean-Pierre Beltoise 🇫🇷,🇨🇦,Canada
,moser,0.0,9,it,22,2.0,444444,243F73,Silvio Moser 🇨🇭,🇮🇹,Italy
,gardner,0.0,9,it,37,0.0,444444,144D44,Frank Gardner 🇦🇺,🇮🇹,Italy
,elford,0.0,9,it,19,3.0,444444,888888,Vic Elford 🇬🇧,🇮🇹,Italy
,bell,0.0,9,it,34,0.0,16191A,EB212E,Derek Bell 🇬🇧,🇮🇹,Italy
,amon,0.0,9,it,7,10.0,16191A,EB212E,Chris Amon 🇳🇿,🇮🇹,Italy
,surtees,0.0,9,it,11,8.0,444444,FFFFFF,John Surtees 🇬🇧,🇮🇹,Italy
,hill,0.0,9,it,1,30.0,444444,025839,Graham Hill 🇬🇧,🇮🇹,Italy
,rodriguez,0.0,6,fr,5,10.0,444444,144D44,Pedro Rodríguez 🇲🇽,🇫🇷,France
,rindt,0.0,6,fr,13,4.0,444444,243F73,Jochen Rindt 🇦🇹,🇫🇷,France
,jack_brabham,0.0,6,fr,25,0.0,444444,243F73,Jack Brabham 🇦🇺,🇫🇷,France
,hill,0.0,6,fr,1,24.0,444444,025839,Graham Hill 🇬🇧,🇫🇷,France
,gavin,0.0,6,fr,26,0.0,444444,888888,Johnny Servoz-Gavin 🇫🇷,🇫🇷,France
,jo_schlesser,0.0,6,fr,29,0.0,444444,FFFFFF,Jo Schlesser 🇫🇷,🇫🇷,France
,gurney,0.0,9,it,24,0.0,444444,1A284B,Dan Gurney 🇺🇸,🇮🇹,Italy
,rodriguez,0.0,9,it,5,11.0,444444,144D44,Pedro Rodríguez 🇲🇽,🇮🇹,Italy
,rindt,0.0,9,it,12,8.0,444444,243F73,Jochen Rindt 🇦🇹,🇮🇹,Italy
,mclaren,0.0,9,it,9,9.0,444444,AAAAAA,Bruce McLaren 🇳🇿,🇮🇹,Italy
,oliver,0.0,9,it,20,2.0,444444,025839,Jackie Oliver 🇬🇧,🇮🇹,Italy
,hobbs,0.0,9,it,28,0.0,444444,FFFFFF,David Hobbs 🇬🇧,🇮🇹,Italy
,stewart,0.0,9,it,3,26.0,444444,3FB2B3,Jackie Stewart 🇬🇧,🇮🇹,Italy
,jack_brabham,0.0,9,it,21,2.0,444444,243F73,Jack Brabham 🇦🇺,🇮🇹,Italy
,rindt,0.0,7,gb,15,4.0,444444,243F73,Jochen Rindt 🇦🇹,🇬🇧,UK
,rodriguez,0.0,7,gb,5,10.0,444444,144D44,Pedro Rodríguez 🇲🇽,🇬🇧,UK
,moser,0.0,7,gb,19,2.0,444444,243F73,Silvio Moser 🇨🇭,🇬🇧,UK
,oliver,0.0,7,gb,18,2.0,444444,025839,Jackie Oliver 🇬🇧,🇬🇧,UK
,widdows,0.0,7,gb,26,0.0,444444,888888,Robin Widdows 🇬🇧,🇬🇧,UK
,hill,0.0,7,gb,1,24.0,444444,025839,Graham Hill 🇬🇧,🇬🇧,UK
,elford,0.0,7,gb,17,3.0,444444,888888,Vic Elford 🇬🇧,🇬🇧,UK
,beltoise,0.0,7,gb,10,9.0,444444,888888,Jean-Pierre Beltoise 🇫🇷,🇬🇧,UK
,attwood,0.0,7,gb,12,6.0,444444,144D44,Richard Attwood 🇬🇧,🇬🇧,UK
,gurney,0.0,7,gb,24,0.0,444444,1A284B,Dan Gurney 🇺🇸,🇬🇧,UK
,bonnier,0.0,7,gb,21,0.0,444444,888888,Jo Bonnier 🇸🇪,🇬🇧,UK
,jack_brabham,0.0,7,gb,25,0.0,444444,243F73,Jack Brabham 🇦🇺,🇬🇧,UK
,siffert,0.0,9,it,8,9.0,444444,025839,Jo Siffert 🇨🇭,🇮🇹,Italy
,elford,0.0,8,de,17,3.0,444444,888888,Vic Elford 🇬🇧,🇩🇪,Germany
,surtees,0.0,8,de,11,8.0,444444,FFFFFF,John Surtees 🇬🇧,🇩🇪,Germany
,bianchi,0.0,8,de,15,5.0,444444,888888,Lucien Bianchi 🇧🇪,🇩🇪,Germany
,siffert,0.0,8,de,7,9.0,444444,025839,Jo Siffert 🇨🇭,🇩🇪,Germany
,beltoise,0.0,8,de,10,9.0,444444,888888,Jean-Pierre Beltoise 🇫🇷,🇩🇪,Germany
,amon,0.0,8,de,6,10.0,16191A,EB212E,Chris Amon 🇳🇿,🇩🇪,Germany
,stewart,0.0,1,za,14,0.0,444444,3FB2B3,Jackie Stewart 🇬🇧,🇿🇦,South Africa
1,mclaren,9.0,4,be,3,9.0,444444,AAAAAA,Bruce McLaren 🇳🇿,🇧🇪,Belgium
1,hill,9.0,12,mx,1,48.0,444444,025839,Graham Hill 🇬🇧,🇲🇽,Mexico
1,hill,9.0,3,mc,1,24.0,444444,025839,Graham Hill 🇬🇧,🇲🇨,Monaco
1,siffert,9.0,7,gb,7,9.0,444444,025839,Jo Siffert 🇨🇭,🇬🇧,UK
1,ickx,9.0,6,fr,2,16.0,16191A,EB212E,Jacky Ickx 🇧🇪,🇫🇷,France
1,hulme,9.0,9,it,4,24.0,444444,AAAAAA,Denny Hulme 🇳🇿,🇮🇹,Italy
1,stewart,9.0,5,nl,2,12.0,444444,3FB2B3,Jackie Stewart 🇬🇧,🇳🇱,Netherlands
1,hulme,9.0,10,ca,2,33.0,444444,AAAAAA,Denny Hulme 🇳🇿,🇨🇦,Canada
1,hill,9.0,2,es,1,15.0,444444,025839,Graham Hill 🇬🇧,🇪🇸,Spain
1,clark,9.0,1,za,1,9.0,444444,025839,Jim Clark 🇬🇧,🇿🇦,South Africa
1,stewart,9.0,11,us,2,36.0,444444,3FB2B3,Jackie Stewart 🇬🇧,🇺🇸,USA
1,stewart,9.0,8,de,2,26.0,444444,3FB2B3,Jackie Stewart 🇬🇧,🇩🇪,Germany
10,jack_brabham,0.0,12,mx,23,2.0,444444,243F73,Jack Brabham 🇦🇺,🇲🇽,Mexico
10,hahne,0.0,8,de,25,0.0,444444,888888,Hubert Hahne 🇩🇪,🇩🇪,Germany
10,amon,0.0,6,fr,15,4.0,16191A,EB212E,Chris Amon 🇳🇿,🇫🇷,France
11,oliver,0.0,8,de,18,2.0,444444,025839,Jackie Oliver 🇬🇧,🇩🇪,Germany
11,siffert,0.0,6,fr,20,0.0,444444,025839,Jo Siffert 🇨🇭,🇫🇷,France
12,ahrens,0.0,8,de,26,0.0,444444,243F73,Kurt Ahrens 🇩🇪,🇩🇪,Germany
13,mclaren,0.0,8,de,8,9.0,0D1D20,FCA13B,Bruce McLaren 🇳🇿,🇩🇪,Germany
14,attwood,0.0,8,de,13,6.0,444444,144D44,Richard Attwood 🇬🇧,🇩🇪,Germany
2,hill,6.0,11,us,1,39.0,444444,025839,Graham Hill 🇬🇧,🇺🇸,USA
2,hill,6.0,1,za,2,6.0,444444,025839,Graham Hill 🇬🇧,🇿🇦,South Africa
2,gavin,6.0,9,it,14,6.0,444444,3FB2B3,Johnny Servoz-Gavin 🇫🇷,🇮🇹,Italy
2,beltoise,6.0,5,nl,7,9.0,444444,888888,Jean-Pierre Beltoise 🇫🇷,🇳🇱,Netherlands
2,hill,6.0,8,de,1,30.0,444444,025839,Graham Hill 🇬🇧,🇩🇪,Germany
2,surtees,6.0,6,fr,10,6.0,444444,FFFFFF,John Surtees 🇬🇧,🇫🇷,France
2,amon,6.0,7,gb,6,10.0,16191A,EB212E,Chris Amon 🇳🇿,🇬🇧,UK
2,attwood,6.0,3,mc,4,6.0,444444,144D44,Richard Attwood 🇬🇧,🇲🇨,Monaco
2,mclaren,6.0,12,mx,5,22.0,444444,AAAAAA,Bruce McLaren 🇳🇿,🇲🇽,Mexico
2,hulme,6.0,2,es,3,8.0,444444,AAAAAA,Denny Hulme 🇳🇿,🇪🇸,Spain
2,mclaren,6.0,10,ca,5,15.0,444444,AAAAAA,Bruce McLaren 🇳🇿,🇨🇦,Canada
2,rodriguez,6.0,4,be,5,6.0,444444,144D44,Pedro Rodríguez 🇲🇽,🇧🇪,Belgium
3,surtees,4.0,11,us,7,12.0,444444,FFFFFF,John Surtees 🇬🇧,🇺🇸,USA
3,rindt,4.0,8,de,12,8.0,444444,243F73,Jochen Rindt 🇦🇹,🇩🇪,Germany
3,bianchi,4.0,3,mc,8,4.0,444444,888888,Lucien Bianchi 🇧🇪,🇲🇨,Monaco
3,rindt,4.0,1,za,3,4.0,444444,243F73,Jochen Rindt 🇦🇹,🇿🇦,South Africa
3,rodriguez,4.0,10,ca,6,15.0,444444,144D44,Pedro Rodríguez 🇲🇽,🇨🇦,Canada
3,rodriguez,4.0,5,nl,3,10.0,444444,144D44,Pedro Rodríguez 🇲🇽,🇳🇱,Netherlands
3,ickx,4.0,4,be,9,4.0,16191A,EB212E,Jacky Ickx 🇧🇪,🇧🇪,Belgium
3,ickx,4.0,9,it,2,27.0,16191A,EB212E,Jacky Ickx 🇧🇪,🇮🇹,Italy
3,redman,4.0,2,es,5,4.0,444444,888888,Brian Redman 🇬🇧,🇪🇸,Spain
3,stewart,4.0,6,fr,3,16.0,444444,3FB2B3,Jackie Stewart 🇬🇧,🇫🇷,France
3,ickx,4.0,7,gb,2,20.0,16191A,EB212E,Jacky Ickx 🇧🇪,🇬🇧,UK
3,oliver,4.0,12,mx,15,6.0,444444,025839,Jackie Oliver 🇬🇧,🇲🇽,Mexico
4,ickx,3.0,5,nl,8,7.0,16191A,EB212E,Jacky Ickx 🇧🇪,🇳🇱,Netherlands
4,stewart,3.0,4,be,13,3.0,444444,3FB2B3,Jackie Stewart 🇬🇧,🇧🇪,Belgium
4,hulme,3.0,7,gb,4,15.0,444444,AAAAAA,Denny Hulme 🇳🇿,🇬🇧,UK
4,scarfiotti,3.0,3,mc,5,6.0,444444,888888,Ludovico Scarfiotti 🇮🇹,🇲🇨,Monaco
4,elford,3.0,6,fr,16,3.0,444444,888888,Vic Elford 🇬🇧,🇫🇷,France
4,rodriguez,3.0,12,mx,6,18.0,444444,144D44,Pedro Rodríguez 🇲🇽,🇲🇽,Mexico
4,gurney,3.0,11,us,20,3.0,444444,AAAAAA,Dan Gurney 🇺🇸,🇺🇸,USA
4,hill,3.0,10,ca,1,33.0,444444,025839,Graham Hill 🇬🇧,🇨🇦,Canada
4,amon,3.0,1,za,4,3.0,16191A,EB212E,Chris Amon 🇳🇿,🇿🇦,South Africa
4,scarfiotti,3.0,2,es,7,3.0,444444,888888,Ludovico Scarfiotti 🇮🇹,🇪🇸,Spain
4,courage,3.0,9,it,18,4.0,444444,144D44,Piers Courage 🇬🇧,🇮🇹,Italy
4,ickx,3.0,8,de,3,23.0,16191A,EB212E,Jacky Ickx 🇧🇪,🇩🇪,Germany
5,beltoise,2.0,2,es,8,3.0,444444,3FB2B3,Jean-Pierre Beltoise 🇫🇷,🇪🇸,Spain
5,beltoise,2.0,9,it,6,11.0,444444,888888,Jean-Pierre Beltoise 🇫🇷,🇮🇹,Italy
5,surtees,2.0,7,gb,11,8.0,444444,FFFFFF,John Surtees 🇬🇧,🇬🇧,UK
5,bonnier,2.0,12,mx,22,3.0,444444,FFFFFF,Jo Bonnier 🇸🇪,🇲🇽,Mexico
5,siffert,2.0,11,us,8,11.0,444444,025839,Jo Siffert 🇨🇭,🇺🇸,USA
5,jack_brabham,2.0,8,de,20,2.0,444444,243F73,Jack Brabham 🇦🇺,🇩🇪,Germany
5,hulme,2.0,3,mc,2,10.0,444444,AAAAAA,Denny Hulme 🇳🇿,🇲🇨,Monaco
5,oliver,2.0,4,be,15,2.0,444444,025839,Jackie Oliver 🇬🇧,🇧🇪,Belgium
5,hulme,2.0,1,za,5,2.0,444444,888888,Denny Hulme 🇳🇿,🇿🇦,South Africa
5,elford,2.0,10,ca,17,5.0,444444,888888,Vic Elford 🇬🇧,🇨🇦,Canada
5,hulme,2.0,6,fr,4,12.0,444444,AAAAAA,Denny Hulme 🇳🇿,🇫🇷,France
5,moser,2.0,5,nl,16,2.0,444444,243F73,Silvio Moser 🇨🇭,🇳🇱,Netherlands
6,bianchi,1.0,4,be,8,5.0,444444,888888,Lucien Bianchi 🇧🇪,🇧🇪,Belgium
6,mclaren,1.0,11,us,5,16.0,444444,AAAAAA,Bruce McLaren 🇳🇿,🇺🇸,USA
6,amon,1.0,5,nl,14,4.0,16191A,EB212E,Chris Amon 🇳🇿,🇳🇱,Netherlands
6,bonnier,1.0,9,it,23,1.0,444444,888888,Jo Bonnier 🇸🇪,🇮🇹,Italy
6,stewart,1.0,7,gb,3,17.0,444444,3FB2B3,Jackie Stewart 🇬🇧,🇬🇧,UK
6,rodriguez,1.0,8,de,5,11.0,444444,144D44,Pedro Rodríguez 🇲🇽,🇩🇪,Germany
6,beltoise,1.0,1,za,6,1.0,444444,3FB2B3,Jean-Pierre Beltoise 🇫🇷,🇿🇦,South Africa
6,stewart,1.0,10,ca,3,27.0,444444,3FB2B3,Jackie Stewart 🇬🇧,🇨🇦,Canada
6,courage,1.0,6,fr,19,1.0,444444,144D44,Piers Courage 🇬🇧,🇫🇷,France
6,siffert,1.0,12,mx,7,12.0,444444,025839,Jo Siffert 🇨🇭,🇲🇽,Mexico
7,siffert,0.0,4,be,16,0.0,444444,025839,Jo Siffert 🇨🇭,🇧🇪,Belgium
7,mclaren,0.0,7,gb,8,9.0,444444,AAAAAA,Bruce McLaren 🇳🇿,🇬🇧,UK
7,siffert,0.0,1,za,7,0.0,444444,1A2446,Jo Siffert 🇨🇭,🇿🇦,South Africa
7,attwood,0.0,5,nl,9,6.0,444444,144D44,Richard Attwood 🇬🇧,🇳🇱,Netherlands
7,stewart,0.0,12,mx,2,36.0,444444,3FB2B3,Jackie Stewart 🇬🇧,🇲🇽,Mexico
7,hulme,0.0,8,de,4,15.0,444444,AAAAAA,Denny Hulme 🇳🇿,🇩🇪,Germany
7,attwood,0.0,6,fr,9,6.0,444444,144D44,Richard Attwood 🇬🇧,🇫🇷,France
8,elford,0.0,12,mx,18,5.0,444444,888888,Vic Elford 🇬🇧,🇲🇽,Mexico
8,beltoise,0.0,4,be,14,3.0,444444,888888,Jean-Pierre Beltoise 🇫🇷,🇧🇪,Belgium
8,surtees,0.0,1,za,8,0.0,444444,FFFFFF,John Surtees 🇬🇧,🇿🇦,South Africa
8,courage,0.0,8,de,21,1.0,444444,144D44,Piers Courage 🇬🇧,🇩🇪,Germany
8,bonnier,0.0,5,nl,19,0.0,444444,888888,Jo Bonnier 🇸🇪,🇳🇱,Netherlands
8,mclaren,0.0,6,fr,6,9.0,444444,AAAAAA,Bruce McLaren 🇳🇿,🇫🇷,France
8,courage,0.0,7,gb,20,1.0,444444,144D44,Piers Courage 🇬🇧,🇬🇧,UK
9,pescarolo,0.0,12,mx,25,0.0,444444,888888,Henri Pescarolo 🇫🇷,🇲🇽,Mexico
9,love,0.0,1,za,9,0.0,444444,243F73,John Love 🇿🇼,🇿🇦,South Africa
9,hill,0.0,5,nl,1,24.0,444444,025839,Graham Hill 🇬🇧,🇳🇱,Netherlands
9,beltoise,0.0,6,fr,8,9.0,444444,888888,Jean-Pierre Beltoise 🇫🇷,🇫🇷,France
9,gurney,0.0,8,de,23,0.0,444444,1A284B,Dan Gurney 🇺🇸,🇩🇪,Germany
