name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
1960 Argentine Grand Prix 🇦🇷,6,15,1960-02-07T00:00:00.000Z,9,1960,Innes Ireland 🇬🇧,Team Lotus 🇬🇧,1,2,77,,0.0
1960 Argentine Grand Prix 🇦🇷,R,15,1960-02-07T00:00:00.000Z,9,1960,Alan Stacey 🇬🇧,Team Lotus 🇬🇧,1,14,77,,0.0
