position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,trevor_taylor,0.0,8,it,21,0.0,444444,888888,Trevor Taylor 🇬🇧,🇮🇹,Italy
,hill,0.0,8,it,1,32.0,444444,144D44,Graham Hill 🇬🇧,🇮🇹,Italy
,hailwood,0.0,8,it,18,1.0,444444,457439,Mike Hailwood 🇬🇧,🇮🇹,Italy
,jack_brabham,0.0,2,nl,17,0.0,444444,243F73,Jack Brabham 🇦🇺,🇳🇱,Netherlands
,gurney,0.0,2,nl,15,0.0,444444,243F73,Dan Gurney 🇺🇸,🇳🇱,Netherlands
,bandini,0.0,2,nl,13,0.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇳🇱,Netherlands
,beaufort,0.0,2,nl,19,0.0,444444,DDDDDD,Carel Godin de Beaufort 🇳🇱,🇳🇱,Netherlands
,maggs,0.0,2,nl,20,0.0,444444,144D44,Tony Maggs 🇿🇦,🇳🇱,Netherlands
,bucknum,0.0,8,it,25,0.0,444444,FFFFFF,Ronnie Bucknum 🇺🇸,🇮🇹,Italy
,trintignant,0.0,8,it,16,2.0,444444,144D44,Maurice Trintignant 🇫🇷,🇮🇹,Italy
,cabral,0.0,8,it,29,0.0,444444,888888,Mário de Araújo Cabral 🇵🇹,🇮🇹,Italy
,hill,0.0,7,at,1,32.0,444444,144D44,Graham Hill 🇬🇧,🇦🇹,Austria
,amon,0.0,7,at,15,2.0,444444,025839,Chris Amon 🇳🇿,🇦🇹,Austria
,surtees,0.0,7,at,3,19.0,16191A,EB212E,John Surtees 🇬🇧,🇦🇹,Austria
,siffert,0.0,7,at,12,3.0,444444,888888,Jo Siffert 🇨🇭,🇦🇹,Austria
,trevor_taylor,0.0,7,at,20,0.0,444444,888888,Trevor Taylor 🇬🇧,🇦🇹,Austria
,clark,0.0,7,at,2,30.0,444444,025839,Jim Clark 🇬🇧,🇦🇹,Austria
,spence,0.0,7,at,21,0.0,444444,025839,Mike Spence 🇬🇧,🇦🇹,Austria
,revson,0.0,3,be,23,0.0,444444,025839,Peter Revson 🇺🇸,🇧🇪,Belgium
,siffert,0.0,3,be,16,0.0,444444,243F73,Jo Siffert 🇨🇭,🇧🇪,Belgium
,phil_hill,0.0,3,be,14,0.0,444444,273027,Phil Hill 🇺🇸,🇧🇪,Belgium
,bandini,0.0,3,be,17,0.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇧🇪,Belgium
,andre_pilette,0.0,3,be,20,0.0,444444,888888,André Pilette 🇧🇪,🇧🇪,Belgium
,bonnier,0.0,3,be,8,2.0,444444,243F73,Jo Bonnier 🇸🇪,🇧🇪,Belgium
,surtees,0.0,3,be,6,6.0,16191A,EB212E,John Surtees 🇬🇧,🇧🇪,Belgium
,amon,0.0,3,be,9,2.0,444444,457439,Chris Amon 🇳🇿,🇧🇪,Belgium
,mclaren,0.0,7,at,9,7.0,444444,273027,Bruce McLaren 🇳🇿,🇦🇹,Austria
,gurney,0.0,7,at,8,10.0,444444,243F73,Dan Gurney 🇺🇸,🇦🇹,Austria
,phil_hill,0.0,7,at,17,1.0,444444,273027,Phil Hill 🇺🇸,🇦🇹,Austria
,rindt,0.0,7,at,26,0.0,444444,888888,Jochen Rindt 🇦🇹,🇦🇹,Austria
,andre_pilette,0.0,6,de,26,0.0,444444,888888,André Pilette 🇧🇪,🇩🇪,Germany
,hailwood,0.0,6,de,16,1.0,444444,457439,Mike Hailwood 🇬🇧,🇩🇪,Germany
,bonnier,0.0,6,de,11,2.0,444444,888888,Jo Bonnier 🇸🇪,🇩🇪,Germany
,phil_hill,0.0,6,de,15,1.0,444444,273027,Phil Hill 🇺🇸,🇩🇪,Germany
,baghetti,0.0,6,de,20,0.0,444444,144D44,Giancarlo Baghetti 🇮🇹,🇩🇪,Germany
,barth,0.0,6,de,28,0.0,444444,273027,Edgar Barth 🇩🇪,🇩🇪,Germany
,anderson,0.0,6,de,14,1.0,444444,243F73,Bob Anderson 🇬🇧,🇩🇪,Germany
,mclaren,0.0,6,de,8,7.0,444444,273027,Bruce McLaren 🇳🇿,🇩🇪,Germany
,ireland,0.0,4,fr,18,0.0,444444,888888,Innes Ireland 🇬🇧,🇫🇷,France
,clark,0.0,4,fr,1,21.0,444444,025839,Jim Clark 🇬🇧,🇫🇷,France
,surtees,0.0,4,fr,8,6.0,16191A,EB212E,John Surtees 🇬🇧,🇫🇷,France
,trevor_taylor,0.0,4,fr,14,0.0,444444,888888,Trevor Taylor 🇬🇧,🇫🇷,France
,siffert,0.0,4,fr,16,0.0,444444,888888,Jo Siffert 🇨🇭,🇫🇷,France
,clark,0.0,6,de,2,30.0,444444,025839,Jim Clark 🇬🇧,🇩🇪,Germany
,attwood,0.0,5,gb,29,0.0,444444,144D44,Richard Attwood 🇬🇧,🇬🇧,UK
,trintignant,0.0,5,gb,20,0.0,444444,144D44,Maurice Trintignant 🇫🇷,🇬🇧,UK
,gardner,0.0,5,gb,28,0.0,444444,07316F,Frank Gardner 🇦🇺,🇬🇧,UK
,mclaren,0.0,5,gb,8,7.0,444444,273027,Bruce McLaren 🇳🇿,🇬🇧,UK
,amon,0.0,5,gb,11,2.0,444444,457439,Chris Amon 🇳🇿,🇬🇧,UK
,hailwood,0.0,5,gb,14,1.0,444444,457439,Mike Hailwood 🇬🇧,🇬🇧,UK
,trevor_taylor,0.0,5,gb,15,0.0,444444,457439,Trevor Taylor 🇬🇧,🇬🇧,UK
,raby,0.0,5,gb,26,0.0,444444,888888,Ian Raby 🇬🇧,🇬🇧,UK
,maggs,0.0,5,gb,24,0.0,444444,144D44,Tony Maggs 🇿🇦,🇬🇧,UK
,revson,0.0,5,gb,23,0.0,444444,457439,Peter Revson 🇺🇸,🇬🇧,UK
,bonnier,0.0,5,gb,10,2.0,444444,888888,Jo Bonnier 🇸🇪,🇬🇧,UK
,mclaren,0.0,1,mc,14,0.0,444444,273027,Bruce McLaren 🇳🇿,🇲🇨,Monaco
1,clark,9.0,3,be,1,21.0,444444,025839,Jim Clark 🇬🇧,🇧🇪,Belgium
1,gurney,9.0,4,fr,5,10.0,444444,243F73,Dan Gurney 🇺🇸,🇫🇷,France
1,clark,9.0,5,gb,1,30.0,444444,025839,Jim Clark 🇬🇧,🇬🇧,UK
1,surtees,9.0,8,it,3,28.0,16191A,EB212E,John Surtees 🇬🇧,🇮🇹,Italy
1,bandini,9.0,7,at,5,15.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇦🇹,Austria
1,hill,9.0,1,mc,1,9.0,444444,144D44,Graham Hill 🇬🇧,🇲🇨,Monaco
1,surtees,9.0,6,de,3,19.0,16191A,EB212E,John Surtees 🇬🇧,🇩🇪,Germany
1,hill,9.0,9,us,1,39.0,444444,144D44,Graham Hill 🇬🇧,🇺🇸,USA
1,clark,9.0,2,nl,1,12.0,444444,025839,Jim Clark 🇬🇧,🇳🇱,Netherlands
1,gurney,9.0,10,mx,6,19.0,444444,243F73,Dan Gurney 🇺🇸,🇲🇽,Mexico
10,bandini,0.0,1,mc,10,0.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇲🇨,Monaco
10,solana,0.0,10,mx,26,0.0,444444,025839,Moisés Solana 🇲🇽,🇲🇽,Mexico
10,amon,0.0,4,fr,10,2.0,444444,457439,Chris Amon 🇳🇿,🇫🇷,France
10,gurney,0.0,6,de,7,10.0,444444,243F73,Dan Gurney 🇺🇸,🇩🇪,Germany
10,ireland,0.0,3,be,18,0.0,444444,888888,Innes Ireland 🇬🇧,🇧🇪,Belgium
10,baghetti,0.0,2,nl,14,0.0,444444,144D44,Giancarlo Baghetti 🇮🇹,🇳🇱,Netherlands
10,gurney,0.0,8,it,9,10.0,444444,243F73,Dan Gurney 🇺🇸,🇮🇹,Italy
10,ireland,0.0,5,gb,19,0.0,444444,888888,Innes Ireland 🇬🇧,🇬🇧,UK
11,siffert,0.0,5,gb,17,0.0,444444,888888,Jo Siffert 🇨🇭,🇬🇧,UK
11,ginther,0.0,2,nl,4,6.0,444444,144D44,Richie Ginther 🇺🇸,🇳🇱,Netherlands
11,anderson,0.0,8,it,10,5.0,444444,243F73,Bob Anderson 🇬🇧,🇮🇹,Italy
11,amon,0.0,6,de,12,2.0,444444,457439,Chris Amon 🇳🇿,🇩🇪,Germany
11,hill,0.0,10,mx,2,39.0,444444,144D44,Graham Hill 🇬🇧,🇲🇽,Mexico
11,trintignant,0.0,4,fr,19,0.0,444444,144D44,Maurice Trintignant 🇫🇷,🇫🇷,France
12,hailwood,0.0,2,nl,9,1.0,444444,457439,Mike Hailwood 🇬🇧,🇳🇱,Netherlands
12,ireland,0.0,10,mx,14,4.0,444444,888888,Innes Ireland 🇬🇧,🇲🇽,Mexico
12,jack_brabham,0.0,6,de,6,11.0,444444,243F73,Jack Brabham 🇦🇺,🇩🇪,Germany
12,bonnier,0.0,8,it,14,3.0,444444,243F73,Jo Bonnier 🇸🇪,🇮🇹,Italy
12,baghetti,0.0,5,gb,16,0.0,444444,144D44,Giancarlo Baghetti 🇮🇹,🇬🇧,UK
12,anderson,0.0,4,fr,11,1.0,444444,243F73,Bob Anderson 🇬🇧,🇫🇷,France
13,revson,0.0,8,it,24,0.0,444444,457439,Peter Revson 🇺🇸,🇮🇹,Italy
13,bucknum,0.0,6,de,23,0.0,444444,FFFFFF,Ronnie Bucknum 🇺🇸,🇩🇪,Germany
13,gurney,0.0,5,gb,6,10.0,444444,243F73,Dan Gurney 🇺🇸,🇬🇧,UK
13,siffert,0.0,2,nl,12,0.0,444444,888888,Jo Siffert 🇨🇭,🇳🇱,Netherlands
13,sharp,0.0,10,mx,28,0.0,444444,888888,Hap Sharp 🇺🇸,🇲🇽,Mexico
14,revson,0.0,6,de,24,0.0,444444,457439,Peter Revson 🇺🇸,🇩🇪,Germany
14,jack_brabham,0.0,8,it,7,11.0,444444,243F73,Jack Brabham 🇦🇺,🇮🇹,Italy
14,taylor,0.0,5,gb,21,0.0,444444,273027,John Taylor 🇬🇧,🇬🇧,UK
15,clark,0.0,8,it,2,30.0,444444,025839,Jim Clark 🇬🇧,🇮🇹,Italy
2,hill,6.0,6,de,1,32.0,444444,144D44,Graham Hill 🇬🇧,🇩🇪,Germany
2,ginther,6.0,1,mc,2,6.0,444444,144D44,Richie Ginther 🇺🇸,🇲🇨,Monaco
2,mclaren,6.0,8,it,6,13.0,444444,273027,Bruce McLaren 🇳🇿,🇮🇹,Italy
2,mclaren,6.0,3,be,5,6.0,444444,273027,Bruce McLaren 🇳🇿,🇧🇪,Belgium
2,surtees,6.0,10,mx,1,40.0,16191A,EB212E,John Surtees 🇬🇧,🇲🇽,Mexico
2,hill,6.0,5,gb,2,26.0,444444,144D44,Graham Hill 🇬🇧,🇬🇧,UK
2,surtees,6.0,2,nl,5,6.0,16191A,EB212E,John Surtees 🇬🇧,🇳🇱,Netherlands
2,surtees,6.0,9,us,2,34.0,16191A,EB212E,John Surtees 🇬🇧,🇺🇸,USA
2,hill,6.0,4,fr,2,20.0,444444,144D44,Graham Hill 🇬🇧,🇫🇷,France
2,ginther,6.0,7,at,4,17.0,444444,144D44,Richie Ginther 🇺🇸,🇦🇹,Austria
3,bandini,4.0,8,it,5,19.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇮🇹,Italy
3,arundell,4.0,2,nl,3,8.0,444444,025839,Peter Arundell 🇬🇧,🇳🇱,Netherlands
3,siffert,4.0,9,us,10,7.0,444444,888888,Jo Siffert 🇨🇭,🇺🇸,USA
3,jack_brabham,4.0,4,fr,6,8.0,444444,243F73,Jack Brabham 🇦🇺,🇫🇷,France
3,surtees,4.0,5,gb,7,10.0,16191A,EB212E,John Surtees 🇬🇧,🇬🇧,UK
3,bandini,4.0,6,de,9,6.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇩🇪,Germany
3,bandini,4.0,10,mx,4,23.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇲🇽,Mexico
3,jack_brabham,4.0,3,be,7,4.0,444444,243F73,Jack Brabham 🇦🇺,🇧🇪,Belgium
3,arundell,4.0,1,mc,3,4.0,444444,025839,Peter Arundell 🇬🇧,🇲🇨,Monaco
3,anderson,4.0,7,at,10,5.0,444444,243F73,Bob Anderson 🇬🇧,🇦🇹,Austria
4,ginther,3.0,8,it,4,20.0,444444,144D44,Richie Ginther 🇺🇸,🇮🇹,Italy
4,hill,3.0,2,nl,2,12.0,444444,144D44,Graham Hill 🇬🇧,🇳🇱,Netherlands
4,clark,3.0,1,mc,4,3.0,444444,025839,Jim Clark 🇬🇧,🇲🇨,Monaco
4,ginther,3.0,9,us,4,23.0,444444,144D44,Richie Ginther 🇺🇸,🇺🇸,USA
4,arundell,3.0,4,fr,4,11.0,444444,025839,Peter Arundell 🇬🇧,🇫🇷,France
4,jack_brabham,3.0,5,gb,5,11.0,444444,243F73,Jack Brabham 🇦🇺,🇬🇧,UK
4,ginther,3.0,3,be,3,9.0,444444,144D44,Richie Ginther 🇺🇸,🇧🇪,Belgium
4,spence,3.0,10,mx,12,4.0,444444,025839,Mike Spence 🇬🇧,🇲🇽,Mexico
4,siffert,3.0,6,de,10,3.0,444444,888888,Jo Siffert 🇨🇭,🇩🇪,Germany
4,maggs,3.0,7,at,11,4.0,444444,144D44,Tony Maggs 🇿🇦,🇦🇹,Austria
5,ireland,2.0,8,it,12,4.0,444444,888888,Innes Ireland 🇬🇧,🇮🇹,Italy
5,amon,2.0,2,nl,7,2.0,444444,457439,Chris Amon 🇳🇿,🇳🇱,Netherlands
5,ireland,2.0,7,at,14,2.0,444444,888888,Innes Ireland 🇬🇧,🇦🇹,Austria
5,hansgen,2.0,9,us,17,2.0,444444,025839,Walt Hansgen 🇺🇸,🇺🇸,USA
5,bonnier,2.0,1,mc,5,2.0,444444,273027,Jo Bonnier 🇸🇪,🇲🇨,Monaco
5,clark,2.0,10,mx,3,32.0,444444,025839,Jim Clark 🇬🇧,🇲🇽,Mexico
5,ginther,2.0,4,fr,3,11.0,444444,144D44,Richie Ginther 🇺🇸,🇫🇷,France
5,bandini,2.0,5,gb,9,2.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇬🇧,UK
5,trintignant,2.0,6,de,13,2.0,444444,144D44,Maurice Trintignant 🇫🇷,🇩🇪,Germany
5,hill,2.0,3,be,2,14.0,444444,144D44,Graham Hill 🇬🇧,🇧🇪,Belgium
6,maggs,1.0,6,de,17,1.0,444444,144D44,Tony Maggs 🇿🇦,🇩🇪,Germany
6,gurney,1.0,3,be,12,1.0,444444,243F73,Dan Gurney 🇺🇸,🇧🇪,Belgium
6,rodriguez,1.0,10,mx,22,1.0,16191A,EB212E,Pedro Rodríguez 🇲🇽,🇲🇽,Mexico
6,phil_hill,1.0,5,gb,13,1.0,444444,273027,Phil Hill 🇺🇸,🇬🇧,UK
6,hailwood,1.0,1,mc,6,1.0,444444,457439,Mike Hailwood 🇬🇧,🇲🇨,Monaco
6,mclaren,1.0,4,fr,7,7.0,444444,273027,Bruce McLaren 🇳🇿,🇫🇷,France
6,trevor_taylor,1.0,9,us,19,1.0,444444,888888,Trevor Taylor 🇬🇧,🇺🇸,USA
6,bonnier,1.0,7,at,13,3.0,444444,243F73,Jo Bonnier 🇸🇪,🇦🇹,Austria
6,spence,1.0,8,it,19,1.0,444444,025839,Mike Spence 🇬🇧,🇮🇹,Italy
6,anderson,1.0,2,nl,8,1.0,444444,243F73,Bob Anderson 🇬🇧,🇳🇱,Netherlands
7,mclaren,0.0,2,nl,10,0.0,444444,273027,Bruce McLaren 🇳🇿,🇳🇱,Netherlands
7,siffert,0.0,8,it,13,3.0,444444,888888,Jo Siffert 🇨🇭,🇮🇹,Italy
7,clark,0.0,9,us,3,30.0,444444,025839,Jim Clark 🇬🇧,🇺🇸,USA
7,phil_hill,0.0,4,fr,13,0.0,444444,273027,Phil Hill 🇺🇸,🇫🇷,France
7,anderson,0.0,5,gb,12,1.0,444444,243F73,Bob Anderson 🇬🇧,🇬🇧,UK
7,mclaren,0.0,10,mx,7,13.0,444444,273027,Bruce McLaren 🇳🇿,🇲🇽,Mexico
7,trevor_taylor,0.0,3,be,13,0.0,444444,888888,Trevor Taylor 🇬🇧,🇧🇪,Belgium
7,ginther,0.0,6,de,4,11.0,444444,144D44,Richie Ginther 🇺🇸,🇩🇪,Germany
7,baghetti,0.0,7,at,19,0.0,444444,144D44,Giancarlo Baghetti 🇮🇹,🇦🇹,Austria
7,anderson,0.0,1,mc,7,0.0,444444,243F73,Bob Anderson 🇬🇧,🇲🇨,Monaco
8,phil_hill,0.0,2,nl,11,0.0,444444,273027,Phil Hill 🇺🇸,🇳🇱,Netherlands
8,hailwood,0.0,7,at,18,1.0,444444,457439,Mike Hailwood 🇬🇧,🇦🇹,Austria
8,siffert,0.0,1,mc,8,0.0,444444,457439,Jo Siffert 🇨🇭,🇲🇨,Monaco
8,spence,0.0,6,de,19,0.0,444444,025839,Mike Spence 🇬🇧,🇩🇪,Germany
8,ginther,0.0,10,mx,5,23.0,444444,144D44,Richie Ginther 🇺🇸,🇲🇽,Mexico
8,baghetti,0.0,3,be,15,0.0,444444,144D44,Giancarlo Baghetti 🇮🇹,🇧🇪,Belgium
8,ginther,0.0,5,gb,3,11.0,444444,144D44,Richie Ginther 🇺🇸,🇬🇧,UK
8,hailwood,0.0,4,fr,12,1.0,444444,457439,Mike Hailwood 🇬🇧,🇫🇷,France
8,baghetti,0.0,8,it,20,0.0,444444,144D44,Giancarlo Baghetti 🇮🇹,🇮🇹,Italy
8,hailwood,0.0,9,us,20,1.0,444444,457439,Mike Hailwood 🇬🇧,🇺🇸,USA
9,phil_hill,0.0,1,mc,9,0.0,444444,273027,Phil Hill 🇺🇸,🇲🇨,Monaco
9,mitter,0.0,6,de,21,0.0,444444,025839,Gerhard Mitter 🇩🇪,🇩🇪,Germany
9,jack_brabham,0.0,7,at,6,11.0,444444,243F73,Jack Brabham 🇦🇺,🇦🇹,Austria
9,phil_hill,0.0,10,mx,19,1.0,444444,273027,Phil Hill 🇺🇸,🇲🇽,Mexico
9,bandini,0.0,4,fr,17,0.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇫🇷,France
9,spence,0.0,5,gb,18,0.0,444444,025839,Mike Spence 🇬🇧,🇬🇧,UK
9,arundell,0.0,3,be,4,8.0,444444,025839,Peter Arundell 🇬🇧,🇧🇪,Belgium
9,scarfiotti,0.0,8,it,23,0.0,16191A,EB212E,Ludovico Scarfiotti 🇮🇹,🇮🇹,Italy
9,bonnier,0.0,2,nl,6,2.0,444444,888888,Jo Bonnier 🇸🇪,🇳🇱,Netherlands
