position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,claes,0.0,8,it,37,0.0,444444,888888,Johnny Claes 🇧🇪,🇮🇹,Italy
,dusio,0.0,8,it,105,0.0,444444,888888,Piero Dusio 🇮🇹,🇮🇹,Italy
,hans_stuck,0.0,8,it,80,0.0,16191A,EB212E,Hans von Stuck 🇩🇪,🇮🇹,Italy
,macklin,0.0,8,it,34,0.0,444444,888888,Lance Macklin 🇬🇧,🇮🇹,Italy
,aston,0.0,8,it,87,0.0,444444,888888,Bill Aston 🇬🇧,🇮🇹,Italy
,gaze,0.0,8,it,62,0.0,444444,888888,Tony Gaze 🇦🇺,🇮🇹,Italy
,whitehead,0.0,8,it,47,0.0,16191A,EB212E,Peter Whitehead 🇬🇧,🇮🇹,Italy
,collins,0.0,8,it,26,0.0,444444,888888,Peter Collins 🇬🇧,🇮🇹,Italy
,bira,0.0,1,ch,9,0.0,444444,888888,Prince Bira 🇹🇭,🇨🇭,Switzerland
,simon,0.0,1,ch,11,0.0,16191A,EB212E,André Simon 🇫🇷,🇨🇭,Switzerland
,schell,0.0,1,ch,12,0.0,444444,C0BEC3,Harry Schell 🇺🇸,🇨🇭,Switzerland
,moss,0.0,1,ch,13,0.0,444444,888888,Stirling Moss 🇬🇧,🇨🇭,Switzerland
,macklin,0.0,1,ch,14,0.0,444444,888888,Lance Macklin 🇬🇧,🇨🇭,Switzerland
,farina,0.0,1,ch,10,0.0,16191A,EB212E,Nino Farina 🇮🇹,🇨🇭,Switzerland
,collins,0.0,1,ch,16,0.0,444444,888888,Peter Collins 🇬🇧,🇨🇭,Switzerland
,abecassis,0.0,1,ch,17,0.0,444444,888888,George Abecassis 🇬🇧,🇨🇭,Switzerland
,hans_stuck,0.0,1,ch,18,0.0,444444,888888,Hans von Stuck 🇩🇪,🇨🇭,Switzerland
,ulmen,0.0,1,ch,19,0.0,444444,888888,Toni Ulmen 🇩🇪,🇨🇭,Switzerland
,rosier,0.0,1,ch,20,0.0,16191A,EB212E,Louis Rosier 🇫🇷,🇨🇭,Switzerland
,terra,0.0,1,ch,21,0.0,444444,888888,Max de Terra 🇨🇭,🇨🇭,Switzerland
,farina,0.0,1,ch,10,0.0,16191A,EB212E,Nino Farina 🇮🇹,🇨🇭,Switzerland
,graffenried,0.0,8,it,24,0.0,444444,C0BEC3,Toulo de Graffenried 🇨🇭,🇮🇹,Italy
,crespo,0.0,8,it,94,0.0,444444,C0BEC3,Alberto Crespo 🇦🇷,🇮🇹,Italy
,tornaco,0.0,8,it,29,0.0,16191A,EB212E,Charles de Tornaco 🇧🇪,🇮🇹,Italy
,bayol,0.0,8,it,90,0.0,444444,888888,Élie Bayol 🇫🇷,🇮🇹,Italy
,fischer,0.0,8,it,4,10.0,16191A,EB212E,Rudi Fischer 🇨🇭,🇮🇹,Italy
,mcalpine,0.0,8,it,64,0.0,444444,888888,Kenneth McAlpine 🇬🇧,🇮🇹,Italy
,trintignant,0.0,8,it,17,2.0,444444,888888,Maurice Trintignant 🇫🇷,🇮🇹,Italy
,rol,0.0,8,it,84,0.0,444444,C0BEC3,Franco Rol 🇮🇹,🇮🇹,Italy
,hawthorn,0.0,8,it,5,10.0,444444,273027,Mike Hawthorn 🇬🇧,🇮🇹,Italy
,behra,0.0,8,it,11,6.0,444444,888888,Jean Behra 🇫🇷,🇮🇹,Italy
,bianco,0.0,8,it,67,0.0,444444,C0BEC3,Gino Bianco 🇧🇷,🇮🇹,Italy
,moss,0.0,8,it,73,0.0,444444,888888,Stirling Moss 🇬🇧,🇮🇹,Italy
,bianco,0.0,7,nl,62,0.0,444444,C0BEC3,Gino Bianco 🇧🇷,🇳🇱,Netherlands
,flinterman,0.0,7,nl,39,0.0,444444,C0BEC3,Jan Flinterman 🇳🇱,🇳🇱,Netherlands
,behra,0.0,7,nl,9,6.0,444444,888888,Jean Behra 🇫🇷,🇳🇱,Netherlands
,frere,0.0,7,nl,17,2.0,444444,888888,Paul Frère 🇧🇪,🇳🇱,Netherlands
,tornaco,0.0,7,nl,26,0.0,16191A,EB212E,Charles de Tornaco 🇧🇪,🇳🇱,Netherlands
,downing,0.0,7,nl,38,0.0,444444,888888,Ken Downing 🇬🇧,🇳🇱,Netherlands
,lof,0.0,7,nl,70,0.0,444444,888888,Dries van der Lof 🇳🇱,🇳🇱,Netherlands
,moss,0.0,7,nl,69,0.0,444444,888888,Stirling Moss 🇬🇧,🇳🇱,Netherlands
,wharton,0.0,7,nl,12,3.0,444444,888888,Ken Wharton 🇬🇧,🇳🇱,Netherlands
,webb,0.0,2,us,43,0.0,444444,888888,Travis Webb 🇺🇸,🇺🇸,USA
,ward,0.0,2,us,44,0.0,444444,D33949,Rodger Ward 🇺🇸,🇺🇸,USA
,bettenhausen,0.0,2,us,45,0.0,444444,888888,Tony Bettenhausen 🇺🇸,🇺🇸,USA
,nalon,0.0,2,us,46,0.0,444444,D33949,Duke Nalon 🇺🇸,🇺🇸,USA
,sweikert,0.0,2,us,47,0.0,444444,D33949,Bob Sweikert 🇺🇸,🇺🇸,USA
,agabashian,0.0,2,us,48,0.0,444444,D33949,Fred Agabashian 🇺🇸,🇺🇸,USA
,hartley,0.0,2,us,49,0.0,444444,D33949,Gene Hartley 🇺🇸,🇺🇸,USA
,bob_scott,0.0,2,us,50,0.0,444444,D33949,Bob Scott 🇺🇸,🇺🇸,USA
,miller,0.0,2,us,51,0.0,444444,D33949,Chet Miller 🇺🇸,🇺🇸,USA
,ascari,0.0,2,us,52,0.0,16191A,EB212E,Alberto Ascari 🇮🇹,🇺🇸,USA
,ball,0.0,2,us,53,0.0,444444,888888,Bobby Ball 🇺🇸,🇺🇸,USA
,linden,0.0,2,us,54,0.0,444444,D33949,Andy Linden 🇺🇸,🇺🇸,USA
,bianco,0.0,6,de,58,0.0,444444,C0BEC3,Gino Bianco 🇧🇷,🇩🇪,Germany
,carini,0.0,6,de,75,0.0,16191A,EB212E,Piero Carini 🇮🇹,🇩🇪,Germany
,peters,0.0,6,de,92,0.0,444444,888888,Josef Peters 🇩🇪,🇩🇪,Germany
,helfrich,0.0,6,de,89,0.0,444444,888888,Theo Helfrich 🇩🇪,🇩🇪,Germany
,frere,0.0,6,de,16,2.0,444444,888888,Paul Frère 🇧🇪,🇩🇪,Germany
,bonetto,0.0,6,de,85,0.0,444444,C0BEC3,Felice Bonetto 🇮🇹,🇩🇪,Germany
,pietsch,0.0,6,de,84,0.0,444444,888888,Paul Pietsch 🇩🇪,🇩🇪,Germany
,trintignant,0.0,6,de,15,2.0,444444,888888,Maurice Trintignant 🇫🇷,🇩🇪,Germany
,aston,0.0,6,de,79,0.0,444444,888888,Bill Aston 🇬🇧,🇩🇪,Germany
,schoeller,0.0,6,de,78,0.0,16191A,EB212E,Rudolf Schoeller 🇨🇭,🇩🇪,Germany
,krause,0.0,6,de,76,0.0,444444,888888,Rudolf Krause 🇩🇪,🇩🇪,Germany
,cantoni,0.0,6,de,74,0.0,444444,C0BEC3,Eitel Cantoni 🇺🇾,🇩🇪,Germany
,bechem,0.0,6,de,72,0.0,444444,888888,Günther Bechem 🇩🇪,🇩🇪,Germany
,balsa,0.0,6,de,71,0.0,444444,888888,Marcel Balsa 🇫🇷,🇩🇪,Germany
,brudes,0.0,6,de,67,0.0,444444,888888,Adolf Brudes 🇩🇪,🇩🇪,Germany
,charrington,0.0,3,be,47,0.0,444444,888888,Robin Montgomerie-Charrington 🇬🇧,🇧🇪,Belgium
,taruffi,0.0,3,be,1,9.0,16191A,EB212E,Piero Taruffi 🇮🇹,🇧🇪,Belgium
,behra,0.0,3,be,8,4.0,444444,888888,Jean Behra 🇫🇷,🇧🇪,Belgium
,wharton,0.0,3,be,10,3.0,444444,888888,Ken Wharton 🇬🇧,🇧🇪,Belgium
,rosier,0.0,3,be,51,0.0,16191A,EB212E,Louis Rosier 🇫🇷,🇧🇪,Belgium
,collins,0.0,3,be,46,0.0,444444,888888,Peter Collins 🇬🇧,🇧🇪,Belgium
,moss,0.0,3,be,45,0.0,444444,888888,Stirling Moss 🇬🇧,🇧🇪,Belgium
,gaze,0.0,6,de,53,0.0,444444,888888,Tony Gaze 🇦🇺,🇩🇪,Germany
,heeks,0.0,6,de,66,0.0,444444,888888,Willi Heeks 🇩🇪,🇩🇪,Germany
,manzon,0.0,6,de,6,7.0,444444,888888,Robert Manzon 🇫🇷,🇩🇪,Germany
,aston,0.0,5,gb,80,0.0,444444,888888,Bill Aston 🇬🇧,🇬🇧,UK
,cantoni,0.0,5,gb,79,0.0,444444,C0BEC3,Eitel Cantoni 🇺🇾,🇬🇧,UK
,hirt,0.0,5,gb,23,0.0,16191A,EB212E,Peter Hirt 🇨🇭,🇬🇧,UK
,manzon,0.0,5,gb,5,7.0,444444,888888,Robert Manzon 🇫🇷,🇬🇧,UK
,murray,0.0,5,gb,76,0.0,444444,273027,David Murray 🇬🇧,🇬🇧,UK
,gaze,0.0,5,gb,48,0.0,444444,888888,Tony Gaze 🇦🇺,🇬🇧,UK
,trintignant,0.0,5,gb,15,2.0,444444,888888,Maurice Trintignant 🇫🇷,🇬🇧,UK
,moss,0.0,5,gb,60,0.0,444444,888888,Stirling Moss 🇬🇧,🇬🇧,UK
,duncan_hamilton,0.0,5,gb,71,0.0,444444,888888,Duncan Hamilton 🇬🇧,🇬🇧,UK
,bira,0.0,4,fr,30,0.0,444444,888888,Prince Bira 🇹🇭,🇫🇷,France
,hawthorn,0.0,4,fr,10,3.0,444444,273027,Mike Hawthorn 🇬🇧,🇫🇷,France
,graffenried,0.0,4,fr,18,0.0,444444,C0BEC3,Toulo de Graffenried 🇨🇭,🇫🇷,France
,whitehead,0.0,4,fr,52,0.0,444444,888888,Peter Whitehead 🇬🇧,🇫🇷,France
,rosier,0.0,4,fr,53,0.0,16191A,EB212E,Louis Rosier 🇫🇷,🇫🇷,France
,claes,0.0,4,fr,25,0.0,444444,888888,Johnny Claes 🇧🇪,🇫🇷,France
,schell,0.0,4,fr,49,0.0,444444,C0BEC3,Harry Schell 🇺🇸,🇫🇷,France
,carini,0.0,4,fr,57,0.0,16191A,EB212E,Piero Carini 🇮🇹,🇫🇷,France
,collins,0.0,5,gb,21,0.0,444444,888888,Peter Collins 🇬🇧,🇬🇧,UK
,schell,0.0,4,fr,49,0.0,444444,C0BEC3,Harry Schell 🇺🇸,🇫🇷,France
,manzon,0.0,1,ch,15,0.0,444444,888888,Robert Manzon 🇫🇷,🇨🇭,Switzerland
1,ascari,9.0,5,gb,1,27.0,16191A,EB212E,Alberto Ascari 🇮🇹,🇬🇧,UK
1,ascari,9.0,6,de,1,36.0,16191A,EB212E,Alberto Ascari 🇮🇹,🇩🇪,Germany
1,ascari,8.5,8,it,1,36.0,16191A,EB212E,Alberto Ascari 🇮🇹,🇮🇹,Italy
1,ascari,9.0,7,nl,1,36.0,16191A,EB212E,Alberto Ascari 🇮🇹,🇳🇱,Netherlands
1,ascari,9.0,3,be,2,9.0,16191A,EB212E,Alberto Ascari 🇮🇹,🇧🇪,Belgium
1,ruttman,8.0,2,us,2,8.0,444444,C4333B,Troy Ruttman 🇺🇸,🇺🇸,USA
1,taruffi,9.0,1,ch,1,9.0,16191A,EB212E,Piero Taruffi 🇮🇹,🇨🇭,Switzerland
1,ascari,9.0,4,fr,1,18.0,16191A,EB212E,Alberto Ascari 🇮🇹,🇫🇷,France
10,rosier,0.0,8,it,48,0.0,16191A,EB212E,Louis Rosier 🇫🇷,🇮🇹,Italy
10,whitehead,0.0,5,gb,36,0.0,16191A,EB212E,Peter Whitehead 🇬🇧,🇬🇧,UK
10,parsons,0.0,2,us,19,0.0,444444,D33949,Johnnie Parsons 🇺🇸,🇺🇸,USA
10,claes,0.0,6,de,30,0.0,444444,888888,Johnny Claes 🇧🇪,🇩🇪,Germany
10,bira,0.0,3,be,26,0.0,444444,888888,Prince Bira 🇹🇭,🇧🇪,Belgium
10,cabantous,0.0,4,fr,31,0.0,444444,888888,Yves Cabantous 🇫🇷,🇫🇷,France
11,mcgrath,0.0,2,us,20,0.0,444444,D33949,Jack McGrath 🇺🇸,🇺🇸,USA
11,klenk,0.0,6,de,43,0.0,444444,888888,Hans Klenk 🇩🇪,🇩🇪,Germany
11,cantoni,0.0,8,it,51,0.0,444444,C0BEC3,Eitel Cantoni 🇺🇾,🇮🇹,Italy
11,macklin,0.0,3,be,28,0.0,444444,888888,Lance Macklin 🇬🇧,🇧🇪,Belgium
11,fischer,0.0,4,fr,6,6.0,16191A,EB212E,Rudi Fischer 🇨🇭,🇫🇷,France
11,hirt,0.0,4,fr,21,0.0,16191A,EB212E,Peter Hirt 🇨🇭,🇫🇷,France
11,bira,0.0,5,gb,35,0.0,444444,888888,Prince Bira 🇹🇭,🇬🇧,UK
12,klodwig,0.0,6,de,46,0.0,444444,888888,Ernst Klodwig 🇩🇪,🇩🇪,Germany
12,comotti,0.0,4,fr,34,0.0,16191A,EB212E,Franco Comotti 🇮🇹,🇫🇷,France
