name,round,grid,laps_completed,winning_constructor,date,final_position,time,season,winning_driver
1963 South African Grand Prix 🇿🇦,10,19,77,Lotus-Climax 🇬🇧,1963-12-28,12,,1963,Jim Clark 🇬🇧
1965 South African Grand Prix 🇿🇦,1,0,0,Lotus-Climax 🇬🇧,1965-01-01,F,,1965,Jim Clark 🇬🇧
