position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,claes,0.0,3,nl,46,0.0,444444,888888,Johnny Claes 🇧🇪,🇳🇱,Netherlands
,fangio,0.0,3,nl,44,0.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇳🇱,Netherlands
,mieres,0.0,3,nl,49,0.0,444444,888888,Roberto Mieres 🇦🇷,🇳🇱,Netherlands
,gonzalez,0.0,3,nl,6,6.0,444444,C0BEC3,José Froilán González 🇦🇷,🇳🇱,Netherlands
,wharton,0.0,3,nl,51,0.0,444444,273027,Ken Wharton 🇬🇧,🇳🇱,Netherlands
,salvadori,0.0,3,nl,52,0.0,444444,888888,Roy Salvadori 🇬🇧,🇳🇱,Netherlands
,macklin,0.0,3,nl,56,0.0,444444,888888,Lance Macklin 🇬🇧,🇳🇱,Netherlands
,crook,0.0,6,gb,80,0.0,444444,273027,Tony Crook 🇬🇧,🇬🇧,UK
,mcalpine,0.0,6,gb,56,0.0,444444,888888,Kenneth McAlpine 🇬🇧,🇬🇧,UK
,schell,0.0,6,gb,21,0.0,444444,888888,Harry Schell 🇺🇸,🇬🇧,UK
,duncan_hamilton,0.0,6,gb,78,0.0,444444,888888,Duncan Hamilton 🇬🇧,🇬🇧,UK
,trintignant,0.0,6,gb,14,2.0,444444,888888,Maurice Trintignant 🇫🇷,🇬🇧,UK
,ian_stewart,0.0,6,gb,76,0.0,444444,888888,Ian Stewart 🇬🇧,🇬🇧,UK
,behra,0.0,6,gb,19,0.0,444444,888888,Jean Behra 🇫🇷,🇬🇧,UK
,macklin,0.0,6,gb,59,0.0,444444,888888,Lance Macklin 🇬🇧,🇬🇧,UK
,graffenried,0.0,6,gb,9,5.0,444444,C0BEC3,Toulo de Graffenried 🇨🇭,🇬🇧,UK
,salvadori,0.0,6,gb,65,0.0,444444,888888,Roy Salvadori 🇬🇧,🇬🇧,UK
,fairman,0.0,6,gb,64,0.0,444444,888888,Jack Fairman 🇬🇧,🇬🇧,UK
,collins,0.0,6,gb,26,0.0,444444,888888,Peter Collins 🇬🇧,🇬🇧,UK
,claes,0.0,4,be,50,0.0,444444,C0BEC3,Johnny Claes 🇧🇪,🇧🇪,Belgium
,macklin,0.0,4,be,51,0.0,444444,888888,Lance Macklin 🇬🇧,🇧🇪,Belgium
,farina,0.0,4,be,5,6.0,16191A,EB212E,Nino Farina 🇮🇹,🇧🇪,Belgium
,fangio,0.0,4,be,48,0.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇧🇪,Belgium
,gonzalez,1.0,4,be,4,7.0,444444,C0BEC3,José Froilán González 🇦🇷,🇧🇪,Belgium
,behra,0.0,4,be,18,0.0,444444,888888,Jean Behra 🇫🇷,🇧🇪,Belgium
,collins,0.0,4,be,24,0.0,444444,888888,Peter Collins 🇬🇧,🇧🇪,Belgium
,georges_berger,0.0,4,be,60,0.0,444444,888888,Georges Berger 🇧🇪,🇧🇪,Belgium
,legat,0.0,4,be,63,0.0,444444,888888,Arthur Legat 🇧🇪,🇧🇪,Belgium
,fangio,0.0,4,be,48,0.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇧🇪,Belgium
,alan_brown,0.0,6,gb,30,0.0,444444,273027,Alan Brown 🇬🇧,🇬🇧,UK
,marimon,0.0,6,gb,10,4.0,444444,C0BEC3,Onofre Marimón 🇦🇷,🇬🇧,UK
,villoresi,0.0,6,gb,4,13.0,16191A,EB212E,Luigi Villoresi 🇮🇹,🇬🇧,UK
,rolt,0.0,6,gb,58,0.0,444444,888888,Tony Rolt 🇬🇧,🇬🇧,UK
,jimmy_stewart,0.0,6,gb,57,0.0,444444,273027,Jimmy Stewart 🇬🇧,🇬🇧,UK
,salvadori,0.0,5,fr,60,0.0,444444,888888,Roy Salvadori 🇬🇧,🇫🇷,France
,mieres,0.0,5,fr,56,0.0,444444,888888,Roberto Mieres 🇦🇷,🇫🇷,France
,schell,0.0,5,fr,21,0.0,444444,888888,Harry Schell 🇺🇸,🇫🇷,France
,macklin,0.0,5,fr,54,0.0,444444,888888,Lance Macklin 🇬🇧,🇫🇷,France
,trintignant,0.0,5,fr,14,2.0,444444,888888,Maurice Trintignant 🇫🇷,🇫🇷,France
,wharton,0.0,5,fr,59,0.0,444444,273027,Ken Wharton 🇬🇧,🇫🇷,France
,bayol,0.0,5,fr,64,0.0,444444,888888,Élie Bayol 🇫🇷,🇫🇷,France
,moss,0.0,5,fr,28,0.0,444444,273027,Stirling Moss 🇬🇧,🇫🇷,France
,bonetto,0.0,5,fr,11,2.0,444444,C0BEC3,Felice Bonetto 🇮🇹,🇫🇷,France
,menditeguy,0.0,1,ar,15,0.0,444444,888888,Carlos Menditeguy 🇦🇷,🇦🇷,Argentina
1,hawthorn,8.0,5,fr,2,14.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇫🇷,France
1,ascari,9.0,8,ch,1,34.5,16191A,EB212E,Alberto Ascari 🇮🇹,🇨🇭,Switzerland
1,fangio,9.0,9,it,2,28.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇮🇹,Italy
1,ascari,9.0,1,ar,1,9.0,16191A,EB212E,Alberto Ascari 🇮🇹,🇦🇷,Argentina
1,ascari,8.5,6,gb,1,33.5,16191A,EB212E,Alberto Ascari 🇮🇹,🇬🇧,UK
1,ascari,8.0,3,nl,1,17.0,16191A,EB212E,Alberto Ascari 🇮🇹,🇳🇱,Netherlands
1,ascari,8.0,4,be,1,25.0,16191A,EB212E,Alberto Ascari 🇮🇹,🇧🇪,Belgium
1,vukovich,9.0,2,us,2,9.0,444444,D33949,Bill Vukovich 🇺🇸,🇺🇸,USA
1,farina,8.0,7,de,2,20.0,16191A,EB212E,Nino Farina 🇮🇹,🇩🇪,Germany
10,behra,0.0,5,fr,19,0.0,444444,888888,Jean Behra 🇫🇷,🇫🇷,France
10,rosier,0.0,7,de,23,0.0,16191A,EB212E,Louis Rosier 🇫🇷,🇩🇪,Germany
10,chiron,0.0,9,it,46,0.0,444444,888888,Louis Chiron 🇲🇨,🇮🇹,Italy
10,davies,0.0,2,us,25,0.0,444444,D33949,Jimmy Davies 🇺🇸,🇺🇸,USA
10,rosier,0.0,6,gb,22,0.0,16191A,EB212E,Louis Rosier 🇫🇷,🇬🇧,UK
10,frere,0.0,4,be,34,0.0,444444,888888,Paul Frère 🇧🇪,🇧🇪,Belgium
11,gerard,0.0,5,fr,36,0.0,444444,273027,Bob Gerard 🇬🇧,🇫🇷,France
11,bira,0.0,9,it,27,0.0,444444,C0BEC3,Prince Bira 🇹🇭,🇮🇹,Italy
11,nalon,0.0,2,us,26,0.0,444444,D33949,Duke Nalon 🇺🇸,🇺🇸,USA
11,nuckey,0.0,7,de,43,0.0,444444,273027,Rodney Nuckey 🇬🇧,🇩🇪,Germany
11,andre_pilette,0.0,4,be,36,0.0,444444,888888,André Pilette 🇧🇪,🇧🇪,Belgium
12,claes,0.0,5,fr,39,0.0,444444,888888,Johnny Claes 🇧🇪,🇫🇷,France
12,alan_brown,0.0,9,it,38,0.0,444444,273027,Alan Brown 🇬🇧,🇮🇹,Italy
12,helfrich,0.0,7,de,47,0.0,444444,888888,Theo Helfrich 🇩🇪,🇩🇪,Germany
12,scarborough,0.0,2,us,28,0.0,444444,D33949,Carl Scarborough 🇺🇸,🇺🇸,USA
12,bob_scott,0.0,2,us,27,0.0,444444,D33949,Bob Scott 🇺🇸,🇺🇸,USA
13,ayulo,0.0,2,us,29,0.0,444444,C4333B,Manny Ayulo 🇺🇸,🇺🇸,USA
13,moss,0.0,9,it,20,0.0,444444,273027,Stirling Moss 🇬🇧,🇮🇹,Italy
13,mcalpine,0.0,7,de,49,0.0,444444,888888,Kenneth McAlpine 🇬🇧,🇩🇪,Germany
13,collins,0.0,5,fr,25,0.0,444444,888888,Peter Collins 🇬🇧,🇫🇷,France
14,bryan,0.0,2,us,30,0.0,444444,888888,Jimmy Bryan 🇺🇸,🇺🇸,USA
14,hans_stuck,0.0,9,it,60,0.0,444444,888888,Hans von Stuck 🇩🇪,🇮🇹,Italy
14,krause,0.0,7,de,53,0.0,444444,888888,Rudolf Krause 🇩🇪,🇩🇪,Germany
14,cabantous,0.0,5,fr,44,0.0,444444,888888,Yves Cabantous 🇫🇷,🇫🇷,France
15,holland,0.0,2,us,31,0.0,444444,D33949,Bill Holland 🇺🇸,🇺🇸,USA
15,rathmann,0.0,2,us,15,0.0,444444,D33949,Jim Rathmann 🇺🇸,🇺🇸,USA
15,klodwig,0.0,7,de,56,0.0,444444,888888,Ernst Klodwig 🇩🇪,🇩🇪,Germany
15,cabantous,0.0,9,it,59,0.0,444444,888888,Yves Cabantous 🇫🇷,🇮🇹,Italy
15,chiron,0.0,5,fr,45,0.0,444444,888888,Louis Chiron 🇲🇨,🇫🇷,France
16,ward,0.0,2,us,34,0.0,444444,D33949,Rodger Ward 🇺🇸,🇺🇸,USA
16,linden,0.0,2,us,32,0.0,444444,D33949,Andy Linden 🇺🇸,🇺🇸,USA
16,dinsmore,0.0,2,us,33,0.0,444444,D33949,Duke Dinsmore 🇺🇸,🇺🇸,USA
16,seidel,0.0,7,de,59,0.0,444444,888888,Wolfgang Seidel 🇩🇪,🇩🇪,Germany
16,rosier,0.0,9,it,25,0.0,16191A,EB212E,Louis Rosier 🇫🇷,🇮🇹,Italy
17,mantz,0.0,2,us,36,0.0,444444,D33949,Johnny Mantz 🇺🇸,🇺🇸,USA
17,faulkner,0.0,2,us,35,0.0,444444,D33949,Walt Faulkner 🇺🇸,🇺🇸,USA
2,villoresi,6.0,1,ar,2,6.0,16191A,EB212E,Luigi Villoresi 🇮🇹,🇦🇷,Argentina
2,farina,6.0,9,it,3,26.0,16191A,EB212E,Nino Farina 🇮🇹,🇮🇹,Italy
2,farina,6.0,8,ch,2,24.0,16191A,EB212E,Nino Farina 🇮🇹,🇨🇭,Switzerland
2,fangio,6.0,6,gb,5,13.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇬🇧,UK
2,fangio,6.0,7,de,3,19.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇩🇪,Germany
2,fangio,7.0,5,fr,7,7.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇫🇷,France
2,villoresi,6.0,4,be,2,13.0,16191A,EB212E,Luigi Villoresi 🇮🇹,🇧🇪,Belgium
2,farina,6.0,3,nl,4,6.0,16191A,EB212E,Nino Farina 🇮🇹,🇳🇱,Netherlands
2,cross,6.0,2,us,3,6.0,444444,D33949,Art Cross 🇺🇸,🇺🇸,USA
3,gonzalez,4.0,1,ar,3,4.0,444444,C0BEC3,José Froilán González 🇦🇷,🇦🇷,Argentina
3,hawthorn,4.0,8,ch,4,19.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇨🇭,Switzerland
3,hanks,2.0,2,us,8,2.0,444444,D33949,Sam Hanks 🇺🇸,🇺🇸,USA
3,villoresi,4.0,9,it,5,17.0,16191A,EB212E,Luigi Villoresi 🇮🇹,🇮🇹,Italy
3,darter,2.0,2,us,7,2.0,444444,D33949,Duane Carter 🇺🇸,🇺🇸,USA
3,farina,4.0,6,gb,6,12.0,16191A,EB212E,Nino Farina 🇮🇹,🇬🇧,UK
3,bonetto,2.0,3,nl,8,2.0,444444,C0BEC3,Felice Bonetto 🇮🇹,🇳🇱,Netherlands
3,marimon,4.0,4,be,9,4.0,444444,C0BEC3,Onofre Marimón 🇦🇷,🇧🇪,Belgium
3,hawthorn,4.0,7,de,4,18.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇩🇪,Germany
3,gonzalez,2.0,3,nl,6,6.0,444444,C0BEC3,José Froilán González 🇦🇷,🇳🇱,Netherlands
3,gonzalez,4.0,5,fr,4,11.0,444444,C0BEC3,José Froilán González 🇦🇷,🇫🇷,France
4,ascari,3.0,5,fr,1,28.0,16191A,EB212E,Alberto Ascari 🇮🇹,🇫🇷,France
4,graffenried,3.0,4,be,8,5.0,444444,C0BEC3,Toulo de Graffenried 🇨🇭,🇧🇪,Belgium
4,hawthorn,3.0,3,nl,7,6.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇳🇱,Netherlands
4,gonzalez,3.5,6,gb,3,13.5,444444,C0BEC3,José Froilán González 🇦🇷,🇬🇧,UK
4,bonetto,1.5,8,ch,9,6.5,444444,C0BEC3,Felice Bonetto 🇮🇹,🇨🇭,Switzerland
4,fangio,1.5,8,ch,3,20.5,444444,C0BEC3,Juan Fangio 🇦🇷,🇨🇭,Switzerland
4,paul_russo,1.5,2,us,11,1.5,444444,D33949,Paul Russo 🇺🇸,🇺🇸,USA
4,hawthorn,3.0,9,it,4,19.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇮🇹,Italy
4,hawthorn,3.0,1,ar,4,3.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇦🇷,Argentina
4,agabashian,1.5,2,us,12,1.5,444444,D33949,Fred Agabashian 🇺🇸,🇺🇸,USA
4,bonetto,3.0,7,de,10,5.0,444444,C0BEC3,Felice Bonetto 🇮🇹,🇩🇪,Germany
5,galvez,2.0,1,ar,5,2.0,444444,C0BEC3,Oscar Gálvez 🇦🇷,🇦🇷,Argentina
5,trintignant,2.0,9,it,12,4.0,444444,888888,Maurice Trintignant 🇫🇷,🇮🇹,Italy
5,lang,2.0,8,ch,16,2.0,444444,C0BEC3,Hermann Lang 🇩🇪,🇨🇭,Switzerland
5,graffenried,2.0,7,de,8,7.0,444444,C0BEC3,Toulo de Graffenried 🇨🇭,🇩🇪,Germany
5,hawthorn,2.0,6,gb,2,16.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇬🇧,UK
5,farina,2.0,5,fr,6,8.0,16191A,EB212E,Nino Farina 🇮🇹,🇫🇷,France
5,mcgrath,2.0,2,us,10,2.0,444444,D33949,Jack McGrath 🇺🇸,🇺🇸,USA
5,graffenried,2.0,3,nl,11,2.0,444444,C0BEC3,Toulo de Graffenried 🇨🇭,🇳🇱,Netherlands
5,trintignant,2.0,4,be,13,2.0,444444,888888,Maurice Trintignant 🇫🇷,🇧🇪,Belgium
6,moss,0.0,7,de,19,0.0,444444,273027,Stirling Moss 🇬🇧,🇩🇪,Germany
6,behra,0.0,1,ar,6,0.0,444444,888888,Jean Behra 🇫🇷,🇦🇷,Argentina
6,trintignant,0.0,3,nl,16,0.0,444444,888888,Maurice Trintignant 🇫🇷,🇳🇱,Netherlands
6,hawthorn,0.0,4,be,7,6.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇧🇪,Belgium
6,villoresi,0.0,5,fr,3,13.0,16191A,EB212E,Luigi Villoresi 🇮🇹,🇫🇷,France
6,mieres,0.0,9,it,22,0.0,444444,888888,Roberto Mieres 🇦🇷,🇮🇹,Italy
6,villoresi,0.0,8,ch,6,13.0,16191A,EB212E,Luigi Villoresi 🇮🇹,🇨🇭,Switzerland
6,bonetto,0.0,6,gb,11,2.0,444444,C0BEC3,Felice Bonetto 🇮🇹,🇬🇧,UK
6,daywalt,0.0,2,us,14,0.0,444444,D33949,Jimmy Daywalt 🇺🇸,🇺🇸,USA
7,wharton,0.0,8,ch,25,0.0,444444,273027,Ken Wharton 🇬🇧,🇨🇭,Switzerland
7,rathmann,0.0,2,us,15,0.0,444444,D33949,Jim Rathmann 🇺🇸,🇺🇸,USA
7,swaters,0.0,7,de,27,0.0,16191A,EB212E,Jacques Swaters 🇺🇸,🇩🇪,Germany
7,trintignant,0.0,1,ar,8,0.0,444444,888888,Maurice Trintignant 🇫🇷,🇦🇷,Argentina
7,schell,0.0,1,ar,7,0.0,444444,888888,Harry Schell 🇺🇸,🇦🇷,Argentina
7,johnson,0.0,2,us,16,0.0,444444,D33949,Eddie Johnson 🇺🇸,🇺🇸,USA
7,bira,0.0,6,gb,24,0.0,444444,888888,Prince Bira 🇹🇭,🇬🇧,UK
7,mantovani,0.0,9,it,31,0.0,444444,C0BEC3,Sergio Mantovani 🇮🇹,🇮🇹,Italy
7,rosier,0.0,3,nl,22,0.0,16191A,EB212E,Louis Rosier 🇫🇷,🇳🇱,Netherlands
7,graffenried,0.0,5,fr,9,5.0,444444,C0BEC3,Toulo de Graffenried 🇨🇭,🇫🇷,France
7,musso,0.0,9,it,32,0.0,444444,C0BEC3,Luigi Musso 🇮🇹,🇮🇹,Italy
7,schell,0.0,4,be,20,0.0,444444,888888,Harry Schell 🇺🇸,🇧🇪,Belgium
8,mccoy,0.0,2,us,20,0.0,444444,888888,Ernie McCoy 🇺🇸,🇺🇸,USA
8,rosier,0.0,4,be,21,0.0,16191A,EB212E,Louis Rosier 🇫🇷,🇧🇪,Belgium
8,ascari,0.0,7,de,1,33.5,16191A,EB212E,Alberto Ascari 🇮🇹,🇩🇪,Germany
8,wharton,0.0,6,gb,27,0.0,444444,273027,Ken Wharton 🇬🇧,🇬🇧,UK
8,john_barber,0.0,1,ar,9,0.0,444444,273027,John Barber 🇬🇧,🇦🇷,Argentina
8,rosier,0.0,5,fr,22,0.0,16191A,EB212E,Louis Rosier 🇫🇷,🇫🇷,France
8,villoresi,0.0,7,de,6,13.0,16191A,EB212E,Luigi Villoresi 🇮🇹,🇩🇪,Germany
8,terra,0.0,8,ch,32,0.0,16191A,EB212E,Max de Terra 🇨🇭,🇨🇭,Switzerland
8,maglioli,0.0,9,it,36,0.0,16191A,EB212E,Umberto Maglioli 🇮🇹,🇮🇹,Italy
8,collins,0.0,3,nl,24,0.0,444444,888888,Peter Collins 🇬🇧,🇳🇱,Netherlands
9,marimon,0.0,5,fr,10,4.0,444444,C0BEC3,Onofre Marimón 🇦🇷,🇫🇷,France
9,whitehead,0.0,6,gb,36,0.0,444444,273027,Peter Whitehead 🇬🇧,🇬🇧,UK
9,alan_brown,0.0,1,ar,10,0.0,444444,273027,Alan Brown 🇬🇧,🇦🇷,Argentina
9,schell,0.0,9,it,24,0.0,444444,888888,Harry Schell 🇺🇸,🇮🇹,Italy
9,wacker,0.0,4,be,32,0.0,444444,888888,Fred Wacker 🇺🇸,🇧🇪,Belgium
9,scherrer,0.0,8,ch,39,0.0,444444,888888,Albert Scherrer 🇨🇭,🇨🇭,Switzerland
9,moss,0.0,3,nl,30,0.0,444444,888888,Stirling Moss 🇬🇧,🇳🇱,Netherlands
9,herrmann,0.0,7,de,36,0.0,444444,888888,Hans Herrmann 🇩🇪,🇩🇪,Germany
9,hartley,0.0,2,us,22,0.0,444444,C4333B,Gene Hartley 🇺🇸,🇺🇸,USA
9,bettenhausen,0.0,2,us,23,0.0,444444,C4333B,Tony Bettenhausen 🇺🇸,🇺🇸,USA
9,stevenson,0.0,2,us,21,0.0,444444,C4333B,Chuck Stevenson 🇺🇸,🇺🇸,USA
