position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,ginther,0.0,2,mc,22,0.0,444444,FFFFFF,Richie Ginther 🇺🇸,🇲🇨,Monaco
,rindt,0.0,2,mc,23,0.0,444444,273027,Jochen Rindt 🇦🇹,🇲🇨,Monaco
,hulme,0.0,8,it,10,5.0,444444,243F73,Denny Hulme 🇳🇿,🇮🇹,Italy
,raby,0.0,7,de,21,0.0,444444,243F73,Ian Raby 🇬🇧,🇩🇪,Germany
,bussinello,0.0,7,de,33,0.0,444444,144D44,Roberto Bussinello 🇮🇹,🇩🇪,Germany
,gardner,0.0,7,de,15,0.0,444444,888888,Frank Gardner 🇦🇺,🇩🇪,Germany
,stewart,0.0,7,de,3,25.0,444444,144D44,Jackie Stewart 🇬🇧,🇩🇪,Germany
,hawkins,0.0,7,de,18,0.0,444444,025839,Paul Hawkins 🇦🇺,🇩🇪,Germany
,amon,0.0,7,de,27,0.0,444444,457439,Chris Amon 🇳🇿,🇩🇪,Germany
,hulme,0.0,7,de,10,5.0,444444,243F73,Denny Hulme 🇳🇿,🇩🇪,Germany
,mclaren,0.0,7,de,6,8.0,444444,273027,Bruce McLaren 🇳🇿,🇩🇪,Germany
,attwood,0.0,7,de,23,0.0,444444,457439,Richard Attwood 🇬🇧,🇩🇪,Germany
,mitter,0.0,7,de,28,0.0,444444,025839,Gerhard Mitter 🇩🇪,🇩🇪,Germany
,spence,0.0,7,de,8,6.0,444444,025839,Mike Spence 🇬🇧,🇩🇪,Germany
,siffert,0.0,7,de,12,2.0,444444,888888,Jo Siffert 🇨🇭,🇩🇪,Germany
,surtees,0.0,7,de,4,17.0,16191A,EB212E,John Surtees 🇬🇧,🇩🇪,Germany
,gregory,0.0,3,be,26,0.0,444444,144D44,Masten Gregory 🇺🇸,🇧🇪,Belgium
,bonnier,0.0,3,be,11,0.0,444444,243F73,Jo Bonnier 🇸🇪,🇧🇪,Belgium
,bucknum,0.0,3,be,25,0.0,444444,FFFFFF,Ronnie Bucknum 🇺🇸,🇧🇪,Belgium
,surtees,0.0,3,be,4,9.0,16191A,EB212E,John Surtees 🇬🇧,🇧🇪,Belgium
,gardner,0.0,3,be,19,0.0,444444,888888,Frank Gardner 🇦🇺,🇧🇪,Belgium
,anderson,0.0,6,nl,15,0.0,444444,243F73,Bob Anderson 🇬🇧,🇳🇱,Netherlands
,bonnier,0.0,6,nl,13,0.0,444444,243F73,Jo Bonnier 🇸🇪,🇳🇱,Netherlands
,mclaren,0.0,6,nl,5,8.0,444444,273027,Bruce McLaren 🇳🇿,🇳🇱,Netherlands
,rindt,0.0,6,nl,19,0.0,444444,273027,Jochen Rindt 🇦🇹,🇳🇱,Netherlands
,gubby,0.0,5,gb,35,0.0,444444,025839,Brian Gubby 🇬🇧,🇬🇧,UK
,rollinson,0.0,5,gb,34,0.0,444444,888888,Alan Rollinson 🇬🇧,🇬🇧,UK
,jack_brabham,0.0,5,gb,8,3.0,444444,243F73,Jack Brabham 🇦🇺,🇬🇧,UK
,bandini,0.0,5,gb,6,6.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇬🇧,UK
,hulme,0.0,5,gb,9,3.0,444444,243F73,Denny Hulme 🇳🇿,🇬🇧,UK
,mclaren,0.0,4,fr,5,8.0,444444,273027,Bruce McLaren 🇳🇿,🇫🇷,France
,bonnier,0.0,4,fr,12,0.0,444444,243F73,Jo Bonnier 🇸🇪,🇫🇷,France
,amon,0.0,4,fr,25,0.0,444444,457439,Chris Amon 🇳🇿,🇫🇷,France
,ireland,0.0,4,fr,21,0.0,444444,457439,Innes Ireland 🇬🇧,🇫🇷,France
,gurney,0.0,4,fr,15,0.0,444444,243F73,Dan Gurney 🇺🇸,🇫🇷,France
,ginther,0.0,4,fr,11,1.0,444444,FFFFFF,Richie Ginther 🇺🇸,🇫🇷,France
,bucknum,0.0,4,fr,26,0.0,444444,FFFFFF,Ronnie Bucknum 🇺🇸,🇫🇷,France
,rindt,0.0,4,fr,17,0.0,444444,273027,Jochen Rindt 🇦🇹,🇫🇷,France
,anderson,0.0,5,gb,15,0.0,444444,243F73,Bob Anderson 🇬🇧,🇬🇧,UK
,rhodes,0.0,5,gb,30,0.0,444444,273027,John Rhodes 🇬🇧,🇬🇧,UK
,ireland,0.0,5,gb,24,0.0,444444,457439,Innes Ireland 🇬🇧,🇬🇧,UK
,spence,0.0,9,us,9,6.0,444444,025839,Mike Spence 🇬🇧,🇺🇸,USA
1,stewart,9.0,8,it,3,33.0,444444,144D44,Jackie Stewart 🇬🇧,🇮🇹,Italy
1,clark,9.0,7,de,1,54.0,444444,025839,Jim Clark 🇬🇧,🇩🇪,Germany
1,clark,9.0,4,fr,1,27.0,444444,025839,Jim Clark 🇬🇧,🇫🇷,France
1,clark,9.0,3,be,1,18.0,444444,025839,Jim Clark 🇬🇧,🇧🇪,Belgium
1,ginther,9.0,10,mx,7,11.0,444444,FFFFFF,Richie Ginther 🇺🇸,🇲🇽,Mexico
1,hill,9.0,9,us,2,40.0,444444,144D44,Graham Hill 🇬🇧,🇺🇸,USA
1,clark,9.0,6,nl,1,45.0,444444,025839,Jim Clark 🇬🇧,🇳🇱,Netherlands
1,clark,9.0,1,za,1,9.0,444444,025839,Jim Clark 🇬🇧,🇿🇦,South Africa
1,hill,9.0,2,mc,1,13.0,444444,144D44,Graham Hill 🇬🇧,🇲🇨,Monaco
1,clark,9.0,5,gb,1,36.0,444444,025839,Jim Clark 🇬🇧,🇬🇧,UK
10,hawkins,0.0,2,mc,12,0.0,444444,025839,Paul Hawkins 🇦🇺,🇲🇨,Monaco
10,klerk,0.0,1,za,10,0.0,444444,B21827,Peter de Klerk 🇿🇦,🇿🇦,South Africa
10,gurney,0.0,3,be,15,0.0,444444,243F73,Dan Gurney 🇺🇸,🇧🇪,Belgium
10,ireland,0.0,6,nl,17,0.0,444444,457439,Innes Ireland 🇬🇧,🇳🇱,Netherlands
10,clark,0.0,8,it,1,54.0,444444,025839,Jim Clark 🇬🇧,🇮🇹,Italy
10,attwood,0.0,9,us,15,1.0,444444,457439,Richard Attwood 🇬🇧,🇺🇸,USA
10,mclaren,0.0,5,gb,5,8.0,444444,273027,Bruce McLaren 🇳🇿,🇬🇧,UK
11,rindt,0.0,3,be,17,0.0,444444,273027,Jochen Rindt 🇦🇹,🇧🇪,Belgium
11,gardner,0.0,6,nl,14,0.0,444444,888888,Frank Gardner 🇦🇺,🇳🇱,Netherlands
11,raby,0.0,5,gb,20,0.0,444444,888888,Ian Raby 🇬🇧,🇬🇧,UK
11,siffert,0.0,9,us,13,2.0,444444,888888,Jo Siffert 🇨🇭,🇺🇸,USA
11,spence,0.0,8,it,8,6.0,444444,025839,Mike Spence 🇬🇧,🇮🇹,Italy
11,maggs,0.0,1,za,11,0.0,444444,457439,Tony Maggs 🇿🇦,🇿🇦,South Africa
12,gardner,0.0,1,za,12,0.0,444444,888888,Frank Gardner 🇦🇺,🇿🇦,South Africa
12,bianchi,0.0,3,be,20,0.0,444444,144D44,Lucien Bianchi 🇧🇪,🇧🇪,Belgium
12,vaccarella,0.0,8,it,25,0.0,16191A,EB212E,Nino Vaccarella 🇮🇹,🇮🇹,Italy
12,solana,0.0,9,us,27,0.0,444444,025839,Moisés Solana 🇲🇽,🇺🇸,USA
12,gregory,0.0,5,gb,21,0.0,444444,144D44,Masten Gregory 🇺🇸,🇬🇧,UK
12,attwood,0.0,6,nl,22,0.0,444444,457439,Richard Attwood 🇬🇧,🇳🇱,Netherlands
13,bussinello,0.0,8,it,26,0.0,444444,144D44,Roberto Bussinello 🇮🇹,🇮🇹,Italy
13,tingle,0.0,1,za,13,0.0,444444,888888,Sam Tingle 🇿🇼,🇿🇦,South Africa
13,bucknum,0.0,9,us,29,0.0,444444,FFFFFF,Ronnie Bucknum 🇺🇸,🇺🇸,USA
13,siffert,0.0,6,nl,11,2.0,444444,888888,Jo Siffert 🇨🇭,🇳🇱,Netherlands
13,attwood,0.0,5,gb,23,0.0,444444,457439,Richard Attwood 🇬🇧,🇬🇧,UK
13,ireland,0.0,3,be,21,0.0,444444,457439,Innes Ireland 🇬🇧,🇧🇪,Belgium
14,rindt,0.0,5,gb,18,0.0,444444,273027,Jochen Rindt 🇦🇹,🇬🇧,UK
14,ginther,0.0,8,it,13,2.0,444444,FFFFFF,Richie Ginther 🇺🇸,🇮🇹,Italy
14,prophet,0.0,1,za,14,0.0,444444,07316F,David Prophet 🇬🇧,🇿🇦,South Africa
14,attwood,0.0,3,be,23,0.0,444444,457439,Richard Attwood 🇬🇧,🇧🇪,Belgium
15,bandini,0.0,1,za,15,0.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇿🇦,South Africa
2,bandini,6.0,2,mc,4,6.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇲🇨,Monaco
2,hill,6.0,8,it,2,34.0,444444,144D44,Graham Hill 🇬🇧,🇮🇹,Italy
2,surtees,6.0,1,za,2,6.0,16191A,EB212E,John Surtees 🇬🇧,🇿🇦,South Africa
2,gurney,6.0,10,mx,4,25.0,444444,243F73,Dan Gurney 🇺🇸,🇲🇽,Mexico
2,stewart,6.0,3,be,3,11.0,444444,144D44,Jackie Stewart 🇬🇧,🇧🇪,Belgium
2,stewart,6.0,6,nl,3,25.0,444444,144D44,Jackie Stewart 🇬🇧,🇳🇱,Netherlands
2,hill,6.0,7,de,2,30.0,444444,144D44,Graham Hill 🇬🇧,🇩🇪,Germany
2,stewart,6.0,4,fr,3,17.0,444444,144D44,Jackie Stewart 🇬🇧,🇫🇷,France
2,gurney,6.0,9,us,4,19.0,444444,243F73,Dan Gurney 🇺🇸,🇺🇸,USA
2,hill,6.0,5,gb,2,23.0,444444,144D44,Graham Hill 🇬🇧,🇬🇧,UK
3,gurney,4.0,8,it,5,13.0,444444,243F73,Dan Gurney 🇺🇸,🇮🇹,Italy
3,jack_brabham,4.0,9,us,8,9.0,444444,243F73,Jack Brabham 🇦🇺,🇺🇸,USA
3,surtees,4.0,4,fr,4,13.0,16191A,EB212E,John Surtees 🇬🇧,🇫🇷,France
3,gurney,4.0,7,de,5,9.0,444444,243F73,Dan Gurney 🇺🇸,🇩🇪,Germany
3,stewart,4.0,2,mc,5,5.0,444444,144D44,Jackie Stewart 🇬🇧,🇲🇨,Monaco
3,gurney,4.0,6,nl,8,5.0,444444,243F73,Dan Gurney 🇺🇸,🇳🇱,Netherlands
3,mclaren,4.0,3,be,5,8.0,444444,273027,Bruce McLaren 🇳🇿,🇧🇪,Belgium
3,surtees,4.0,5,gb,4,17.0,16191A,EB212E,John Surtees 🇬🇧,🇬🇧,UK
3,spence,4.0,10,mx,8,10.0,444444,025839,Mike Spence 🇬🇧,🇲🇽,Mexico
3,hill,4.0,1,za,3,4.0,444444,144D44,Graham Hill 🇬🇧,🇿🇦,South Africa
4,rindt,3.0,7,de,11,3.0,444444,273027,Jochen Rindt 🇦🇹,🇩🇪,Germany
4,bandini,3.0,8,it,6,10.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇮🇹,Italy
4,spence,3.0,1,za,4,3.0,444444,025839,Mike Spence 🇬🇧,🇿🇦,South Africa
4,siffert,3.0,10,mx,12,5.0,444444,888888,Jo Siffert 🇨🇭,🇲🇽,Mexico
4,hulme,3.0,4,fr,9,3.0,444444,243F73,Denny Hulme 🇳🇿,🇫🇷,France
4,bandini,3.0,9,us,6,13.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇺🇸,USA
4,surtees,3.0,2,mc,3,9.0,16191A,EB212E,John Surtees 🇬🇧,🇲🇨,Monaco
4,spence,3.0,5,gb,7,6.0,444444,025839,Mike Spence 🇬🇧,🇬🇧,UK
4,jack_brabham,3.0,3,be,8,3.0,444444,243F73,Jack Brabham 🇦🇺,🇧🇪,Belgium
4,hill,3.0,6,nl,2,26.0,444444,144D44,Graham Hill 🇬🇧,🇳🇱,Netherlands
5,hulme,2.0,6,nl,9,5.0,444444,243F73,Denny Hulme 🇳🇿,🇳🇱,Netherlands
5,bucknum,2.0,10,mx,15,2.0,444444,FFFFFF,Ronnie Bucknum 🇺🇸,🇲🇽,Mexico
5,jack_brabham,2.0,7,de,9,5.0,444444,243F73,Jack Brabham 🇦🇺,🇩🇪,Germany
5,mclaren,2.0,8,it,7,10.0,444444,273027,Bruce McLaren 🇳🇿,🇮🇹,Italy
5,mclaren,2.0,1,za,5,2.0,444444,273027,Bruce McLaren 🇳🇿,🇿🇦,South Africa
5,hill,2.0,4,fr,2,17.0,444444,144D44,Graham Hill 🇬🇧,🇫🇷,France
5,mclaren,2.0,2,mc,6,4.0,444444,273027,Bruce McLaren 🇳🇿,🇲🇨,Monaco
5,rodriguez,2.0,9,us,12,2.0,16191A,EB212E,Pedro Rodríguez 🇲🇽,🇺🇸,USA
5,stewart,2.0,5,gb,3,19.0,444444,144D44,Jackie Stewart 🇬🇧,🇬🇧,UK
5,hill,2.0,3,be,2,15.0,444444,144D44,Graham Hill 🇬🇧,🇧🇪,Belgium
6,ginther,1.0,6,nl,12,2.0,444444,FFFFFF,Richie Ginther 🇺🇸,🇳🇱,Netherlands
6,ginther,1.0,3,be,10,1.0,444444,FFFFFF,Richie Ginther 🇺🇸,🇧🇪,Belgium
6,gurney,1.0,5,gb,11,1.0,444444,243F73,Dan Gurney 🇺🇸,🇬🇧,UK
6,stewart,1.0,1,za,6,1.0,444444,144D44,Jackie Stewart 🇬🇧,🇿🇦,South Africa
6,rindt,1.0,9,us,11,4.0,444444,273027,Jochen Rindt 🇦🇹,🇺🇸,USA
6,siffert,1.0,2,mc,8,1.0,444444,888888,Jo Siffert 🇨🇭,🇲🇨,Monaco
6,siffert,1.0,4,fr,10,2.0,444444,888888,Jo Siffert 🇨🇭,🇫🇷,France
6,attwood,1.0,10,mx,16,2.0,444444,457439,Richard Attwood 🇬🇧,🇲🇽,Mexico
6,attwood,1.0,8,it,14,1.0,444444,457439,Richard Attwood 🇬🇧,🇮🇹,Italy
6,bandini,1.0,7,de,7,7.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇩🇪,Germany
7,spence,0.0,3,be,7,3.0,444444,025839,Mike Spence 🇬🇧,🇧🇪,Belgium
7,siffert,0.0,1,za,7,0.0,444444,888888,Jo Siffert 🇨🇭,🇿🇦,South Africa
7,ginther,0.0,9,us,14,2.0,444444,FFFFFF,Richie Ginther 🇺🇸,🇺🇸,USA
7,bonnier,0.0,5,gb,13,0.0,444444,243F73,Jo Bonnier 🇸🇪,🇬🇧,UK
7,bonnier,0.0,2,mc,9,0.0,444444,243F73,Jo Bonnier 🇸🇪,🇲🇨,Monaco
7,spence,0.0,4,fr,7,3.0,444444,025839,Mike Spence 🇬🇧,🇫🇷,France
7,rodriguez,0.0,10,mx,14,2.0,16191A,EB212E,Pedro Rodríguez 🇲🇽,🇲🇽,Mexico
7,surtees,0.0,6,nl,4,17.0,16191A,EB212E,John Surtees 🇬🇧,🇳🇱,Netherlands
7,bonnier,0.0,8,it,15,0.0,444444,243F73,Jo Bonnier 🇸🇪,🇮🇹,Italy
7,bonnier,0.0,7,de,14,0.0,444444,243F73,Jo Bonnier 🇸🇪,🇩🇪,Germany
8,gardner,0.0,5,gb,14,0.0,444444,888888,Frank Gardner 🇦🇺,🇬🇧,UK
8,gregory,0.0,7,de,16,0.0,444444,144D44,Masten Gregory 🇺🇸,🇩🇪,Germany
8,bandini,0.0,4,fr,6,6.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇫🇷,France
8,bandini,0.0,10,mx,6,13.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇲🇽,Mexico
8,bonnier,0.0,9,us,16,0.0,444444,243F73,Jo Bonnier 🇸🇪,🇺🇸,USA
8,rindt,0.0,8,it,11,3.0,444444,273027,Jochen Rindt 🇦🇹,🇮🇹,Italy
8,siffert,0.0,3,be,9,1.0,444444,888888,Jo Siffert 🇨🇭,🇧🇪,Belgium
8,jack_brabham,0.0,1,za,8,0.0,444444,243F73,Jack Brabham 🇦🇺,🇿🇦,South Africa
8,hulme,0.0,2,mc,11,0.0,444444,243F73,Denny Hulme 🇳🇿,🇲🇨,Monaco
8,spence,0.0,6,nl,7,6.0,444444,025839,Mike Spence 🇬🇧,🇳🇱,Netherlands
9,siffert,0.0,5,gb,10,2.0,444444,888888,Jo Siffert 🇨🇭,🇬🇧,UK
9,anderson,0.0,4,fr,13,0.0,444444,243F73,Bob Anderson 🇬🇧,🇫🇷,France
9,bandini,0.0,3,be,6,6.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇧🇪,Belgium
9,hawkins,0.0,1,za,9,0.0,444444,07316F,Paul Hawkins 🇦🇺,🇿🇦,South Africa
9,ireland,0.0,8,it,19,0.0,444444,457439,Innes Ireland 🇬🇧,🇮🇹,Italy
9,bandini,0.0,6,nl,6,6.0,16191A,EB212E,Lorenzo Bandini 🇮🇹,🇳🇱,Netherlands
9,anderson,0.0,2,mc,13,0.0,444444,243F73,Bob Anderson 🇬🇧,🇲🇨,Monaco
9,bondurant,0.0,9,us,22,0.0,16191A,EB212E,Bob Bondurant 🇺🇸,🇺🇸,USA
