position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
,musso,0.0,7,it,3,16.0,16191A,EB212E,Luigi Musso 🇮🇹,🇮🇹,Italy
,gould,0.0,6,de,51,0.0,444444,C0BEC3,Horace Gould 🇬🇧,🇩🇪,Germany
,gibson,0.0,6,de,64,0.0,444444,273027,Dick Gibson 🇬🇧,🇩🇪,Germany
,trips,0.0,2,mc,12,0.0,16191A,EB212E,Wolfgang von Trips 🇩🇪,🇲🇨,Monaco
,scarlatti,0.0,2,mc,20,0.0,444444,C0BEC3,Giorgio Scarlatti 🇮🇹,🇲🇨,Monaco
,flockhart,0.0,2,mc,21,0.0,444444,144D44,Ron Flockhart 🇬🇧,🇲🇨,Monaco
,menditeguy,0.0,2,mc,4,4.0,444444,C0BEC3,Carlos Menditeguy 🇦🇷,🇲🇨,Monaco
,bueb,0.0,2,mc,22,0.0,444444,888888,Ivor Bueb 🇬🇧,🇲🇨,Monaco
,schell,0.0,2,mc,6,3.0,444444,C0BEC3,Harry Schell 🇺🇸,🇲🇨,Monaco
,gould,0.0,2,mc,24,0.0,444444,C0BEC3,Horace Gould 🇬🇧,🇲🇨,Monaco
,collins,0.0,2,mc,13,0.0,16191A,EB212E,Peter Collins 🇬🇧,🇲🇨,Monaco
,moss,0.0,2,mc,11,1.0,444444,336667,Stirling Moss 🇬🇧,🇲🇨,Monaco
,hawthorn,0.0,2,mc,19,0.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇲🇨,Monaco
,salvadori,0.0,2,mc,26,0.0,444444,144D44,Roy Salvadori 🇬🇧,🇲🇨,Monaco
,herrmann,0.0,2,mc,27,0.0,444444,C0BEC3,Hans Herrmann 🇩🇪,🇲🇨,Monaco
,simon,0.0,2,mc,28,0.0,444444,C0BEC3,André Simon 🇫🇷,🇲🇨,Monaco
,piotti,0.0,2,mc,18,0.0,444444,C0BEC3,Luigi Piotti 🇮🇹,🇲🇨,Monaco
,leston,0.0,2,mc,29,0.0,444444,273027,Les Leston 🇬🇧,🇲🇨,Monaco
,hawthorn,0.0,2,mc,19,0.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇲🇨,Monaco
,schell,0.0,2,mc,6,3.0,444444,C0BEC3,Harry Schell 🇺🇸,🇲🇨,Monaco
,england,0.0,6,de,63,0.0,444444,273027,Paul England 🇦🇺,🇩🇪,Germany
,jack_brabham,0.0,6,de,21,0.0,444444,273027,Jack Brabham 🇦🇺,🇩🇪,Germany
,lewis-evans,0.0,6,de,15,3.0,444444,336667,Stuart Lewis-Evans 🇬🇧,🇩🇪,Germany
,godia,0.0,6,de,58,0.0,444444,C0BEC3,Paco Godia 🇪🇸,🇩🇪,Germany
,salvadori,0.0,6,de,17,2.0,444444,273027,Roy Salvadori 🇬🇧,🇩🇪,Germany
,maglioli,0.0,6,de,55,0.0,444444,DDDDDD,Umberto Maglioli 🇮🇹,🇩🇪,Germany
,herrmann,0.0,6,de,54,0.0,444444,C0BEC3,Hans Herrmann 🇩🇪,🇩🇪,Germany
,brooks,0.0,5,gb,3,10.0,444444,336667,Tony Brooks 🇬🇧,🇬🇧,UK
,gould,0.0,5,gb,46,0.0,444444,C0BEC3,Horace Gould 🇬🇧,🇬🇧,UK
,bonnier,0.0,5,gb,26,0.0,444444,C0BEC3,Jo Bonnier 🇸🇪,🇬🇧,UK
,menditeguy,0.0,5,gb,12,4.0,444444,C0BEC3,Carlos Menditeguy 🇦🇷,🇬🇧,UK
,schell,0.0,5,gb,9,5.0,444444,C0BEC3,Harry Schell 🇺🇸,🇬🇧,UK
,leston,0.0,5,gb,48,0.0,444444,144D44,Les Leston 🇬🇧,🇬🇧,UK
,fairman,0.0,5,gb,47,0.0,444444,144D44,Jack Fairman 🇬🇧,🇬🇧,UK
,fangio,0.0,5,gb,1,25.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇬🇧,UK
,moss,0.0,5,gb,7,6.0,444444,336667,Stirling Moss 🇬🇧,🇬🇧,UK
,collins,0.0,5,gb,11,4.0,16191A,EB212E,Peter Collins 🇬🇧,🇬🇧,UK
,reece,0.0,3,us,45,0.0,444444,D33949,Jimmy Reece 🇺🇸,🇺🇸,USA
,edmunds,0.0,3,us,46,0.0,444444,D33949,Don Edmunds 🇺🇸,🇺🇸,USA
,tolan,0.0,3,us,48,0.0,444444,D33949,Johnnie Tolan 🇺🇸,🇺🇸,USA
,herman,0.0,3,us,49,0.0,444444,888888,Al Herman 🇺🇸,🇺🇸,USA
,agabashian,0.0,3,us,51,0.0,444444,D33949,Fred Agabashian 🇺🇸,🇺🇸,USA
,sachs,0.0,3,us,52,0.0,444444,C4333B,Eddie Sachs 🇺🇸,🇺🇸,USA
,magill,0.0,3,us,53,0.0,444444,D33949,Mike Magill 🇺🇸,🇺🇸,USA
,johnson,0.0,3,us,54,0.0,444444,D33949,Eddie Johnson 🇺🇸,🇺🇸,USA
,cheesbourg,0.0,3,us,55,0.0,444444,D33949,Bill Cheesbourg 🇺🇸,🇺🇸,USA
,keller,0.0,3,us,56,0.0,444444,D33949,Al Keller 🇺🇸,🇺🇸,USA
,daywalt,0.0,3,us,57,0.0,444444,D33949,Jimmy Daywalt 🇺🇸,🇺🇸,USA
,elisian,0.0,3,us,58,0.0,444444,D33949,Ed Elisian 🇺🇸,🇺🇸,USA
,ward,0.0,3,us,59,0.0,444444,888888,Rodger Ward 🇺🇸,🇺🇸,USA
,ruttman,0.0,3,us,60,0.0,444444,FC8881,Troy Ruttman 🇺🇸,🇺🇸,USA
,russo,0.0,3,us,61,0.0,444444,D33949,Eddie Russo 🇺🇸,🇺🇸,USA
,george,0.0,3,us,62,0.0,444444,D33949,Elmer George 🇺🇸,🇺🇸,USA
,behra,0.0,5,gb,8,6.0,444444,C0BEC3,Jean Behra 🇫🇷,🇬🇧,UK
,jack_brabham,0.0,5,gb,21,0.0,444444,273027,Jack Brabham 🇦🇺,🇬🇧,UK
,flockhart,0.0,4,fr,40,0.0,444444,144D44,Ron Flockhart 🇬🇧,🇫🇷,France
,gould,0.0,4,fr,45,0.0,444444,C0BEC3,Horace Gould 🇬🇧,🇫🇷,France
,trintignant,0.0,4,fr,15,2.0,16191A,EB212E,Maurice Trintignant 🇫🇷,🇫🇷,France
,mackay-fraser,0.0,4,fr,44,0.0,444444,144D44,Herbert MacKay-Fraser 🇺🇸,🇫🇷,France
,salvadori,0.0,4,fr,41,0.0,444444,336667,Roy Salvadori 🇬🇧,🇫🇷,France
,menditeguy,0.0,4,fr,9,4.0,444444,C0BEC3,Carlos Menditeguy 🇦🇷,🇫🇷,France
,lewis-evans,0.0,4,fr,13,3.0,444444,336667,Stuart Lewis-Evans 🇬🇧,🇫🇷,France
,collins,0.0,1,ar,8,0.0,16191A,EB212E,Peter Collins 🇬🇧,🇦🇷,Argentina
1,moss,8.0,8,it,2,25.0,444444,336667,Stirling Moss 🇬🇧,🇮🇹,Italy
1,fangio,8.0,1,ar,1,8.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇦🇷,Argentina
1,fangio,9.0,2,mc,1,17.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇲🇨,Monaco
1,brooks,4.0,5,gb,3,10.0,444444,336667,Tony Brooks 🇬🇧,🇬🇧,UK
1,fangio,9.0,6,de,1,34.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇩🇪,Germany
1,moss,5.0,5,gb,7,6.0,444444,336667,Stirling Moss 🇬🇧,🇬🇧,UK
1,moss,9.0,7,it,2,17.0,444444,336667,Stirling Moss 🇬🇧,🇮🇹,Italy
1,hanks,8.0,3,us,2,8.0,444444,DBC75F,Sam Hanks 🇺🇸,🇺🇸,USA
1,fangio,8.0,4,fr,1,25.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇫🇷,France
10,gould,0.0,8,it,35,0.0,444444,C0BEC3,Horace Gould 🇬🇧,🇮🇹,Italy
10,piotti,0.0,1,ar,13,0.0,444444,C0BEC3,Luigi Piotti 🇮🇹,🇦🇷,Argentina
10,scarlatti,0.0,6,de,33,0.0,444444,C0BEC3,Giorgio Scarlatti 🇮🇹,🇩🇪,Germany
10,hartley,0.0,3,us,28,0.0,444444,888888,Gene Hartley 🇺🇸,🇺🇸,USA
11,volonterio,0.0,8,it,41,0.0,444444,C0BEC3,Ottorino Volonterio 🇨🇭,🇮🇹,Italy
11,halford,0.0,6,de,36,0.0,444444,C0BEC3,Bruce Halford 🇬🇧,🇩🇪,Germany
11,simon,0.0,8,it,39,0.0,444444,C0BEC3,André Simon 🇫🇷,🇮🇹,Italy
11,turner,0.0,3,us,29,0.0,444444,D33949,Jack Turner 🇺🇸,🇺🇸,USA
12,barth,0.0,6,de,38,0.0,444444,DDDDDD,Edgar Barth 🇩🇪,🇩🇪,Germany
12,thomson,0.0,3,us,30,0.0,444444,C4333B,Johnny Thomson 🇺🇸,🇺🇸,USA
13,christie,0.0,3,us,31,0.0,444444,D33949,Bob Christie 🇺🇸,🇺🇸,USA
13,naylor,0.0,6,de,41,0.0,444444,273027,Brian Naylor 🇬🇧,🇩🇪,Germany
14,weyant,0.0,3,us,32,0.0,444444,C4333B,Chuck Weyant 🇺🇸,🇺🇸,USA
14,beaufort,0.0,6,de,42,0.0,444444,DDDDDD,Carel Godin de Beaufort 🇳🇱,🇩🇪,Germany
15,marsh,0.0,6,de,45,0.0,444444,273027,Tony Marsh 🇬🇧,🇩🇪,Germany
15,bettenhausen,0.0,3,us,33,0.0,444444,D33949,Tony Bettenhausen 🇺🇸,🇺🇸,USA
16,parsons,0.0,3,us,34,0.0,444444,D33949,Johnnie Parsons 🇺🇸,🇺🇸,USA
17,freeland,0.0,3,us,35,0.0,444444,D33949,Don Freeland 🇺🇸,🇺🇸,USA
2,fangio,6.0,7,it,1,40.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇮🇹,Italy
2,behra,6.0,1,ar,2,6.0,444444,C0BEC3,Jean Behra 🇫🇷,🇦🇷,Argentina
2,musso,6.0,5,gb,2,13.0,16191A,EB212E,Luigi Musso 🇮🇹,🇬🇧,UK
2,hawthorn,6.0,6,de,3,13.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇩🇪,Germany
2,musso,7.0,4,fr,3,7.0,16191A,EB212E,Luigi Musso 🇮🇹,🇫🇷,France
2,brooks,6.0,2,mc,3,6.0,444444,336667,Tony Brooks 🇬🇧,🇲🇨,Monaco
2,fangio,6.0,8,it,1,40.0,444444,C0BEC3,Juan Fangio 🇦🇷,🇮🇹,Italy
2,rathmann,7.0,3,us,3,7.0,444444,DBC75F,Jim Rathmann 🇺🇸,🇺🇸,USA
3,trips,4.0,8,it,14,4.0,16191A,EB212E,Wolfgang von Trips 🇩🇪,🇮🇹,Italy
3,collins,4.0,4,fr,8,4.0,16191A,EB212E,Peter Collins 🇬🇧,🇫🇷,France
3,gregory,4.0,2,mc,5,4.0,444444,C0BEC3,Masten Gregory 🇺🇸,🇲🇨,Monaco
3,schell,4.0,7,it,6,9.0,444444,C0BEC3,Harry Schell 🇺🇸,🇮🇹,Italy
3,collins,4.0,6,de,7,8.0,16191A,EB212E,Peter Collins 🇬🇧,🇩🇪,Germany
3,hawthorn,4.0,5,gb,6,7.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇬🇧,UK
3,bryan,4.0,3,us,7,4.0,444444,C4333B,Jimmy Bryan 🇺🇸,🇺🇸,USA
3,menditeguy,4.0,1,ar,3,4.0,444444,C0BEC3,Carlos Menditeguy 🇦🇷,🇦🇷,Argentina
4,schell,3.0,1,ar,4,3.0,444444,C0BEC3,Harry Schell 🇺🇸,🇦🇷,Argentina
4,gregory,3.0,8,it,6,10.0,444444,C0BEC3,Masten Gregory 🇺🇸,🇮🇹,Italy
4,hawthorn,3.0,4,fr,12,3.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇫🇷,France
4,lewis-evans,3.0,2,mc,7,3.0,444444,888888,Stuart Lewis-Evans 🇬🇧,🇲🇨,Monaco
4,paul_russo,3.0,3,us,11,3.0,444444,D33949,Paul Russo 🇺🇸,🇺🇸,USA
4,collins,0.0,5,gb,11,4.0,16191A,EB212E,Peter Collins 🇬🇧,🇬🇧,UK
4,gregory,3.0,7,it,10,7.0,444444,C0BEC3,Masten Gregory 🇺🇸,🇮🇹,Italy
4,musso,3.0,6,de,2,16.0,16191A,EB212E,Luigi Musso 🇮🇹,🇩🇪,Germany
4,trintignant,3.0,5,gb,10,5.0,16191A,EB212E,Maurice Trintignant 🇫🇷,🇬🇧,UK
5,trintignant,2.0,2,mc,8,2.0,16191A,EB212E,Maurice Trintignant 🇫🇷,🇲🇨,Monaco
5,portago,1.0,1,ar,5,1.0,16191A,EB212E,Alfonso de Portago 🇪🇸,🇦🇷,Argentina
5,salvadori,2.0,5,gb,17,2.0,444444,273027,Roy Salvadori 🇬🇧,🇬🇧,UK
5,lewis-evans,2.0,7,it,12,5.0,444444,336667,Stuart Lewis-Evans 🇬🇧,🇮🇹,Italy
5,scarlatti,1.0,8,it,20,1.0,444444,C0BEC3,Giorgio Scarlatti 🇮🇹,🇮🇹,Italy
5,linden,2.0,3,us,12,2.0,444444,D33949,Andy Linden 🇺🇸,🇺🇸,USA
5,moss,2.0,6,de,5,8.0,444444,336667,Stirling Moss 🇬🇧,🇩🇪,Germany
5,schell,1.0,8,it,7,10.0,444444,C0BEC3,Harry Schell 🇺🇸,🇮🇹,Italy
5,gonzalez,1.0,1,ar,6,1.0,16191A,EB212E,José Froilán González 🇦🇷,🇦🇷,Argentina
5,schell,2.0,4,fr,7,5.0,444444,C0BEC3,Harry Schell 🇺🇸,🇫🇷,France
6,jack_brabham,0.0,2,mc,14,0.0,444444,273027,Jack Brabham 🇦🇺,🇲🇨,Monaco
6,gerard,0.0,5,gb,24,0.0,444444,273027,Bob Gerard 🇬🇧,🇬🇧,UK
6,scarlatti,0.0,7,it,22,0.0,444444,C0BEC3,Giorgio Scarlatti 🇮🇹,🇮🇹,Italy
6,behra,0.0,6,de,9,6.0,444444,C0BEC3,Jean Behra 🇫🇷,🇩🇪,Germany
6,trips,0.0,1,ar,10,0.0,16191A,EB212E,Wolfgang von Trips 🇩🇪,🇦🇷,Argentina
6,collins,0.0,1,ar,8,0.0,16191A,EB212E,Peter Collins 🇬🇧,🇦🇷,Argentina
6,boyd,0.0,3,us,19,0.0,444444,D33949,Johnny Boyd 🇺🇸,🇺🇸,USA
6,hawthorn,0.0,8,it,4,13.0,16191A,EB212E,Mike Hawthorn 🇬🇧,🇮🇹,Italy
6,behra,0.0,4,fr,5,6.0,444444,C0BEC3,Jean Behra 🇫🇷,🇫🇷,France
6,perdisa,0.0,1,ar,9,0.0,16191A,EB212E,Cesare Perdisa 🇮🇹,🇦🇷,Argentina
7,jack_brabham,0.0,7,it,21,0.0,444444,273027,Jack Brabham 🇦🇺,🇮🇹,Italy
7,macdowel,0.0,4,fr,25,0.0,444444,273027,Mike MacDowel 🇬🇧,🇫🇷,France
7,brooks,1.0,8,it,5,11.0,444444,336667,Tony Brooks 🇬🇧,🇮🇹,Italy
7,bonnier,0.0,1,ar,11,0.0,444444,C0BEC3,Jo Bonnier 🇸🇪,🇦🇷,Argentina
7,schell,0.0,6,de,10,5.0,444444,C0BEC3,Harry Schell 🇺🇸,🇩🇪,Germany
7,lewis-evans,0.0,5,gb,15,3.0,444444,336667,Stuart Lewis-Evans 🇬🇧,🇬🇧,UK
7,jack_brabham,0.0,4,fr,20,0.0,444444,273027,Jack Brabham 🇦🇺,🇫🇷,France
7,teague,0.0,3,us,23,0.0,444444,D33949,Marshall Teague 🇺🇸,🇺🇸,USA
8,musso,0.0,8,it,3,16.0,16191A,EB212E,Luigi Musso 🇮🇹,🇮🇹,Italy
8,gregory,0.0,6,de,12,4.0,444444,C0BEC3,Masten Gregory 🇺🇸,🇩🇪,Germany
8,moss,1.0,1,ar,7,1.0,444444,C0BEC3,Stirling Moss 🇬🇧,🇦🇷,Argentina
8,connor,0.0,3,us,24,0.0,444444,D33949,Pat O'Connor 🇺🇸,🇺🇸,USA
8,bueb,0.0,5,gb,29,0.0,444444,C0BEC3,Ivor Bueb 🇬🇧,🇬🇧,UK
9,tomaso,0.0,1,ar,12,0.0,16191A,EB212E,Alessandro de Tomaso 🇦🇷,🇦🇷,Argentina
9,godia,0.0,8,it,32,0.0,444444,C0BEC3,Paco Godia 🇪🇸,🇮🇹,Italy
9,brooks,0.0,6,de,4,10.0,444444,336667,Tony Brooks 🇬🇧,🇩🇪,Germany
9,veith,0.0,3,us,26,0.0,444444,888888,Bob Veith 🇺🇸,🇺🇸,USA
