name,race_duration,round,laps_completed,winning_constructor,date,winning_driver,season
1952 French Grand Prix 🇫🇷,3:00:00.0,4,77,Ferrari 🇮🇹,1952-07-06T00:00:00.000Z,Alberto Ascari 🇮🇹,1952
1957 French Grand Prix 🇫🇷,3:07:46.4,4,77,Maserati 🇮🇹,1957-07-07T00:00:00.000Z,Juan Fangio 🇦🇷,1957
1962 French Grand Prix 🇫🇷,2:07:05.5,4,54,Porsche 🇩🇪,1962-07-08T00:00:00.000Z,Dan Gurney 🇺🇸,1962
1964 French Grand Prix 🇫🇷,2:07:49.1,4,57,Brabham-Climax 🇬🇧,1964-06-28T00:00:00.000Z,Dan Gurney 🇺🇸,1964
1968 French Grand Prix 🇫🇷,2:25:40.9,6,60,Ferrari 🇮🇹,1968-07-07T00:00:00.000Z,Jacky Ickx 🇧🇪,1968
