position,driverref,points,round,country_code,championship_position,championship_points,secondary_color,main_color,driver,country_flag,country
10,alonso,0.0,7,tr,9,11.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇹🇷,Turkey
10,fisichella,0.0,8,gb,17,0.0,C81625,F6AFC1,Giancarlo Fisichella 🇮🇹,🇬🇧,UK
10,kubica,0.0,17,ae,14,17.0,444444,20359D,Robert Kubica 🇵🇱,🇦🇪,UAE
10,heidfeld,0.0,9,de,12,6.0,444444,20359D,Nick Heidfeld 🇩🇪,🇩🇪,Germany
10,raikkonen,0.0,3,cn,16,0.0,16191A,EB212E,Kimi Räikkönen 🇫🇮,🇨🇳,China
10,kobayashi,0.0,16,br,21,0.0,444444,D70028,Kamui Kobayashi 🇯🇵,🇧🇷,Brazil
10,raikkonen,0.0,14,sg,5,40.0,16191A,EB212E,Kimi Räikkönen 🇫🇮,🇸🇬,Singapore
10,heidfeld,0.0,1,au,10,0.0,444444,20359D,Nick Heidfeld 🇩🇪,🇦🇺,Australia
10,glock,0.0,6,mc,6,12.0,444444,D70028,Timo Glock 🇩🇪,🇲🇨,Monaco
10,barrichello,0.0,10,hu,4,44.0,444444,E2F833,Rubens Barrichello 🇧🇷,🇭🇺,Hungary
10,glock,0.0,5,es,6,12.0,444444,D70028,Timo Glock 🇩🇪,🇪🇸,Spain
10,sutil,0.0,11,es,18,0.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇪🇸,Spain
10,piquet_jr,0.0,4,bh,17,0.0,424B52,FDE139,Nelson Piquet Jr. 🇧🇷,🇧🇭,Bahrain
10,nakajima,0.0,13,it,19,0.0,082957,EAE4ED,Kazuki Nakajima 🇯🇵,🇮🇹,Italy
10,glock,0.0,12,be,11,16.0,444444,D70028,Timo Glock 🇩🇪,🇧🇪,Belgium
10,bourdais,0.0,2,my,11,1.0,FC181D,2039C3,Sébastien Bourdais 🇫🇷,🇲🇾,Malaysia
11,alonso,0.0,2,my,6,4.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇲🇾,Malaysia
11,heidfeld,0.0,7,tr,12,6.0,444444,20359D,Nick Heidfeld 🇩🇪,🇹🇷,Turkey
11,nakajima,0.0,8,gb,20,0.0,082957,EAE4ED,Kazuki Nakajima 🇯🇵,🇬🇧,UK
11,sutil,0.0,12,be,18,0.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇧🇪,Belgium
11,kovalainen,0.0,17,ae,12,22.0,0D1D20,FCA13B,Heikki Kovalainen 🇫🇮,🇦🇪,UAE
11,webber,0.0,4,bh,6,9.5,FDCC2F,121D32,Mark Webber 🇦🇺,🇧🇭,Bahrain
11,fisichella,0.0,1,au,11,0.0,C81625,F6AFC1,Giancarlo Fisichella 🇮🇹,🇦🇺,Australia
11,fisichella,0.0,9,de,17,0.0,C81625,F6AFC1,Giancarlo Fisichella 🇮🇹,🇩🇪,Germany
11,kovalainen,0.0,15,jp,12,22.0,0D1D20,FCA13B,Heikki Kovalainen 🇫🇮,🇯🇵,Japan
11,heidfeld,0.0,11,es,13,6.0,444444,20359D,Nick Heidfeld 🇩🇪,🇪🇸,Spain
11,kubica,0.0,5,es,18,0.0,444444,20359D,Robert Kubica 🇵🇱,🇪🇸,Spain
11,bourdais,0.0,3,cn,13,1.0,FC181D,2039C3,Sébastien Bourdais 🇫🇷,🇨🇳,China
11,heidfeld,0.0,10,hu,13,6.0,444444,20359D,Nick Heidfeld 🇩🇪,🇭🇺,Hungary
11,glock,0.0,13,it,12,16.0,444444,D70028,Timo Glock 🇩🇪,🇮🇹,Italy
11,fisichella,0.0,16,br,15,8.0,16191A,EB212E,Giancarlo Fisichella 🇮🇹,🇧🇷,Brazil
11,heidfeld,0.0,6,mc,12,6.0,444444,20359D,Nick Heidfeld 🇩🇪,🇲🇨,Monaco
11,rosberg,0.0,14,sg,7,30.5,082957,EAE4ED,Nico Rosberg 🇩🇪,🇸🇬,Singapore
12,hamilton,0.0,6,mc,9,9.0,0D1D20,FCA13B,Lewis Hamilton 🇬🇧,🇲🇨,Monaco
12,hamilton,0.0,13,it,7,27.0,0D1D20,FCA13B,Lewis Hamilton 🇬🇧,🇮🇹,Italy
12,liuzzi,0.0,16,br,22,0.0,C81625,F6AFC1,Vitantonio Liuzzi 🇮🇹,🇧🇷,Brazil
12,piquet_jr,0.0,10,hu,20,0.0,424B52,FDE139,Nelson Piquet Jr. 🇧🇷,🇭🇺,Hungary
12,trulli,0.0,14,sg,10,22.5,444444,D70028,Jarno Trulli 🇮🇹,🇸🇬,Singapore
12,nakajima,0.0,9,de,20,0.0,082957,EAE4ED,Kazuki Nakajima 🇯🇵,🇩🇪,Germany
12,piquet_jr,0.0,5,es,17,0.0,424B52,FDE139,Nelson Piquet Jr. 🇧🇷,🇪🇸,Spain
12,kovalainen,0.0,4,bh,10,4.0,0D1D20,FCA13B,Heikki Kovalainen 🇫🇮,🇧🇭,Bahrain
12,webber,0.0,1,au,12,0.0,FDCC2F,121D32,Mark Webber 🇦🇺,🇦🇺,Australia
12,heidfeld,0.0,3,cn,7,4.0,444444,20359D,Nick Heidfeld 🇩🇪,🇨🇳,China
12,piquet_jr,0.0,8,gb,19,0.0,424B52,FDE139,Nelson Piquet Jr. 🇧🇷,🇬🇧,UK
12,buemi,0.0,12,be,16,3.0,FC181D,2039C3,Sébastien Buemi 🇨🇭,🇧🇪,Belgium
12,fisichella,0.0,15,jp,15,8.0,16191A,EB212E,Giancarlo Fisichella 🇮🇹,🇯🇵,Japan
12,raikkonen,0.0,17,ae,6,48.0,16191A,EB212E,Kimi Räikkönen 🇫🇮,🇦🇪,UAE
12,nakajima,0.0,7,tr,20,0.0,082957,EAE4ED,Kazuki Nakajima 🇯🇵,🇹🇷,Turkey
12,nakajima,0.0,2,my,15,0.0,082957,EAE4ED,Kazuki Nakajima 🇯🇵,🇲🇾,Malaysia
12,fisichella,0.0,11,es,17,0.0,C81625,F6AFC1,Giancarlo Fisichella 🇮🇹,🇪🇸,Spain
13,fisichella,0.0,14,sg,15,8.0,16191A,EB212E,Giancarlo Fisichella 🇮🇹,🇸🇬,Singapore
13,trulli,0.0,11,es,8,22.5,444444,D70028,Jarno Trulli 🇮🇹,🇪🇸,Spain
13,vettel,0.0,1,au,13,0.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇦🇺,Australia
13,hamilton,0.0,7,tr,11,9.0,0D1D20,FCA13B,Lewis Hamilton 🇬🇧,🇹🇷,Turkey
13,buemi,0.0,13,it,17,3.0,FC181D,2039C3,Sébastien Buemi 🇨🇭,🇮🇹,Italy
13,piquet_jr,0.0,9,de,19,0.0,424B52,FDE139,Nelson Piquet Jr. 🇧🇷,🇩🇪,Germany
13,nakajima,0.0,5,es,20,0.0,082957,EAE4ED,Kazuki Nakajima 🇯🇵,🇪🇸,Spain
13,kubica,0.0,10,hu,15,2.0,444444,20359D,Robert Kubica 🇵🇱,🇭🇺,Hungary
13,kubica,0.0,8,gb,15,2.0,444444,20359D,Robert Kubica 🇵🇱,🇬🇧,UK
13,piquet_jr,0.0,2,my,17,0.0,424B52,FDE139,Nelson Piquet Jr. 🇧🇷,🇲🇾,Malaysia
13,kubica,0.0,3,cn,19,0.0,444444,20359D,Robert Kubica 🇵🇱,🇨🇳,China
13,sutil,0.0,15,jp,16,5.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇯🇵,Japan
13,nakajima,0.0,17,ae,20,0.0,082957,EAE4ED,Kazuki Nakajima 🇯🇵,🇦🇪,UAE
13,trulli,0.0,6,mc,5,14.5,444444,D70028,Jarno Trulli 🇮🇹,🇲🇨,Monaco
13,grosjean,0.0,16,br,23,0.0,424B52,FDE139,Romain Grosjean 🇫🇷,🇧🇷,Brazil
13,bourdais,0.0,4,bh,14,1.0,FC181D,2039C3,Sébastien Bourdais 🇫🇷,🇧🇭,Bahrain
13,nakajima,0.0,12,be,19,0.0,082957,EAE4ED,Kazuki Nakajima 🇯🇵,🇧🇪,Belgium
14,glock,0.0,11,es,10,16.0,444444,D70028,Timo Glock 🇩🇪,🇪🇸,Spain
14,massa,0.0,4,bh,15,0.0,16191A,EB212E,Felipe Massa 🇧🇷,🇧🇭,Bahrain
14,badoer,0.0,12,be,21,0.0,16191A,EB212E,Luca Badoer 🇮🇹,🇧🇪,Belgium
14,alguersuari,0.0,16,br,24,0.0,FC181D,2039C3,Jaime Alguersuari 🇪🇸,🇧🇷,Brazil
14,liuzzi,0.0,15,jp,21,0.0,C81625,F6AFC1,Vitantonio Liuzzi 🇮🇹,🇯🇵,Japan
14,alonso,0.0,17,ae,9,26.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇦🇪,UAE
14,raikkonen,0.0,2,my,18,0.0,16191A,EB212E,Kimi Räikkönen 🇫🇮,🇲🇾,Malaysia
14,alonso,0.0,8,gb,9,11.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇬🇧,UK
14,sutil,0.0,6,mc,17,0.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇲🇨,Monaco
14,fisichella,0.0,5,es,19,0.0,C81625,F6AFC1,Giancarlo Fisichella 🇮🇹,🇪🇸,Spain
14,kubica,0.0,9,de,15,2.0,444444,20359D,Robert Kubica 🇵🇱,🇩🇪,Germany
14,fisichella,0.0,10,hu,17,0.0,C81625,F6AFC1,Giancarlo Fisichella 🇮🇹,🇭🇺,Hungary
14,kovalainen,0.0,7,tr,13,4.0,0D1D20,FCA13B,Heikki Kovalainen 🇫🇮,🇹🇷,Turkey
14,trulli,0.0,13,it,8,22.5,444444,D70028,Jarno Trulli 🇮🇹,🇮🇹,Italy
14,liuzzi,0.0,14,sg,22,0.0,C81625,F6AFC1,Vitantonio Liuzzi 🇮🇹,🇸🇬,Singapore
14,kubica,0.0,1,au,14,0.0,444444,20359D,Robert Kubica 🇵🇱,🇦🇺,Australia
14,fisichella,0.0,3,cn,17,0.0,C81625,F6AFC1,Giancarlo Fisichella 🇮🇹,🇨🇳,China
15,heidfeld,0.0,8,gb,12,6.0,444444,20359D,Nick Heidfeld 🇩🇪,🇬🇧,UK
15,raikkonen,0.0,1,au,15,0.0,16191A,EB212E,Kimi Räikkönen 🇫🇮,🇦🇺,Australia
15,alguersuari,0.0,10,hu,21,0.0,FC181D,2039C3,Jaime Alguersuari 🇪🇸,🇭🇺,Hungary
15,rosberg,0.0,3,cn,11,3.5,082957,EAE4ED,Nico Rosberg 🇩🇪,🇨🇳,China
15,liuzzi,0.0,17,ae,22,0.0,C81625,F6AFC1,Vitantonio Liuzzi 🇮🇹,🇦🇪,UAE
15,grosjean,0.0,13,it,22,0.0,424B52,FDE139,Romain Grosjean 🇫🇷,🇮🇹,Italy
15,fisichella,0.0,4,bh,18,0.0,C81625,F6AFC1,Giancarlo Fisichella 🇮🇹,🇧🇭,Bahrain
15,vettel,0.0,2,my,16,0.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇲🇾,Malaysia
15,grosjean,0.0,11,es,22,0.0,424B52,FDE139,Romain Grosjean 🇫🇷,🇪🇸,Spain
15,nakajima,0.0,6,mc,20,0.0,082957,EAE4ED,Kazuki Nakajima 🇯🇵,🇲🇨,Monaco
15,nakajima,0.0,15,jp,19,0.0,082957,EAE4ED,Kazuki Nakajima 🇯🇵,🇯🇵,Japan
15,sutil,0.0,9,de,18,0.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇩🇪,Germany
15,buemi,0.0,7,tr,14,3.0,FC181D,2039C3,Sébastien Buemi 🇨🇭,🇹🇷,Turkey
16,buemi,0.0,10,hu,14,3.0,FC181D,2039C3,Sébastien Buemi 🇨🇭,🇭🇺,Hungary
16,buemi,0.0,9,de,14,3.0,FC181D,2039C3,Sébastien Buemi 🇨🇭,🇩🇪,Germany
16,hamilton,0.0,8,gb,11,9.0,0D1D20,FCA13B,Lewis Hamilton 🇬🇧,🇬🇧,UK
16,grosjean,0.0,15,jp,23,0.0,424B52,FDE139,Romain Grosjean 🇫🇷,🇯🇵,Japan
16,piquet_jr,0.0,7,tr,19,0.0,424B52,FDE139,Nelson Piquet Jr. 🇧🇷,🇹🇷,Turkey
16,alguersuari,0.0,11,es,21,0.0,FC181D,2039C3,Jaime Alguersuari 🇪🇸,🇪🇸,Spain
16,piquet_jr,0.0,3,cn,20,0.0,424B52,FDE139,Nelson Piquet Jr. 🇧🇷,🇨🇳,China
16,sutil,0.0,4,bh,16,0.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇧🇭,Bahrain
16,buemi,0.0,2,my,8,2.0,FC181D,2039C3,Sébastien Buemi 🇨🇭,🇲🇾,Malaysia
16,fisichella,0.0,17,ae,15,8.0,16191A,EB212E,Giancarlo Fisichella 🇮🇹,🇦🇪,UAE
16,rosberg,0.0,13,it,6,30.5,082957,EAE4ED,Nico Rosberg 🇩🇪,🇮🇹,Italy
17,trulli,0.0,9,de,6,21.5,444444,D70028,Jarno Trulli 🇮🇹,🇩🇪,Germany
17,webber,0.0,15,jp,4,51.5,FDCC2F,121D32,Mark Webber 🇦🇺,🇯🇵,Japan
17,sutil,0.0,2,my,12,0.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇲🇾,Malaysia
17,badoer,0.0,11,es,23,0.0,16191A,EB212E,Luca Badoer 🇮🇹,🇪🇸,Spain
17,sutil,0.0,3,cn,14,0.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇨🇳,China
17,sutil,0.0,7,tr,18,0.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇹🇷,Turkey
17,sutil,0.0,8,gb,18,0.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇬🇧,UK
17,sutil,0.0,17,ae,17,5.0,C81625,F6AFC1,Adrian Sutil 🇩🇪,🇦🇪,UAE
17,buemi,0.0,4,bh,13,3.0,FC181D,2039C3,Sébastien Buemi 🇨🇭,🇧🇭,Bahrain
18,fisichella,0.0,2,my,14,0.0,C81625,F6AFC1,Giancarlo Fisichella 🇮🇹,🇲🇾,Malaysia
18,nakajima,0.0,11,es,19,0.0,082957,EAE4ED,Kazuki Nakajima 🇯🇵,🇪🇸,Spain
18,bourdais,0.0,7,tr,16,2.0,FC181D,2039C3,Sébastien Bourdais 🇫🇷,🇹🇷,Turkey
18,grosjean,0.0,17,ae,23,0.0,424B52,FDE139,Romain Grosjean 🇫🇷,🇦🇪,UAE
18,hamilton,0.0,9,de,11,9.0,0D1D20,FCA13B,Lewis Hamilton 🇬🇧,🇩🇪,Germany
18,buemi,0.0,8,gb,14,3.0,FC181D,2039C3,Sébastien Buemi 🇨🇭,🇬🇧,UK
18,kubica,0.0,4,bh,20,0.0,444444,20359D,Robert Kubica 🇵🇱,🇧🇭,Bahrain
19,heidfeld,0.0,4,bh,9,4.0,444444,20359D,Nick Heidfeld 🇩🇪,🇧🇭,Bahrain
2,barrichello,8.0,6,mc,2,35.0,444444,E2F833,Rubens Barrichello 🇧🇷,🇲🇨,Monaco
2,barrichello,8.0,1,au,2,8.0,444444,E2F833,Rubens Barrichello 🇧🇷,🇦🇺,Australia
2,webber,8.0,8,gb,4,35.5,FDCC2F,121D32,Mark Webber 🇦🇺,🇬🇧,UK
2,raikkonen,8.0,10,hu,9,18.0,16191A,EB212E,Kimi Räikkönen 🇫🇮,🇭🇺,Hungary
2,vettel,8.0,4,bh,3,18.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇧🇭,Bahrain
2,glock,8.0,14,sg,9,24.0,444444,D70028,Timo Glock 🇩🇪,🇸🇬,Singapore
2,trulli,8.0,15,jp,8,30.5,444444,D70028,Jarno Trulli 🇮🇹,🇯🇵,Japan
2,webber,8.0,7,tr,4,27.5,FDCC2F,121D32,Mark Webber 🇦🇺,🇹🇷,Turkey
2,heidfeld,4.0,2,my,5,4.0,444444,20359D,Nick Heidfeld 🇩🇪,🇲🇾,Malaysia
2,webber,8.0,3,cn,5,9.5,FDCC2F,121D32,Mark Webber 🇦🇺,🇨🇳,China
2,hamilton,8.0,11,es,6,27.0,0D1D20,FCA13B,Lewis Hamilton 🇬🇧,🇪🇸,Spain
2,webber,8.0,17,ae,4,69.5,FDCC2F,121D32,Mark Webber 🇦🇺,🇦🇪,UAE
2,button,8.0,13,it,1,80.0,444444,E2F833,Jenson Button 🇬🇧,🇮🇹,Italy
2,kubica,8.0,16,br,13,17.0,444444,20359D,Robert Kubica 🇵🇱,🇧🇷,Brazil
2,vettel,8.0,9,de,2,47.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇩🇪,Germany
2,barrichello,8.0,5,es,2,27.0,444444,E2F833,Rubens Barrichello 🇧🇷,🇪🇸,Spain
2,fisichella,8.0,12,be,14,8.0,C81625,F6AFC1,Giancarlo Fisichella 🇮🇹,🇧🇪,Belgium
3,raikkonen,6.0,6,mc,8,9.0,16191A,EB212E,Kimi Räikkönen 🇫🇮,🇲🇨,Monaco
3,vettel,6.0,12,be,3,53.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇧🇪,Belgium
3,massa,6.0,9,de,5,22.0,16191A,EB212E,Felipe Massa 🇧🇷,🇩🇪,Germany
3,barrichello,6.0,8,gb,2,41.0,444444,E2F833,Rubens Barrichello 🇧🇷,🇬🇧,UK
3,hamilton,6.0,16,br,5,49.0,0D1D20,FCA13B,Lewis Hamilton 🇬🇧,🇧🇷,Brazil
3,webber,6.0,5,es,4,15.5,FDCC2F,121D32,Mark Webber 🇦🇺,🇪🇸,Spain
3,raikkonen,6.0,13,it,5,40.0,16191A,EB212E,Kimi Räikkönen 🇫🇮,🇮🇹,Italy
3,vettel,6.0,7,tr,3,29.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇹🇷,Turkey
3,trulli,6.0,1,au,3,6.0,444444,D70028,Jarno Trulli 🇮🇹,🇦🇺,Australia
3,raikkonen,6.0,11,es,7,24.0,16191A,EB212E,Kimi Räikkönen 🇫🇮,🇪🇸,Spain
3,button,6.0,3,cn,1,21.0,444444,E2F833,Jenson Button 🇬🇧,🇨🇳,China
3,alonso,6.0,14,sg,8,26.0,424B52,FDE139,Fernando Alonso 🇪🇸,🇸🇬,Singapore
3,button,6.0,17,ae,1,95.0,444444,E2F833,Jenson Button 🇬🇧,🇦🇪,UAE
3,glock,3.0,2,my,4,8.0,444444,D70028,Timo Glock 🇩🇪,🇲🇾,Malaysia
3,webber,6.0,10,hu,2,51.5,FDCC2F,121D32,Mark Webber 🇦🇺,🇭🇺,Hungary
3,trulli,6.0,4,bh,4,14.5,444444,D70028,Jarno Trulli 🇮🇹,🇧🇭,Bahrain
3,hamilton,6.0,15,jp,6,43.0,0D1D20,FCA13B,Lewis Hamilton 🇬🇧,🇯🇵,Japan
4,raikkonen,5.0,15,jp,5,45.0,16191A,EB212E,Kimi Räikkönen 🇫🇮,🇯🇵,Japan
4,rosberg,5.0,10,hu,5,25.5,082957,EAE4ED,Nico Rosberg 🇩🇪,🇭🇺,Hungary
4,barrichello,5.0,3,cn,2,15.0,444444,E2F833,Rubens Barrichello 🇧🇷,🇨🇳,China
4,vettel,5.0,5,es,3,23.0,FDCC2F,121D32,Sebastian Vettel 🇩🇪,🇪🇸,Spain
