name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
1993 Australian Grand Prix 🇦🇺,R,22,1993-11-07T00:00:00.000Z,R,1993,Pierluigi Martini 🇮🇹,Minardi 🇮🇹,16,16,34,,0.0
1993 Japanese Grand Prix 🇯🇵,10,13,1993-10-24T00:00:00.000Z,R,1993,Pierluigi Martini 🇮🇹,Minardi 🇮🇹,15,22,26,,0.0
1994 Belgian Grand Prix 🇧🇪,R,25,1994-08-28T00:00:00.000Z,11,1994,David Brabham 🇦🇺,Simtek 🇬🇧,11,21,42,,0.0
1994 British Grand Prix 🇬🇧,15,26,1994-07-10T00:00:00.000Z,16,1994,David Brabham 🇦🇺,Simtek 🇬🇧,8,25,57,,0.0
1994 French Grand Prix 🇫🇷,R,26,1994-07-03T00:00:00.000Z,9,1994,David Brabham 🇦🇺,Simtek 🇬🇧,7,24,68,,0.0
1994 German Grand Prix 🇩🇪,R,26,1994-07-31T00:00:00.000Z,R,1994,David Brabham 🇦🇺,Simtek 🇬🇧,9,25,39,,0.0
1994 Hungarian Grand Prix 🇭🇺,11,26,1994-08-14T00:00:00.000Z,R,1994,David Brabham 🇦🇺,Simtek 🇬🇧,10,23,9,,0.0
1994 Italian Grand Prix 🇮🇹,R,25,1994-09-11T00:00:00.000Z,R,1994,David Brabham 🇦🇺,Simtek 🇬🇧,12,26,20,,0.0
1994 Portuguese Grand Prix 🇵🇹,R,26,1994-09-25T00:00:00.000Z,15,1994,David Brabham 🇦🇺,Simtek 🇬🇧,13,24,67,,0.0
