name,teammate_final_position,grid,date,final_position,season,teammate,constructor,round,teammate_grid,laps_completed,time,points
1973 Brazilian Grand Prix 🇧🇷,R,20,1973-02-11,12,1973,Carlos Pace 🇧🇷,Surtees 🇬🇧,2,6,36,,0.0
1973 Brazilian Grand Prix 🇧🇷,R,20,1973-02-11,12,1973,Mike Hailwood 🇬🇧,Surtees 🇬🇧,2,14,36,,0.0
